"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"4","ES","ESAN","ESMA",1661785,0,0,0,0,20,1,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"7","ES","ESAN","ESAL",716820,0,0,0,0,40,1,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0472103004291846,0.0368253968253968,0.00858369098712446,0.00634920634920635,233,7,0,0,0,0,60,60,0.037542662116041,0.0292843599328241,0.0068259385665529,0.00504902757462484,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.046967037619254,0.0457991698709691,7393,0.00342243033389332,0.0030743303366163,7393,0.0478371275015336,0.0467000214481858,0.0033322833476193,0.0029933523216916
