"","date","r_c","r_r","I_c_p_w_country","I_c_p_m_country","I_r_p_w_country","I_r_p_m_country","p_w_country","p_m_country"
"30","2020/04/26",4396,1905,0.00272975432211101,0.003125,0.000632352899578482,0.000600776341910525,0.00209564073539073,0.00236184398212023
"31","2020/04/27",4496,1905,0.00266903914590747,0.00306122448979592,0.000632352899578482,0.000600776341910525,0.00206290146441134,0.00232897113536354
"32","2020/04/28",4496,1905,0.00266903914590747,0.00306122448979592,0.000632352899578482,0.000600776341910525,0.00206290146441134,0.00232897113536354
"33","2020/04/29",4496,1905,0.00266903914590747,0.00306122448979592,0.000632352899578482,0.000600776341910525,0.00206290146441134,0.00232897113536354
"34","2020/04/30",4796,1905,0.00458715596330275,0.00480769230769231,0.000632352899578482,0.000600776341910525,0.00346286110635681,0.00361172530055691
"35","2020/05/01",4796,1905,0.00458715596330275,0.00480769230769231,0.000632352899578482,0.000600776341910525,0.00346286110635681,0.00361172530055691
"36","2020/05/02",4796,1905,0.00458715596330275,0.00480769230769231,0.000632352899578482,0.000600776341910525,0.00346286110635681,0.00361172530055691
"37","2020/05/06",4796,1905,0.00458715596330275,0.00480769230769231,0.000632352899578482,0.000600776341910525,0.00346286110635681,0.00361172530055691
"38","2020/05/07",4876,1945,0.00451189499589828,0.00471698113207547,0.000629592083608413,0.000596349139782649,0.00340486095918756,0.0035419878429669
"39","2020/05/08",4876,1945,0.00451189499589828,0.00471698113207547,0.000629592083608413,0.000596349139782649,0.00340486095918756,0.0035419878429669
"40","2020/05/10",4876,1945,0.00451189499589828,0.00471698113207547,0.000629592083608413,0.000596349139782649,0.00340486095918756,0.0035419878429669
"41","2020/05/11",4976,1945,0.00442122186495177,0.00462962962962963,0.000629592083608413,0.000596349139782649,0.00335566487539638,0.0034961618427849
"42","2020/05/13",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"43","2020/05/14",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"44","2020/05/15",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"45","2020/05/18",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"46","2020/05/21",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"47","2020/05/25",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"48","2020/05/26",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"49","2020/06/01",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
"50","2020/06/02",5076,1945,0.00433412135539795,0.00454545454545455,0.000629592083608413,0.000596349139782649,0.00330787018980464,0.00345144941598127
