"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","DE","DEBB",2485000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"2","DE","DEBE",3520000,0.0214285714285714,0.01,NA,NA,140,3,0.0214285714285714,0.01,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"3","DE","DEBW",10880000,0,0,NA,NA,150,2,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"4","DE","DEBY",12844000,0.0875,0.0833333333333333,NA,NA,80,2,0.0875,0.0833333333333333,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"5","DE","DEHB",671000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"6","DE","DEHE",6176000,0.00991735537190083,0.0122727272727273,NA,NA,605,11,0.00991735537190083,0.0122727272727273,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"7","DE","DEHH",1787000,0,0,NA,NA,150,3,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"8","DE","DEMV",1612000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"9","DE","DENI",7927000,0,0,NA,NA,80,2,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"10","DE","DENW",17865000,0,0,NA,NA,35,2,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"11","DE","DERP",4053000,0,0,NA,NA,20,1,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"12","DE","DESH",2859000,0,0,NA,NA,150,3,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"13","DE","DESL",996000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"14","DE","DESN",4085000,0,0,NA,NA,40,1,0,0,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"15","DE","DEST",2245000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
"16","DE","DETH",2171000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,0.0139664804469274,NA,1074,21,0.0175083082144207,1450,0,0,0.0160012071754794,0
