"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","DE","DEBB",2485000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"2","DE","DEBE",3520000,0,0,NA,NA,30,1,0,0,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"3","DE","DEBW",10880000,0.0540540540540541,0.0466666666666667,NA,NA,111,5,0.0540540540540541,0.0466666666666667,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"4","DE","DEBY",12844000,0.0235294117647059,0.0388888888888889,NA,NA,85,3,0.0235294117647059,0.0388888888888889,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"5","DE","DEHB",671000,0.1,0.1,NA,NA,20,1,0.1,0.1,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"6","DE","DEHE",6176000,0,0,NA,NA,10,1,0,0,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"7","DE","DEHH",1787000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"8","DE","DEMV",1612000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"9","DE","DENI",7927000,0.03,0.03,NA,NA,100,1,0.03,0.03,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"10","DE","DENW",17865000,0,0,NA,NA,7,1,0,0,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"11","DE","DERP",4053000,0,0,NA,NA,15,1,0,0,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"12","DE","DESH",2859000,0,0,NA,NA,3,1,0,0,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"13","DE","DESL",996000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"14","DE","DESN",4085000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"15","DE","DEST",2245000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
"16","DE","DETH",2171000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,82176000,NA,NA,0,0,0.017894002138094,381,0,0,0.017894002138094,0
