"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","IT","IT21",4356397,0.00645161290322581,0.00625,NA,NA,310,4,0.00645161290322581,0.00625,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"2","IT","IT23",125666,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"3","IT","IT25",10060574,0.0542813455657492,0.0502314814814815,NA,NA,1308,18,0.0542813455657492,0.0502314814814815,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"4","IT","IT32",1072276,0.0797448165869219,0.0722222222222222,NA,NA,627,18,0.0797448165869219,0.0722222222222222,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"5","IT","IT34",4905854,0.0349075975359343,0.043771645021645,NA,NA,1461,36,0.0349075975359343,0.043771645021645,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"6","IT","IT36",1215220,0,0,NA,NA,40,1,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"7","IT","IT42",1550640,0,0,NA,NA,50,1,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"8","IT","IT45",4459477,0.031063321385902,0.0436666666666667,NA,NA,837,20,0.031063321385902,0.0436666666666667,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"9","IT","IT52",3729641,0.0221327967806841,0.0273319327731092,NA,NA,497,7,0.0221327967806841,0.0273319327731092,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"10","IT","IT55",882015,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"11","IT","IT57",1525271,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"12","IT","IT62",5879082,0,0,NA,NA,205,4,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"13","IT","IT65",1311580,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"14","IT","IT67",305617,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"15","IT","IT72",5801692,0.0666666666666667,0.0666666666666667,NA,NA,30,1,0.0666666666666667,0.0666666666666667,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"16","IT","IT75",4029053,0,0,NA,NA,30,1,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"17","IT","IT77",562869,0,0,NA,NA,29,1,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"18","IT","IT78",1947131,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"19","IT","IT82",4999891,0,0,NA,NA,2,1,0,0,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
"20","IT","IT88",1733064,NA,NA,NA,NA,0,0,NA,NA,NA,NA,60453010,0.0347322720694645,0.02625,NA,NA,691,8,0.0273422165874642,0.0286608955275814,5426,0,0,0,0.0281770258629362,0.0283885514357785,NA,NA
