"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"2","IT","IT21","ITVC",170911,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"3","IT","IT21","ITAT",214638,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"4","IT","IT21","ITTO",2259523,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"5","IT","IT21","ITCN",587089,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"6","IT","IT21","ITVB",158349,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"7","IT","IT21","ITNO",369018,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"8","IT","IT21","ITBI",175585,NA,NA,NA,NA,0,0,4356397,0,0,NA,NA,30,1,0,0,0,0,0,0,0,0,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"9","IT","IT23","ITAO",125666,NA,NA,NA,NA,0,0,125666,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"10","IT","IT25","ITBS",1265954,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"11","IT","IT25","ITBG",1114590,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"12","IT","IT25","ITPV",545888,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"13","IT","IT25","ITCO",599204,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"14","IT","IT25","ITCR",358955,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"15","IT","IT25","ITMI",3250315,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"16","IT","IT25","ITVA",890768,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"17","IT","IT25","ITMB",873935,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"18","IT","IT25","ITLC",337380,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"19","IT","IT25","ITSO",181095,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"20","IT","IT25","ITMN",412292,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
"21","IT","IT25","ITLO",230198,NA,NA,NA,NA,0,0,10060574,0.037410071942446,0.0574242424242424,NA,NA,695,11,0,0,0,0,0,0,0.037410071942446,0.0574242424242424,NA,NA,60453010,0.0128469832530397,0.0140648723257419,NA,NA,8718,276,0.0216927305969764,0.0299944582368079,5700,0,0,0,0.0163440535721158,0.0203624614291596,0,0
