"","date","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
"1","2020/04/01",0.00103010371274026,-0.00203571349226473,0.00409592091774524,0.00149600490624535,-0.00176644956364813,0.00475845937613883,-0.000438099253740186,-0.00313589568151953,0.00228269337301618
"2","2020/04/02",0.00146916578538755,-0.000189892538969704,0.00312822410974481,0.00136345455689415,-0.000380905707623122,0.00310781482141143,0.0102248138374754,0.00803591956217635,0.0124091590945543
"3","2020/04/03",0.0267144431607587,0.0250360826533836,0.0283928036681337,0.026584123368471,0.0247637011298038,0.0284045456071383,0.0177207814914164,0.0158838020890515,0.019532635442358
"4","2020/04/04",0.0266620046418295,0.0250438086803092,0.0282802006033498,0.0265460720006268,0.024796797903087,0.0282953460981667,0.0226134837250459,0.0209996009790386,0.024187466653305
"5","2020/04/05",0.0266492801082979,0.0250471323896517,0.028251427826944,0.0265188465402191,0.0247874584329783,0.0282502346474598,0.0254666005553269,0.0239751653120703,0.0269079969642729
"6","2020/04/06",0.0264608775595748,0.0250830331748452,0.0278387219443044,0.0264106844217437,0.0249363924936969,0.0278849763497905,0.0268438119992224,0.0254023441680791,0.0282285706121395
"7","2020/04/07",0.026420231343917,0.0250914429043986,0.0277490197834354,0.0263402695057904,0.0249206836772133,0.0277598553343676,0.0273087980736954,0.0258729866269975,0.0286835318337825
"8","2020/04/08",0.0263949239117458,0.0250759090799665,0.027713938743525,0.026324358443051,0.0249158318984722,0.0277328849876298,0.0274188328366517,0.0259722118136234,0.0288011576090263
"9","2020/04/09",0.0263388668933916,0.0251140510536679,0.0275636827331152,0.026285729672989,0.0249849621381614,0.0275864972078167,0.0274950310186167,0.0260370352255293,0.0288860520325082
"10","2020/04/10",0.0270308653963158,0.0255429848780258,0.0285187459146059,0.0269490727915743,0.0253413857467083,0.0285567598364403,0.0275589738434216,0.0260897892592189,0.0289591229146838
"11","2020/04/11",0.0271253111470624,0.0256388479093546,0.0286117743847702,0.0270012359256097,0.0253962465623062,0.0286062252889131,0.0276129367844876,0.0261325241281627,0.0290229930677294
"12","2020/04/12",0.0271253111470624,0.0256388479093546,0.0286117743847702,0.0270012359256097,0.0253962465623062,0.0286062252889131,0.0276591953152363,0.0261672900458313,0.0290802853038213
"13","2020/04/13",0.0271675896147846,0.025661177264176,0.0286740019653932,0.0271102041860401,0.0254881816696801,0.0287322267024,0.0277000249090892,0.0261961372256951,0.0291336224351357
"14","2020/04/14",0.0272383872292512,0.0257503187669275,0.0287264556915748,0.0271492280261315,0.0255496274859942,0.0287488285662688,0.0277377010394677,0.0262211158812249,0.0291856272738489
"15","2020/04/15",0.02731236439577,0.0258266803496513,0.0287980484418886,0.0271928791476066,0.0255968877158338,0.0287888705793793,0.0277742868628972,0.0262441002445396,0.0292386596766656
"16","2020/04/16",0.0273824493928823,0.0258993070358122,0.0288655917499524,0.0272351445191935,0.0256429678545875,0.0288273211837995,0.0278103648512668,0.0262657372649184,0.0292932456654252
"17","2020/04/17",0.0274805205668456,0.0259940243393721,0.0289670167943191,0.0272953391610502,0.0257014567940818,0.0288892215280186,0.0278458869331455,0.0262861512584084,0.0293491303311082
"18","2020/04/18",0.0274805205668456,0.0259940243393721,0.0289670167943191,0.0272953391610502,0.0257014567940818,0.0288892215280186,0.0278808027071506,0.0263054646098488,0.0294060558790386
"19","2020/04/19",0.0275736898160857,0.0260843737734736,0.0290630058586977,0.0273536816600805,0.0257586738603784,0.0289486894597827,0.0279150617718991,0.0263237997040789,0.0294637645145405
"20","2020/04/20",0.0275736898160857,0.0260843737734736,0.0290630058586977,0.0273536816600805,0.0257586738603784,0.0289486894597827,0.027948613726008,0.0263412789259377,0.029521998442938
"21","2020/04/21",0.0275736898160857,0.0260843737734736,0.0290630058586977,0.0273536816600805,0.0257586738603784,0.0289486894597827,0.0279814079642732,0.0263580244791257,0.0295804988361872
"22","2020/04/22",0.0278425503627284,0.0262735031648958,0.0294115975605611,0.0275222565719073,0.0258534163374411,0.0291910968063735,0.0280133626022823,0.0263741307690832,0.0296388482814979
"23","2020/04/23",0.0280986120893152,0.0264587006427233,0.0297385235359071,0.0276857993968138,0.0259517227256703,0.0294198760679573,0.0280443310758355,0.0263896347194389,0.0296963014412952
"24","2020/04/24",0.0283427676599851,0.02663951350592,0.0300460218140501,0.0278445321386349,0.0260524781252225,0.0296365861520472,0.0280741588097467,0.0264045661343484,0.0297520723625188
"25","2020/04/25",0.0285758286121755,0.0268157103921279,0.0303359468322232,0.0279986639314176,0.0261548522458477,0.0298424756169875,0.0281026912288299,0.0264189548179672,0.0298053750921083
"26","2020/04/26",0.0285758286121755,0.0268157103921279,0.0303359468322232,0.0279986639314176,0.0261548522458477,0.0298424756169875,0.0281297737578988,0.0264328305744511,0.0298554236770033
"27","2020/04/27",0.0287985343680305,0.0269871993687917,0.0306098693672694,0.0281483919586923,0.026258213893378,0.0300385700240066,0.0281552518217677,0.0264462232079557,0.0299014321641435
"28","2020/04/28",0.0287985343680305,0.0269871993687917,0.0306098693672694,0.0281483919586923,0.026258213893378,0.0300385700240066,0.0281789868675907,0.0264591655840376,0.0299426738229134
"29","2020/04/29",0.0287985343680305,0.0269871993687917,0.0306098693672694,0.0281483919586923,0.026258213893378,0.0300385700240066,0.0282010486796624,0.0264717303753937,0.0299791919871428
"30","2020/04/30",0.0287985343680305,0.0269871993687917,0.0306098693672694,0.0281483919586923,0.026258213893378,0.0300385700240066,0.0282216527381375,0.0264840180929423,0.0300115685177922
"31","2020/05/01",0.0287985343680305,0.0269871993687917,0.0306098693672694,0.0281483919586923,0.026258213893378,0.0300385700240066,0.0282410175127626,0.0264961298188258,0.0300403963260744
"32","2020/05/02",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0282593614732837,0.0265081666351861,0.030066268323202
"33","2020/05/03",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0282769030894472,0.0265202296241653,0.0300897774203878
"34","2020/05/04",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0282938608365539,0.0265324198742477,0.0301115165300316
"35","2020/05/05",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0283105207492509,0.0265449156126976,0.030132093002707
"36","2020/05/06",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0283274047227898,0.0265581643707361,0.030152164594987
"37","2020/05/07",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0283450860926184,0.0265726724136336,0.0301724000567792
"38","2020/05/08",0.0290115600707478,0.027153977983136,0.0308691421583596,0.0282939022950578,0.0263620756254377,0.0302257289646779,0.0283641381941845,0.0265889460066607,0.0301934681379913
"39","2020/05/09",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.0283851343629358,0.0266074914150877,0.0302160375885307
"40","2020/05/10",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.0284086479343202,0.0266288149041852,0.0302407771583051
"41","2020/05/11",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.02843609753442,0.0266541251643838,0.0302693375292043
"42","2020/05/12",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.0284932191102874,0.0267048382531182,0.030331617602382
"43","2020/05/13",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.0286331292632043,0.026825123183608,0.0304893230197594
"44","2020/05/14",0.0290797179638544,0.0271096503808222,0.0310497855468867,0.0285209265137769,0.0264736624991072,0.0305681905284466,0.0289104052566686,0.0270603627597488,0.0308058562017231
"45","2020/05/15",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0293796243541783,0.0274559397854367,0.0313446195686595
"46","2020/05/16",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0300953638192313,0.0280572370645676,0.0321690155409553
"47","2020/05/17",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0311122009153256,0.0289096374010372,0.0333424465389968
"48","2020/05/18",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0324678724637135,0.030044947471533,0.0349083664240501
"49","2020/05/19",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0340982599500931,0.0314128620359537,0.0367895750298104
"50","2020/05/20",0.0290797179638544,0.0271160149106902,0.0310434210170186,0.0285209265137769,0.0264808090342459,0.030561043993308,0.0359011470117407,0.032932362810621,0.038863742901174
"51","2020/05/21",0.0406567588867107,0.0364355895134581,0.0448779282599634,0.0395705129165169,0.0352688017836614,0.0438722240493725,0.0377742509946448,0.0345223780703292,0.0410084620568532
"52","2020/05/22",0.0406567588867107,0.0364355895134581,0.0448779282599634,0.0395705129165169,0.0352688017836614,0.0438722240493725,0.0396152892447943,0.0361018360898729,0.0431013245155601
"53","2020/05/23",0.0406771264044794,0.0364670394038079,0.0448872134051509,0.0395838760601884,0.0352940178813694,0.0438737342390074,0.0413219791081776,0.0375896651440464,0.0450199222960071
"54","2020/05/24",0.0449009481626267,0.0405051554478049,0.0492967408774484,0.0452600174877456,0.0408145691476275,0.0497054658278636,0.0427925164370781,0.0389051499676085,0.0466424407194747
"55","2020/05/25",0.0460349640755986,0.0421979986559192,0.0498719294952779,0.0460005808844314,0.0421007801255276,0.0499003816433352,0.0439718134760841,0.0400023763496029,0.0479049890172459
"56","2020/05/26",0.046039080974303,0.0422102458723073,0.0498679160762988,0.0460190650770533,0.0421280637605208,0.0499100663935859,0.0448900452024776,0.0408989459638099,0.0488493941486085
"57","2020/05/27",0.0467507402570351,0.0432079948236457,0.0502934856904244,0.0464984084103957,0.0428870720110694,0.0501097448097221,0.0455864604906805,0.0416192200211093,0.049528733847479
"58","2020/05/28",0.0467507402570351,0.0432079948236457,0.0502934856904244,0.0464984084103957,0.0428870720110694,0.0501097448097221,0.0461003082151145,0.042187559732381,0.049996085847774
"59","2020/05/29",0.0467507402570351,0.0432079948236457,0.0502934856904244,0.0464984084103957,0.0428870720110694,0.0501097448097221,0.0464708372502014,0.0426283263085045,0.0503045278834101
"60","2020/05/30",0.0467507402570351,0.0432079948236457,0.0502934856904244,0.0464984084103957,0.0428870720110694,0.0501097448097221,0.0467372964703628,0.0429658809603596,0.0505071376883038
"61","2020/05/31",0.0467392082684654,0.0432064197041388,0.0502719968327919,0.0464675248402764,0.042867017149289,0.0500680325312638,0.0469372499092992,0.0432238366286558,0.0506544477511454
"62","2020/06/01",0.0475243744049096,0.0438754969710975,0.0511732518387217,0.0472977420055529,0.0434419666969663,0.0511535173141394,0.0470897143748352,0.0434175690743575,0.0507689717470269
"63","2020/06/02",0.0475277042727551,0.043888139274635,0.0511672692708751,0.0472989224727915,0.0434539894872299,0.0511438554583531,0.0472022163106805,0.0435573509667223,0.0508558651556706
"64","2020/06/03",0.0475277042727551,0.043888139274635,0.0511672692708751,0.0472989224727915,0.0434539894872299,0.0511438554583531,0.0472821109308063,0.0436533789285874,0.0509200247844685
"65","2020/06/04",0.0475277042727551,0.043888139274635,0.0511672692708751,0.0472989224727915,0.0434539894872299,0.0511438554583531,0.0473367534491837,0.0437158495827899,0.0509663474408131
"66","2020/06/05",0.0475277042727551,0.043888139274635,0.0511672692708751,0.0472989224727915,0.0434539894872299,0.0511438554583531,0.0473734990797838,0.0437549595521672,0.0509997299320967
