"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","FR","FR01",614331,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"2","FR","FR02",555094,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"3","FR","FR03",353124,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"4","FR","FR04",165155,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"5","FR","FR05",142312,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"6","FR","FR06",1094579,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"7","FR","FR07",324885,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"8","FR","FR08",291678,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"9","FR","FR09",157582,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"10","FR","FR10",311720,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"11","FR","FR11",365854,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"12","FR","FR12",288364,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"13","FR","FR13",2000550,0.12,0.12,0,0,25,1,0.12,0.12,0,0,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"14","FR","FR14",699561,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"15","FR","FR15",154135,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"16","FR","FR16",364429,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"17","FR","FR17",640803,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"18","FR","FR18",319600,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"19","FR","FR19",252235,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"20","FR","FR21",538505,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"21","FR","FR22",612383,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"22","FR","FR23",127919,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
"23","FR","FR24",426607,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,NA,NA,0,0,0.0753649387002645,436,0.000564751523122295,436,0.0753649387002645,0.000564751523122295
