"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","FR","FR01",614331,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"2","FR","FR02",555094,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"3","FR","FR03",353124,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"4","FR","FR04",165155,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"5","FR","FR05",142312,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"6","FR","FR06",1094579,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"7","FR","FR07",324885,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"8","FR","FR08",291678,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"9","FR","FR09",157582,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
"10","FR","FR10",311720,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0382716049382716,0.0394547964113182,NA,NA,1620,23,0.0222496684906095,0.0205840171407903,6071,0,0,0,0.0256244620213874,0.0245588789816764,0,0
