"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","FR","FR01",614331,0,0,NA,NA,15,1,0,0,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"2","FR","FR02",555094,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"3","FR","FR03",353124,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"4","FR","FR04",165155,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"5","FR","FR05",142312,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"6","FR","FR06",1094579,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"7","FR","FR07",324885,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"8","FR","FR08",291678,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"9","FR","FR09",157582,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"10","FR","FR10",311720,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"11","FR","FR11",365854,0.02,0.02,NA,NA,100,1,0.02,0.02,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"12","FR","FR12",288364,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"13","FR","FR13",2000550,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"14","FR","FR14",699561,0,0,NA,NA,10,1,0,0,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"15","FR","FR15",154135,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"16","FR","FR16",364429,0.0666666666666667,0.0666666666666667,NA,NA,30,1,0.0666666666666667,0.0666666666666667,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"17","FR","FR17",640803,0.0666666666666667,0.0666666666666667,NA,NA,30,1,0.0666666666666667,0.0666666666666667,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"18","FR","FR18",319600,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"19","FR","FR19",252235,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"20","FR","FR21",538505,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"21","FR","FR22",612383,0,0,NA,NA,60,2,0,0,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"22","FR","FR23",127919,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"23","FR","FR24",426607,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"24","FR","FR25",542509,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"25","FR","FR26",499313,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"26","FR","FR27",603194,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
"27","FR","FR28",440291,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.0434067740874712,0.043146253018159,NA,NA,3041,40,0.0256054297200006,0.0265457567734988,6369,0,0,0,0.0313582339943341,0.0319104867501206,0,0
