"","countriesAndTerritories","geoId","population","date","cases","deaths","cum_cases","cum_deaths","cum_deaths_400","p_ccfr","est_ccfr","est_ccfr_low","est_ccfr_high","sample_size","mean_cases","mean_reach","dunbar_reach","cases_p_reach","cases_p_reach_low","cases_p_reach_high","cases_p_reach_error","cases_p_reach_prop","cases_p_reach_prop_median","estimated_cases","estimate_cases_low","estimate_cases_high","estimate_cases_error","prop_cases","dunbar_cases","prop_cases_low","prop_cases_high","prop_cases_error","dunbar_cases_low","dunbar_cases_high","dunbar_cases_error","sum_cases","sum_reach","p_w","p_w_high","p_w_low","p_m","p_m_low","p_m_high","p_d","p_d_high","p_d_low"
"1","Cuba","CU",11338138,"2020/03/12",3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Cuba","CU",11338138,"2020/03/14",1,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Cuba","CU",11338138,"2020/03/15",0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Cuba","CU",11338138,"2020/03/18",3,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Cuba","CU",11338138,"2020/03/19",4,1,11,1,400,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Cuba","CU",11338138,"2020/03/20",5,0,16,1,400,7.98054470987854e-05,904.845172357728,903.137087509919,906.556487671751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Cuba","CU",11338138,"2020/03/21",5,0,21,1,400,6.61270765336376e-05,749.757919274945,280.861281313303,2001.47537206607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Cuba","CU",11338138,"2020/03/22",4,0,25,1,400,5.16709668718697e-05,585.852552986687,158.303168375815,2168.13862516131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Cuba","CU",11338138,"2020/03/23",10,0,35,1,400,4.99699098970398e-05,566.565734260203,130.021993382177,2468.7879556983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Cuba","CU",11338138,"2020/03/24",5,0,40,1,400,4.09757169111981e-05,464.588332988098,90.5524174381325,2383.61741469937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Cuba","CU",11338138,"2020/03/25",8,0,48,1,400,3.62845614527449e-05,411.399365020702,73.8972001529561,2290.33626699139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Cuba","CU",11338138,"2020/03/26",9,0,57,1,400,3.28372983725934e-05,372.313820495639,62.5539526531562,2215.96837694101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Cuba","CU",11338138,"2020/03/27",10,1,67,2,800,6.03642281315393e-05,684.417948818874,294.912668582915,1588.36150008841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Cuba","CU",11338138,"2020/03/28",13,0,80,2,800,5.75091626808762e-05,652.046822740224,272.357561885035,1561.0547256444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Cuba","CU",11338138,"2020/03/29",39,1,119,3,1200,0.000103935337662262,1178.43320149132,669.016766654865,2075.7399210198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Cuba","CU",11338138,"2020/03/30",20,0,139,3,1200,9.80004309998122e-05,1111.14241073535,620.492631623966,1989.76973135594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Cuba","CU",11338138,"2020/03/31",31,1,170,4,1600,0.000127558458609375,1446.27540678039,936.832412672385,2232.74998170805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Cuba","CU",11338138,"2020/04/01",16,2,186,6,2400,0.000167321842577129,1897.11814155376,1429.55213413453,2517.61174501782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Cuba","CU",11338138,"2020/04/02",26,0,212,6,2400,0.000154078882350214,1746.96763097249,1305.13498805522,2338.3756711735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Cuba","CU",11338138,"2020/04/03",21,0,233,6,2400,0.000139228398304892,1578.59079349983,1171.87072954797,2126.47080474794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Cuba","CU",11338138,"2020/04/04",36,0,269,6,2400,0.000134415570429382,1524.02228687705,1125.52710802181,2063.60550034209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Cuba","CU",11338138,"2020/04/05",19,0,288,6,2400,0.000122030379055033,1383.59727791827,1017.82615463721,1880.8137506991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Cuba","CU",11338138,"2020/04/06",32,2,320,8,3200,0.000155085664674604,1758.38266790239,1399.57920145393,2209.17087333645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Cuba","CU",11338138,"2020/04/07",30,1,350,9,3600,0.000165617138903412,1877.78997605205,1531.87709544637,2301.8133795741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Cuba","CU",11338138,"2020/04/08",46,2,396,11,4400,0.000200650159631354,2274.99919962232,1927.08617526221,2685.72387925411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Cuba","CU",11338138,"2020/04/09",61,1,457,12,4800,0.000222807914139292,2526.22687800344,2168.39678687412,2943.10629760102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Cuba","CU",11338138,"2020/04/10",58,3,515,15,6000,0.000277505905286793,3146.40024995658,2786.29873655536,3553.04131715819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Cuba","CU",11338138,"2020/04/11",49,0,564,15,6000,0.0002687057495636,3046.62286994553,2694.54350745972,3444.70626879047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Cuba","CU",11338138,"2020/04/12",56,1,620,16,6400,0.000278914101232001,3162.3665699144,2816.69871170956,3550.45510580806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
