"","countriesAndTerritories","geoId","population","date","cases","deaths","cum_cases","cum_deaths","cum_deaths_400","p_ccfr","est_ccfr","est_ccfr_low","est_ccfr_high","sample_size","mean_cases","mean_reach","dunbar_reach","cases_p_reach","cases_p_reach_low","cases_p_reach_high","cases_p_reach_error","cases_p_reach_prop","cases_p_reach_prop_median","estimated_cases","estimate_cases_low","estimate_cases_high","estimate_cases_error","prop_cases","dunbar_cases","prop_cases_low","prop_cases_high","prop_cases_error","dunbar_cases_low","dunbar_cases_high","dunbar_cases_error","sum_cases","sum_reach","p_w","p_w_high","p_w_low","p_m","p_m_low","p_m_high","p_d","p_d_high","p_d_low","survey_twitter"
"103","Portugal","PT",10276617,"2020/06/13",270,1,36180,1505,602000,0.0118892875575202,122181.6546315,121799.686699474,122564.820427865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Portugal","PT",10276617,"2020/06/14",283,7,36463,1512,604800,0.0119267968713307,122567.123483463,122184.618690893,122950.825725582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Portugal","PT",10276617,"2020/06/15",227,5,36690,1517,606800,0.0119305362810703,122605.551965164,122223.38220383,122988.916700192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Portugal","PT",10276617,"2020/06/16",346,3,37036,1520,608000,0.0119580927973655,122888.739728984,122505.93390205,123272.74174533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Portugal","PT",10276617,"2020/06/17",300,2,37336,1522,608800,0.011963749868401,122946.875281357,122564.031862373,123330.914557571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Portugal","PT",10276617,"2020/06/18",336,1,37672,1523,609200,0.0119732320055719,123044.319573404,122661.213343807,123428.622353884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Portugal","PT",10276617,"2020/06/19",417,1,38089,1524,609600,0.0120079555460558,123401.160099841,123016.984321837,123786.535639239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Portugal","PT",10276617,"2020/06/20",375,3,38464,1527,610800,0.0120437616212034,123769.125420407,123384.05373776,124155.398880725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Portugal","PT",10276617,"2020/06/21",377,1,38841,1528,611200,0.0120622095816949,123958.708044809,123573.088214483,124345.531233048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Portugal","PT",10276617,"2020/06/22",292,2,39133,1530,612000,0.0120600127439481,123936.131984673,123550.72714317,124322.739060233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Portugal","PT",10276617,"2020/06/23",259,4,39392,1534,613600,0.0120620820625306,123957.397579197,123572.277106394,124343.718303237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Portugal","PT",10276617,"2020/06/24",345,6,39737,1540,616000,0.0121060153746564,124408.883401456,124022.916025553,124796.05193292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Portugal","PT",10276617,"2020/06/25",367,3,40104,1543,617200,0.0121332871825274,124689.145325844,124302.55561004,125076.937362932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Portugal","PT",10276617,"2020/06/26",311,6,40415,1549,619600,0.0121670281410485,125035.888233778,124648.777039802,125424.201646339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
