"","date","p_cases","p_cases_recent"
"1","2020/03/20",0.00807460479927215,0
"2","2020/03/21",0.00791345286987879,0
"3","2020/03/23",0.00734779566130161,0
"4","2020/03/24",0.00726846424384525,0
"5","2020/03/25",0.00729700357087409,0
"6","2020/03/27",0.00773779107964085,0
"7","2020/03/28",0.00759257932812836,0
"8","2020/03/29",0.00741037452433407,0
"9","2020/03/30",0.00736269567524542,0
"10","2020/03/31",0.00730846774193548,0
"11","2020/04/01",0.00713930965979637,0
"12","2020/04/02",0.00714552006959115,0
"13","2020/04/03",0.00752655538694992,0
"14","2020/04/04",0.0072974945268791,0
"15","2020/04/05",0.00772146567457532,0
"16","2020/04/06",0.00765070571164754,0
"17","2020/04/07",0.00862911103874959,0
"18","2020/04/08",0.00905908997323451,0
"19","2020/04/09",0.00890269151138716,0
"20","2020/04/11",0.00813208477082307,0
"21","2020/04/12",0.00885179564997471,0
"22","2020/04/14",0.0103259115843821,0
"23","2020/04/15",0.0114747131321717,0
"24","2020/04/17",0.0130353817504655,0
"25","2020/04/18",0.0112640801001252,0
"26","2020/04/20",0.0087719298245614,0
"27","2020/04/22",0.0111675126903553,0
"28","2020/04/23",0.0110330992978937,0
"29","2020/04/24",0.0112589559877175,0
"30","2020/04/25",0.0133124510571652,0
"31","2020/05/04",0.0139130434782609,0
"32","2020/05/05",0.0163934426229508,0
"33","2020/05/06",0.015817223198594,0
"34","2020/05/11",0.0087719298245614,0
"35","2020/05/27",0,0
"36","2020/06/02",0,0
"37","2020/07/13",0,0
"38","2020/07/14",0,0
"39","2020/07/15",0,0
"40","2020/07/17",0,0
"41","2020/07/23",0,0
