"","date","p_cases","p_cases_recent"
"1","2020/03/23",0,0
"2","2020/03/24",0.00880958755158233,0
"3","2020/03/25",0.0120358327638189,0
"4","2020/03/26",0.0232787589743728,0
"5","2020/03/27",0.0232703294573932,0
"6","2020/03/30",0.0231729818789345,0
"7","2020/04/01",0.0235555988660448,0
"8","2020/04/02",0.0243456831173193,0
"9","2020/04/03",0.0242670182202326,0
"10","2020/04/04",0.0242017290188035,0
"11","2020/04/06",0.0174843978345125,0
"12","2020/04/07",0.0175555745910032,0
"13","2020/04/08",0.0278261868370415,0
"14","2020/04/09",0.0280519368638394,0
"15","2020/04/10",0.0160883743031629,0
"16","2020/04/11",0.0155323908546193,0
"17","2020/04/12",0.0131315334471577,0
"18","2020/04/13",0.0127327832429995,0
"19","2020/04/14",0.0125149954227625,0
"20","2020/04/15",0.0130262794732009,0
"21","2020/04/16",0.0121518079221952,0
"22","2020/04/17",0.0123534446563515,0
"23","2020/04/18",0.0125062760530655,0
"24","2020/04/19",0.012885830096859,0
"25","2020/04/20",0.0126615726987236,0
"26","2020/04/21",0.0123617947680954,0
"27","2020/04/22",0.0122639726758364,0
"28","2020/04/23",0.0122222859925094,0
"29","2020/04/24",0.0115791944939469,0
"30","2020/04/25",0.0116567993247396,0
"31","2020/04/26",0.0117661793703582,0
"32","2020/04/27",0.0139809707673589,0
"33","2020/04/28",0.0156078728048004,0
"34","2020/04/29",0.0160012071754794,0
"35","2020/04/30",0.0144195095570475,0
"36","2020/05/03",0.0164367251911981,0
"37","2020/05/05",0.00766525789135147,0
"38","2020/05/06",0.00813930641656475,0
"39","2020/05/11",0.00835539625005959,0
"40","2020/05/12",0.00663134371895723,0
"41","2020/05/14",0.0157906563056638,0
"42","2020/05/15",0.0892388224148619,0
"43","2020/05/18",0.0759737322753262,0
"44","2020/05/21",0.125355736646699,0
"45","2020/05/23",0.123189704649537,0
"46","2020/05/28",0.116814232903196,0
"47","2020/06/01",0.0960034919282443,0
"48","2020/06/05",0.02226059089566,0
"49","2020/06/06",0.0123984340848685,0
"50","2020/06/07",0.0123177784228769,0
"51","2020/06/08",0.0115695245437662,0
"52","2020/06/09",0.0262875164344144,0
"53","2020/06/10",0.0255096280329617,0
"54","2020/06/11",0.0264726302928352,0
"55","2020/06/12",0.0265436713220538,0
"56","2020/06/14",0.027684184189542,0
"57","2020/06/15",0.0292319342743074,0
"58","2020/06/16",0.0294153614140777,0
"59","2020/06/17",0.0291353488043068,0
"60","2020/06/18",0.0291353488043068,0
"61","2020/06/19",0.0291353488043068,0
"62","2020/06/20",0.0370049453936582,0
"63","2020/06/22",0.0360158312834402,0
"64","2020/06/23",0.0384962972020712,0
"65","2020/06/24",0.0231891477194499,0
"66","2020/06/25",0.0264971197789935,0
"67","2020/06/28",0.030908126572513,0
"68","2020/06/29",0.034293332283683,0
"69","2020/07/01",0.05777852951766,0
"70","2020/07/02",0.0307022343254227,0
"71","2020/07/04",0.0135840744518265,0
"72","2020/07/05",0.0111754709819888,0
"73","2020/07/06",0.0175697089148676,0
"74","2020/07/08",0.0172988922752561,0
"75","2020/07/09",0.0192774204522529,0
"76","2020/07/10",0.0192774204522529,0
"77","2020/07/13",0.0200876723608251,0
"78","2020/07/14",0.0208022160440509,0
"79","2020/07/15",0.0208022160440509,0
"80","2020/07/17",0.0207887651811737,0
"81","2020/07/18",0.0207887651811737,0
"82","2020/07/20",0.017894002138094,0
"83","2020/07/22",0.0220053765498124,0
"84","2020/07/27",0.013386139685844,0
"85","2020/07/30",0.00700454687989966,0
"86","2020/07/31",0.00561004093728809,0
"87","2020/08/01",0.0366611641099539,0
"88","2020/08/03",0.0565993667252388,0
"89","2020/08/05",0.0752206602991237,0
"90","2020/08/06",0.0752206602991237,0
"91","2020/08/07",0.0752206602991237,0
"92","2020/08/11",0.0752206602991237,0
"93","2020/08/12",0.0652893037263851,0
"94","2020/08/13",0.0593199738648511,0
"95","2020/08/14",0.0549721701682486,0
"96","2020/08/17",0.0381511101439288,0
