"","date","p_cases","p_cases_recent"
"1","2020/03/22",0.0135675683256533,0
"2","2020/03/23",0.0148745538335133,0
"3","2020/03/28",0.0148104744333897,0
"4","2020/03/29",0.0153699895842955,0
"5","2020/03/30",0.0215910553857203,0
"6","2020/03/31",0.0215037098616315,0
"7","2020/04/01",0.0214249073012487,0
"8","2020/04/02",0.0222989419073987,0
"9","2020/04/03",0.0214072271441026,0
"10","2020/04/04",0.0223813286859216,0
"11","2020/04/06",0.0220737487020423,0
"12","2020/04/07",0.0275093148718159,0
"13","2020/04/08",0.0275963896766067,0
"14","2020/04/09",0.0249213439920123,0
"15","2020/04/10",0.0256244620213874,0
"16","2020/04/11",0.0249723637152761,0
"17","2020/04/12",0.025102686117077,0
"18","2020/04/13",0.0252090729732677,0
"19","2020/04/14",0.0221374668498516,0
"20","2020/04/15",0.0200336411036372,0
"21","2020/04/16",0.0227692515972605,0
"22","2020/04/17",0.0223432146055922,0
"23","2020/04/18",0.0260345031375525,0
"24","2020/04/19",0.0258287239847032,0
"25","2020/04/20",0.0285006047119153,0
"26","2020/04/21",0.0302137982853018,0
"27","2020/04/22",0.0314226742014685,0
"28","2020/04/23",0.0313582339943341,0
"29","2020/04/24",0.035637965004907,0
"30","2020/04/25",0.0352580754563935,0
"31","2020/04/26",0.0359912341309004,0
"32","2020/04/27",0.0350391782562081,0
"33","2020/04/28",0.0391333544349687,0
"34","2020/04/29",0.0377654604564213,0
"35","2020/04/30",0.0375411492868988,0
"36","2020/05/01",0.0390766287876743,0
"37","2020/05/02",0.0495934604498585,0
"38","2020/05/04",0.0447062089776317,0
"39","2020/05/06",0.0479942749816562,0
"40","2020/05/08",0.0473706155968222,0
"41","2020/05/09",0.0471691838805276,0
"42","2020/05/10",0.0473480354764112,0
"43","2020/05/12",0.0323842382808718,0
"44","2020/05/13",0.0324370311060112,0
"45","2020/05/14",0.0409143520881697,0
"46","2020/05/15",0.040793280096146,0
"47","2020/05/19",0.075733091130358,0
"48","2020/05/21",0.0658151676987222,0
"49","2020/05/22",0.0658151676987222,0
"50","2020/05/25",0.0516826043120009,0
"51","2020/05/26",0.0562207459383795,0
"52","2020/06/02",0.0131674834858276,0
"53","2020/06/05",0.03482689460208,0
"54","2020/06/06",0.0370682756082065,0
"55","2020/06/07",0.0370682756082065,0
"56","2020/06/08",0.036540878430369,0
"57","2020/06/09",0.0441743740006992,0
"58","2020/06/10",0.0463821629548981,0
"59","2020/06/11",0.0461571054880672,0
"60","2020/06/12",0.0712928891948498,0
"61","2020/06/13",0.0712928891948498,0
"62","2020/06/14",0.0713570601582127,0
"63","2020/06/15",0.0713496824779943,0
"64","2020/06/16",0.0713496824779943,0
"65","2020/06/17",0.0706998397624922,0
"66","2020/06/18",0.0699876445954816,0
"67","2020/06/19",0.0699876445954816,0
"68","2020/06/22",0.0740609899078659,0
"69","2020/06/24",0.0640913219768928,0
"70","2020/07/01",0.0116028096682598,0
"71","2020/07/04",0.0454339792648266,0
"72","2020/07/05",0.0659927158954947,0
"73","2020/07/06",0.0663237910162662,0.000282375761561147
"74","2020/07/15",0.0745178114155811,0.000282375761561147
"75","2020/07/17",0.0753649387002645,0.000564751523122295
"76","2020/07/18",0.0753649387002645,0.000564751523122295
"77","2020/07/27",0.0243852830049127,0.00243852830049127
"78","2020/07/30",0.0142291326741614,0.000948849918810433
"79","2020/07/31",0.0349991724376449,0.000948849918810433
"80","2020/08/12",0.0255106732495405,0
