"","date","p_cases","p_cases_recent","p_m_country","recent_p_m_country"
"1","2020/03/22",0.0064366558190985,0,0.00657017210537388,0
"2","2020/03/23",0.005403713333515,0,0.006346217964082,0
"3","2020/03/24",0.00586880104938884,0,0.00699319162068129,0
"4","2020/03/25",0.00584862289241937,0,0.00688246393703819,0
"5","2020/03/28",0.00670242324707664,0,0.00859297808553803,0
"6","2020/03/29",0.00833057576038171,0,0.00954571131719588,0
"7","2020/03/30",0.00812689554518089,0,0.00935460170760695,0
"8","2020/03/31",0.0089360976290228,0,0.00985205166247436,0
"9","2020/04/01",0.00888598310041953,0,0.00980214788459033,0
"10","2020/04/02",0.0088070225548686,0,0.00967967905784206,0
"11","2020/04/05",0.00847393494755441,0,0.00914305040035211,0
"12","2020/04/06",0.00865677656712244,0,0.0095888115032884,0
"13","2020/04/07",0.011305718067102,0,0.0118010673708405,0
"14","2020/04/08",0.00996086039971216,0,0.0111886335411067,0
"15","2020/04/09",0.0130150462697814,0,0.0134044286349577,0
"16","2020/04/10",0.0127631044679351,0,0.0130269468377424,0
"17","2020/04/11",0.0127973256261155,0,0.0134235811104737,0
"18","2020/04/12",0.0130462206600738,0,0.0136364474850629,0
"19","2020/04/13",0.0129478211113274,0,0.0135199164580474,0
"20","2020/04/14",0.0129618857787293,0,0.0134700334451906,0
"21","2020/04/15",0.0131309885300019,0,0.0135038383924854,0
"22","2020/04/16",0.0131095432657817,0,0.0134536201489103,0
"23","2020/04/17",0.0131022613397747,0,0.013435929173946,0
"24","2020/04/18",0.0130844460123719,0,0.0134215475085725,0
"25","2020/04/19",0.013034710730354,0,0.0133710913654649,0
"26","2020/04/21",0.0131172206730077,0,0.0134700336810413,0
"27","2020/04/23",0.0132846663836987,0,0.0135659569630315,0
"28","2020/04/24",0.0119897725094309,0,0.0120515834862651,0
"29","2020/04/25",0.0187646399551291,0,0.0156353864670462,0
"30","2020/04/26",0.00876945472031555,0,0.00773699815090647,0
"31","2020/04/27",0.00552936154136527,0,0.00439314251067582,0
"32","2020/04/28",0.0060261982833238,0,0.00477367939495906,0
"33","2020/04/29",0.00339958073344145,0,0.00360568656707262,0
"34","2020/04/30",0.00703558991926769,0,0.0074366781727501,0
