"","date","p_cases","p_cases_recent"
"125","2020/07/26",0,0
"126","2020/07/28",0,0
"127","2020/07/30",0.0411692831154831,0
"128","2020/07/31",0.0605846415577415,0
"129","2020/08/01",0.0605846415577415,0
"130","2020/08/05",0.0533333333333333,0
"131","2020/08/06",0.0533333333333333,0
"132","2020/08/07",0.0383333333333333,0
"133","2020/08/08",0.0383333333333333,0
"134","2020/08/09",0.0383333333333333,0
"135","2020/08/10",0.0383333333333333,0
"136","2020/08/11",0.0455846415577415,0
"137","2020/08/12",0.0455846415577415,0
"138","2020/08/13",0.0455846415577415,0
"139","2020/08/14",0.05,0
"140","2020/08/15",0.05,0
"141","2020/08/16",0.05,0
"142","2020/08/17",0.0557692307692308,0.00769230769230769
"143","2020/08/18",0.0557692307692308,0.00769230769230769
"144","2020/08/19",0.0557692307692308,0.00769230769230769
"145","2020/08/20",0.0557692307692308,0.00769230769230769
"146","2020/08/21",0.0557692307692308,0.00769230769230769
"147","2020/08/22",0.0773755656108597,0.00904977375565611
"148","2020/08/23",0.0773755656108597,0.00904977375565611
"149","2020/08/24",0.0773755656108597,0.00904977375565611
