"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0338650023116043,0.0393060772067111,0,0,8652,126,0,0,0,0,0,0,0.0338650023116043,0.0393060772067111,0,0,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.042159383033419,0.0509615384615385,NA,NA,1945,26,0,0,0,0,0,0,0.042159383033419,0.0509615384615385,NA,NA,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.042159383033419,0.0509615384615385,NA,NA,1945,26,0,0,0,0,0,0,0.042159383033419,0.0509615384615385,NA,NA,47026208,0.0797165633303809,0.0731422134678247,0.05,0.05,11290,116,0.0491398444726417,0.0546940443883294,82067,0.00306025769923784,0.0051235918584814,57951,0.0528375977841649,0.0569250482649268,0.0107139555166524,0.0124408554438968
