Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/08,Poland,PL,,,,6,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/09,Poland,PL,,,,6,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Poland,PL,,,,100,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Poland,PL,,,,111,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Poland,PL,,,,1000,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Poland,PL,,,,100,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Poland,PL,,,,200,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,7,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,50,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,50,1,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,150,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,21,1,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Poland,PL,,,,100,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,Poland,PL,,,,20,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/17,Poland,PL,,,,20,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/17,Poland,PL,,,,20,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/19,Poland,PL,,,,100,1,,,,,,,,,,,,,world-g-sheet,,
2020/05/08,Poland,PL,Pomorskie,PLPM,en,25,2,2,,,,,,,,,Y,Y,N,limesurvey-1948,jzyshmpks5k9yjcrhu,
2020/05/15,Poland,PL,Podkarpackie,PLPK,en,50,0,0,,,,,,,,,Y,N,N,limesurvey-6708,mxl9qzijk5ka7ykbwt,
2020/06/05,Poland,PL,Wielkopolskie,PLWP,en,12,0,0,,,,,,,,,Y,N,N,limesurvey-13737,da58bkea6zkb2p9we8,
2020/06/05,Poland,PL,Mazowieckie,PLMZ,en,6,3796,1862,,,,,,,,,Y,N,N,limesurvey-13708,6wkmiq63mzkb2oufzt,
2020/06/06,Poland,PL,Wielkopolskie,PLWP,en,50,0,0,,,,,,,,,Y,N,N,limesurvey-13902,3eibeodoh9kb3as1gw,
2020/06/06,Poland,PL,Wielkopolskie,PLWP,en,50,0,0,,,,,,,,,Y,N,N,limesurvey-13901,3eibeodoh9kb3as1gw,
2020/06/06,Poland,PL,Mazowieckie,PLMZ,en,30,0,0,,,,,,,,,Y,N,Y,limesurvey-13954,37qylit1m0kb3gb4hs,
2020/06/08,Poland,PL,Śląskie,PLSL,en,6,0,0,,,,,,,,,N,N,N,limesurvey-14277,xl5yuq5et8kb6c2pt9,
2020/06/08,Poland,PL,Wielkopolskie,PLWP,en,50,1,1,,,,,,,,,N,N,N,limesurvey-14230,949qd2ebpxkb62tx1d,
2020/06/09,Poland,PL,Wielkopolskie,PLWP,en,50,0,0,,,,,,,,,N,N,N,limesurvey-14848,3eibeodoh9kb3as1gw,
2020/06/10,Poland,PL,Dolnośląskie,PLDS,en,25,0,0,,,,,,,,,N,N,N,limesurvey-15106,insdfnbwovkb97rzom,
2020/06/10,Poland,PL,Mazowieckie,PLMZ,en,30,0,0,,,,,,,,,N,N,Y,limesurvey-15066,488ub8l78akb9343xw,
2020/06/10,Poland,PL,Wielkopolskie,PLWP,en,30,1,1,,,,,,,,,N,N,N,limesurvey-15051,949qd2ebpxkb62tx1d,
2020/06/15,Poland,PL,Pomorskie,PLPM,en,8,588,,,,,,,,,,Y,N,N,limesurvey-16257,8xsx83d3p3kbgnf60y,
2020/06/15,Poland,PL,Wielkopolskie,PLWP,en,30,1,1,,,,,,,,,N,N,N,limesurvey-16190,949qd2ebpxkb62tx1d,
2020/06/16,Poland,PL,Dolnośląskie,PLDS,en,20,0,0,,,,,,,,,Y,N,N,limesurvey-16554,u1o3ye7japkbhebwi5,
2020/07/04,Poland,PL,Wielkopolskie,PLWP,en,30,0,0,,,,,,,,,N,N,N,limesurvey-22743,jpvwq9jd92j1k1rie3,
2020/07/04,Poland,PL,Wielkopolskie,PLWP,en,100,0,0,,,,,,,,,N,N,N,limesurvey-22692,02mrj5wwtdkc7ykwi7,
2020/07/05,Poland,PL,Dolnośląskie,PLDS,en,50,0,0,,,,,,,,,N,N,N,limesurvey-22789,97s14w690skc8yn8e0,
2020/07/06,Poland,PL,Mazowieckie,PLMZ,en,30,0,0,,,,,,,,,N,N,Y,limesurvey-22863,9myl7pk85kkca7gqbj,
2020/07/16,Poland,PL,Śląskie,PLSL,en,150,3,3,,,,,,,,,Y,N,N,limesurvey-23863,7jo30mqk3skcogm14q,
