Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/14,Hungary,HU,,,,70,2,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,Hungary,HU,,,,80,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/20,Hungary,HU,,,,150,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/21,Hungary,HU,,,,60,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/23,Hungary,HU,,,,4,0,,,,,,,,,,,,,world-g-sheet,,
2020/05/07,Hungary,HU,Borsod-Abaúj-Zemplén,HUBZ,hu,50,0,0,,,,,,,,,Y,Y,N,limesurvey-767,qpgtg6l21xk9wgavr4,
2020/05/07,Hungary,HU,Győr-Moson-Sopron,HUGS,hu,10,1,1,,,,,,,,,Y,Y,Y,limesurvey-807,794zmt7i4uk9wjz2ea,
2020/05/10,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-3064,jzrnlptnt1ka06ae0i,
2020/05/12,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-4152,jzrnlptnt1ka06ae0i,
2020/05/13,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-4651,jzrnlptnt1ka06ae0i,
2020/05/14,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-5326,jzrnlptnt1ka06ae0i,
2020/05/17,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-8224,jzrnlptnt1ka06ae0i,
2020/05/18,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-9009,jzrnlptnt1ka06ae0i,
2020/05/19,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-9369,jzrnlptnt1ka06ae0i,
2020/05/19,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-9370,jzrnlptnt1ka06ae0i,
2020/05/21,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-10123,jzrnlptnt1ka06ae0i,
2020/05/22,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-10703,jzrnlptnt1ka06ae0i,
2020/05/22,Hungary,HU,Győr-Moson-Sopron,HUGS,en,10,1,1,,,,,,,,,N,Y,Y,limesurvey-10702,jzrnlptnt1ka06ae0i,
