Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/10,"South Africa",ZA,,,,100,2,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,"South Africa",ZA,,,,100,1,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,"South Africa",ZA,,,,120,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/20,"South Africa",ZA,,,,250,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/22,"South Africa",ZA,,,,200,1,,,,,,,,,,,,,world-g-sheet,,
2020/06/06,"South Africa",ZA,"Western Cape",ZAWC,en,20,1,1,,,,,,,,,Y,N,N,limesurvey-14006,6napsfzfodkb3tiqrb,
2020/06/07,"South Africa",ZA,Kwazulu-Natal,ZANL,en,20,0,0,,,,,,,,,Y,N,Y,limesurvey-14147,vbt6irry5bkb52yicc,
2020/06/07,"South Africa",ZA,Gauteng,ZAGT,en,100,1,,,,,,,,,,Y,N,N,limesurvey-14149,8g81hlnt0pkb53sbgj,
2020/06/08,"South Africa",ZA,"Western Cape",ZAWC,en,20,1,1,,,,,,,,,N,N,N,limesurvey-14232,lghg3862b8kb63e5pf,
2020/06/08,"South Africa",ZA,Gauteng,ZAGT,en,20,0,0,,,,,,,,,Y,N,N,limesurvey-14309,zae8mhmpdjkb6kxv31,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,100,0,0,,,,,,,,,Y,N,N,limesurvey-14590,7a686dcuypkb7r1vdw,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,300,1,0,,,,,,,,,Y,Y,N,limesurvey-14592,eed3njnutskb7rdi2b,
2020/06/09,"South Africa",ZA,Gauteng,ZAGT,en,100,0,0,,,,,,,,,Y,N,N,limesurvey-14720,xxyiiwedkhkb84vbi9,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,10,0,0,,,,,,,,,Y,N,N,limesurvey-14648,70pc8c833dkb83e82y,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,10,0,0,,,,,,,,,Y,N,N,limesurvey-14594,4jpm5m0d77kb7torbb,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,20,0,0,,,,,,,,,Y,Y,Y,limesurvey-15005,gr1jn7vzvkkb8vv1il,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,100,1,1,,,,,,,,,Y,N,N,limesurvey-15062,owm9tt35lqkb92td06,
2020/06/10,"South Africa",ZA,Gauteng,ZAGT,en,15,0,0,,,,,,,,,Y,N,N,limesurvey-15056,98je85swn2kb91jk39,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,60,1,1,,,,,,,,,Y,N,Y,limesurvey-15096,q79xk7ztatkb96nu9h,
2020/06/12,"South Africa",ZA,"Eastern Cape",ZAEC,en,100,2,0,,,,,,,,,Y,N,N,limesurvey-15611,l03snlm8qqkbbve39o,
2020/06/15,"South Africa",ZA,Gauteng,ZAGT,en,15,0,0,,,,,,,,,N,N,N,limesurvey-16185,hm8544xhkfjqbyxl64,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,0,,,,,,,,,Y,N,N,limesurvey-22667,5qlalftiy9jjgbgkvu,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,0,,,,,,,,,Y,N,N,limesurvey-22668,5qlalftiy9jjgbgkvu,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,0,,,,,,,,,Y,N,N,limesurvey-22669,5qlalftiy9jjgbgkvu,
2020/07/06,"South Africa",ZA,"Western Cape",ZAWC,en,150,2,1,,,,,,,,,Y,N,N,limesurvey-22853,ky6hjq6ehskca2gcnq,
2020/07/30,"South Africa",ZA,Gauteng,ZAGT,en,50,3,,0,2,3,,,,,,,,,limesurvey-5780,thxgxp207spswlks4f,
