Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/16,Finland,FI,,,,25,0,,,,,,,,,,,,,world-g-sheet,,
2020/05/08,Finland,FI,Pohjois-Savo,FI15,en,20,0,,,,,,,,,,Y,N,N,limesurvey-1951,7hd9qb7x9ak9yjbmr7,
2020/06/06,Finland,FI,Uusimaa,FI18,en,100,0,,,,,,,,,,Y,N,N,limesurvey-13878,o886i9qljpkb35oz68,
2020/06/06,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,Y,N,N,limesurvey-14021,27ivk4yefxkb3wogbl,
2020/06/07,Finland,FI,Pohjois-Karjala,FI13,en,20,0,,,,,,,,,,Y,N,N,limesurvey-14130,n8pq615zx3kb4xt4le,
2020/06/08,Finland,FI,Uusimaa,FI18,en,50,3,3,,,,,,,,,Y,N,N,limesurvey-14271,6yni2cpds9kb6bdiaa,
2020/06/08,Finland,FI,Uusimaa,FI18,en,5,1,1,,,,,,,,,Y,N,N,limesurvey-14228,1bksv265ibkb5zy6qk,
2020/06/09,Finland,FI,Uusimaa,FI18,en,15,0,0,,,,,,,,,Y,N,N,limesurvey-14830,wzkbj8d736kb87p3d8,
2020/06/09,Finland,FI,Uusimaa,FI18,en,30,1,1,,,,,,,,,Y,N,N,limesurvey-14770,55t8q00lbmkb865eop,
2020/06/10,Finland,FI,Pohjois-Karjala,FI13,en,20,0,,,,,,,,,,N,N,N,limesurvey-15190,n8pq615zx3kb4xt4le,
2020/06/10,Finland,FI,Uusimaa,FI18,en,6,1,1,,,,,,,,,N,N,N,limesurvey-15015,cnbrd9lbiykb8xj95v,
2020/06/10,Finland,FI,Keski-Suomi,FI08,en,30,1,1,,,,,,,,,Y,N,N,limesurvey-15083,lhnyblj42tkb94tms4,
2020/06/10,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,N,N,N,limesurvey-15024,fo5a5omaepkb8yxc22,
2020/06/12,Finland,FI,Uusimaa,FI18,en,30,1,1,,,,,,,,,N,N,N,limesurvey-15606,55t8q00lbmkb865eop,
2020/06/14,Finland,FI,Pohjois-Karjala,FI13,en,20,0,,,,,,,,,,N,N,N,limesurvey-16115,n8pq615zx3kb4xt4le,
2020/06/16,Finland,FI,Uusimaa,FI18,en,30,1,1,,,,,,,,,N,N,N,limesurvey-16524,55t8q00lbmkb865eop,
2020/06/18,Finland,FI,Uusimaa,FI18,en,30,1,1,,,,,,,,,N,N,N,limesurvey-16902,6tn51yd8lckbl0vmpy,
2020/06/20,Finland,FI,Pohjois-Karjala,FI13,en,20,0,,,,,,,,,,N,N,N,limesurvey-17925,n8pq615zx3kb4xt4le,
2020/06/23,Finland,FI,Uusimaa,FI18,en,30,1,1,,,,,,,,,N,N,N,limesurvey-18606,6tn51yd8lckbl0vmpy,
2020/06/26,Finland,FI,Uusimaa,FI18,en,9,0,,,,,,,,,,N,N,N,limesurvey-20165,8wo038vsekkbwagy6h,
2020/06/29,Finland,FI,Pohjois-Karjala,FI13,en,20,0,,,,,,,,,,N,N,N,limesurvey-21613,n8pq615zx3kb4xt4le,
2020/06/30,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,N,N,N,limesurvey-22248,pm6s0e9cixkc243743,
2020/07/06,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,N,N,N,limesurvey-22889,81iwd016rekcah4qpm,
2020/07/18,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,N,N,N,limesurvey-23944,ltdj3g3hdskcryswmk,
2020/07/20,Finland,FI,Uusimaa,FI18,en,10,0,0,,,,,,,,,N,N,N,limesurvey-23986,9u7mclkrje6np7exks,
2020/07/21,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,N,N,N,limesurvey-24021,h9cerhfc3jkcviduoa,
2020/07/28,Finland,FI,Etelä-Pohjanmaa,FI03,en,40,0,,,,,,,,,,,N,,limesurvey-5421,yn49yciw6lun9z8p55,
2020/07/31,Finland,FI,Uusimaa,FI18,en,10,1,,0,0,0,,,,,,,N,,limesurvey-5830,bezr012mmxnn9zbzpt,
