"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","UA","UA05",1604270,0,0,30,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"2","UA","UA07",1042855,0,0,30,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"3","UA","UA09",2263676,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"4","UA","UA12",3258705,0,0,50,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"5","UA","UA14",4387702,0,0,150,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"6","UA","UA18",1249225,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"7","UA","UA21",1259497,0,0,50,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"8","UA","UA23",1755663,0.005,0.005,200,0.005,0.005,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"9","UA","UA26",1382721,0,0,100,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"10","UA","UA30",2900920,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"11","UA","UA32",1731673,0,0,100,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"12","UA","UA35",974724,0.15,0.15,20,0.15,0.15,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"13","UA","UA40",381685,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"14","UA","UA43",1963770,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"15","UA","UA46",2535476,0,0,250,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"16","UA","UA48",1159634,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"17","UA","UA51",2387282,0,0,200,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"18","UA","UA53",1440684,0.18,0.18,50,0.18,0.18,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"19","UA","UA56",1162049,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"20","UA","UA59",1115051,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"21","UA","UA61",1066523,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"22","UA","UA63",2720342,0,0,350,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"23","UA","UA65",1063803,0,0,100,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"24","UA","UA68",1296103,0,0,25,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"25","UA","UA71",1246166,0,0,50,0,0,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"26","UA","UA74",1047023,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
"27","UA","UA77",910001,NA,NA,0,NA,NA,45307223,0.0033921302578019,0.0124194847020934,1474,0.00914445882061675,0.00914445882061675,1755,0.00651858941783289,0.0106394690867352
