"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","UA","UA05",1604270,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"2","UA","UA07",1042855,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"3","UA","UA09",2263676,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"4","UA","UA12",3258705,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"5","UA","UA14",4387702,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"6","UA","UA18",1249225,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"7","UA","UA21",1259497,NA,NA,15,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"8","UA","UA23",1755663,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"9","UA","UA26",1382721,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"10","UA","UA30",2900920,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"11","UA","UA32",1731673,0.05,0.05,200,0.05,0.05,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"12","UA","UA35",974724,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"13","UA","UA40",381685,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"14","UA","UA43",1963770,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"15","UA","UA46",2535476,NA,NA,200,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"16","UA","UA48",1159634,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"17","UA","UA51",2387282,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"18","UA","UA53",1440684,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"19","UA","UA56",1162049,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"20","UA","UA59",1115051,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"21","UA","UA61",1066523,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"22","UA","UA63",2720342,NA,NA,100,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"23","UA","UA65",1063803,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"24","UA","UA68",1296103,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"25","UA","UA71",1246166,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"26","UA","UA74",1047023,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
"27","UA","UA77",910001,NA,NA,0,NA,NA,45307223,NA,NA,560,0.05,0.05,200,NA,NA
