"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"4","US","USAZ",7278717,0,0,NA,NA,4,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"5","US","USCA",39512223,0.0176470588235294,0.0155555555555556,0,0,1360,30,0.0176470588235294,0.0155555555555556,0,0,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"6","US","USCO",5758736,0.1,0.1,NA,NA,60,2,0.1,0.1,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"7","US","USCT",3565287,0.024,0.0153333333333333,NA,NA,250,5,0.024,0.0153333333333333,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"8","US","USDC",705749,0.033112582781457,0.0166666666666667,NA,NA,151,2,0.033112582781457,0.0166666666666667,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
"10","US","USFL",21477737,0.04,0.0380952380952381,0,0,100,3,0.04,0.0380952380952381,0,0,328300544,NA,NA,NA,NA,0,0,0.0324530185753584,0.0349447513486258,5473,0.00173971886883971,0.00173971886883971,3700,0.0324530185753584,0.0349447513486258,0.00173971886883971,0.00173971886883971
