"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"4","US","USAZ",7278717,0.130434782608696,0.115384615384615,0,0,23,2,0.130434782608696,0.115384615384615,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"5","US","USCA",39512223,0.0072463768115942,0.00181818181818182,0.0166666666666667,0.01,138,11,0.0072463768115942,0.00181818181818182,0.0166666666666667,0.01,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"6","US","USCO",5758736,0,0,0,0,13,1,0,0,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"7","US","USCT",3565287,0,0,NA,NA,20,2,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"8","US","USDC",705749,0.03,0.03,0.01,0.01,200,1,0.03,0.03,0.01,0.01,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"10","US","USFL",21477737,0,0,NA,NA,100,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"11","US","USGA",10617423,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"15","US","USIL",12671821,0.01,0.01,0.005,0.005,200,1,0.01,0.01,0.005,0.005,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"16","US","USIN",6732219,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"17","US","USKS",2913314,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"18","US","USKY",4467673,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"19","US","USLA",4648794,0.25,0.25,0.25,0.25,4,1,0.25,0.25,0.25,0.25,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"20","US","USMA",6949503,0.0689655172413793,0.0781818181818182,0,0,58,4,0.0689655172413793,0.0781818181818182,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"21","US","USMD",6045680,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"22","US","USME",1344212,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"23","US","USMI",9986857,0.04,0.04,0.04,0.04,50,1,0.04,0.04,0.04,0.04,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"24","US","USMN",5639632,0,0,NA,NA,15,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"25","US","USMO",6137428,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"26","US","USMS",2976149,0,0,NA,NA,35,2,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"27","US","USMT",1068778,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"28","US","USNC",10488084,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"29","US","USND",762062,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"30","US","USNE",1934408,0,0,0,0,11,1,0,0,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"31","US","USNH",1359711,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"32","US","USNJ",8882190,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"33","US","USNM",2096829,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"34","US","USNV",3080156,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"35","US","USNY",19453561,0.0727272727272727,0.0725396825396825,0,0,165,3,0.0727272727272727,0.0725396825396825,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"36","US","USOH",11689100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"37","US","USOK",3956971,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"38","US","USOR",4217737,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"39","US","USPA",12801989,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"40","US","USRI",1059361,0.02,0.02,0,0,50,1,0.02,0.02,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"41","US","USSC",5148714,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"42","US","USSD",884659,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"43","US","USTN",6833174,0.00238095238095238,0.00238095238095238,0,0,420,7,0.00238095238095238,0.00238095238095238,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
"44","US","USTX",28995881,0.0188679245283019,0.01,0,0,53,2,0.0188679245283019,0.01,0,0,328300544,NA,NA,NA,NA,0,0,0.028277069250492,0.0255621350306004,1622,0.0144834957676857,0.0128179393989226,1452,0.028277069250492,0.0255621350306004,0.0144834957676857,0.0128179393989226
