"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"4","US","USAZ",7278717,0.1,0.1,0.1,0.1,10,1,0.1,0.1,0.1,0.1,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"5","US","USCA",39512223,0.00275482093663912,0.000555555555555556,0.0028169014084507,0.000625,363,9,0.00275482093663912,0.000555555555555556,0.0028169014084507,0.000625,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"6","US","USCO",5758736,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"7","US","USCT",3565287,0,0,NA,NA,10,1,0,0,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"8","US","USDC",705749,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"10","US","USFL",21477737,0.0148148148148148,0.0285714285714286,0,0,135,2,0.0148148148148148,0.0285714285714286,0,0,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"11","US","USGA",10617423,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"12","US","USHI",1415872,0,0,0,0,6,1,0,0,0,0,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"15","US","USIL",12671821,0.0256410256410256,0.02,0,0,39,2,0.0256410256410256,0.02,0,0,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
"16","US","USIN",6732219,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.025,0.005,200,1,0.0295003177075437,1226,0.0191188373445004,1064,0.0288691371034002,0.0168848440937883
