"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"2","US","USAL",4903185,0,0,NA,NA,4,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"4","US","USAZ",7278717,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"5","US","USCA",39512223,0.0123456790123457,0.025,NA,NA,324,12,0.0123456790123457,0.025,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"6","US","USCO",5758736,0.08,0.08,NA,NA,25,1,0.08,0.08,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"7","US","USCT",3565287,0,0,NA,NA,10,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"8","US","USDC",705749,0,0,NA,NA,1,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"10","US","USFL",21477737,0,0,NA,NA,131,3,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"11","US","USGA",10617423,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"15","US","USIL",12671821,0.0816326530612245,0.0944444444444444,NA,NA,49,3,0.0816326530612245,0.0944444444444444,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"16","US","USIN",6732219,0.0416666666666667,0.025,NA,NA,24,2,0.0416666666666667,0.025,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"17","US","USKS",2913314,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"18","US","USKY",4467673,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"19","US","USLA",4648794,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
"20","US","USMA",6949503,0,0,NA,NA,31,3,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0411386375833215,0.0365206444278983,1734,0,0,0,0.0411386375833215,0.0365206444278983,0,0
