"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"4","US","USAZ",7278717,0.130434782608696,0.115384615384615,0,0,23,2,0.130434782608696,0.115384615384615,0,0,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"5","US","USCA",39512223,0.0072463768115942,0.00181818181818182,0.0166666666666667,0.01,138,11,0.0072463768115942,0.00181818181818182,0.0166666666666667,0.01,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"6","US","USCO",5758736,0,0,0,0,13,1,0,0,0,0,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"7","US","USCT",3565287,0,0,NA,NA,30,3,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"8","US","USDC",705749,0.03,0.03,0.01,0.01,200,1,0.03,0.03,0.01,0.01,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"10","US","USFL",21477737,0,0,NA,NA,100,1,0,0,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"11","US","USGA",10617423,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"15","US","USIL",12671821,0.01,0.01,0.005,0.005,200,1,0.01,0.01,0.005,0.005,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"16","US","USIN",6732219,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"17","US","USKS",2913314,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"18","US","USKY",4467673,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"19","US","USLA",4648794,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"20","US","USMA",6949503,0.072463768115942,0.0807272727272727,0.0144927536231884,0.0181818181818182,69,5,0.072463768115942,0.0807272727272727,0.0144927536231884,0.0181818181818182,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"21","US","USMD",6045680,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"22","US","USME",1344212,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"23","US","USMI",9986857,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"24","US","USMN",5639632,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
"25","US","USMO",6137428,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,NA,NA,NA,NA,0,0,0.0247987298064073,0.0227820495537131,1207,0.00782803092998597,0.00558457459957429,1062,0.0247987298064073,0.0227820495537131,0.00782803092998597,0.00558457459957429
