"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"4","US","USAZ",7278717,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"5","US","USCA",39512223,0.00502933780385583,0.00261904761904762,NA,NA,1193,14,0.00502933780385583,0.00261904761904762,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"6","US","USCO",5758736,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"7","US","USCT",3565287,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"8","US","USDC",705749,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"10","US","USFL",21477737,0.00923076923076923,0.0283333333333333,NA,NA,325,3,0.00923076923076923,0.0283333333333333,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"11","US","USGA",10617423,0,0,NA,NA,100,1,0,0,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"15","US","USIL",12671821,0.0482758620689655,0.0422222222222222,NA,NA,290,6,0.0482758620689655,0.0422222222222222,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"16","US","USIN",6732219,0.015,0.015,NA,NA,200,1,0.015,0.015,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"17","US","USKS",2913314,0,0,NA,NA,25,1,0,0,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"18","US","USKY",4467673,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"19","US","USLA",4648794,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
"20","US","USMA",6949503,0.123411978221416,0.13719298245614,NA,NA,551,12,0.123411978221416,0.13719298245614,NA,NA,328300544,0.119318181818182,NA,176,3,0.0255904059471131,3409,0,0,0.0301918253483148,0
