"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.0133333333333333,0.0133333333333333,75,0.0133333333333333,0.0133333333333333,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"3","PT","PT03",848185,0,0,220,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"6","PT","PT06",430104,0,0,80,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"7","PT","PT07",166706,0.02,0.02,100,0.02,0.02,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"8","PT","PT08",451006,0,0,50,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"10","PT","PT10",470930,0,0,65,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"11","PT","PT11",2250533,0,0,240,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"13","PT","PT13",1817117,0.00714285714285714,0.005,280,0.00714285714285714,0.005,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"14","PT","PT14",453638,NA,NA,40,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"15","PT","PT15",851258,0.0166666666666667,0.01,120,0.0166666666666667,0.01,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"16","PT","PT16",244836,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"17","PT","PT17",206661,NA,NA,17,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"18","PT","PT18",377653,0,0,120,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"19","PT","PT20",245766,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
"20","PT","PT30",267785,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00430880928827335,0.00327866143702023,1750,0.00399322361746656,0.00428638668331675
