"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"3","BR","BRAM",3938336,0.103448275862069,0.216666666666667,0.015,0.015,203,2,0.103448275862069,0.216666666666667,0.015,0.015,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"5","BR","BRBA",15203934,0.0250391236306729,0.0451602564102564,0.0179738562091503,0.0393589743589744,639,12,0.0250391236306729,0.0451602564102564,0.0179738562091503,0.0393589743589744,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"6","BR","BRCE",8904459,0.1,0.127037037037037,0.0180722891566265,0.0353703703703704,830,9,0.1,0.127037037037037,0.0180722891566265,0.0353703703703704,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"7","BR","BRDF",2914830,0.0166666666666667,0.025,0,0,60,2,0.0166666666666667,0.025,0,0,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,1,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"11","BR","BRMA",6904241,0.233333333333333,0.233333333333333,0,0,60,2,0.233333333333333,0.233333333333333,0,0,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"12","BR","BRMG",20869101,0,0,0,0,5,1,0,0,0,0,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"13","BR","BRMS",2651235,0,0,0,0,15,1,0,0,0,0,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
"15","BR","BRPA",8175113,0.126315789473684,0.149166666666667,0.0277777777777778,0.0166666666666667,190,4,0.126315789473684,0.149166666666667,0.0277777777777778,0.0166666666666667,204453710,0.15,0,100,1,0.0576718959041924,5700,0.00840181982936345,5700,0.0592637597679132,0.00825696086678822
