"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"5","BR","BRBA",15203934,0.0218181818181818,0.051,0.02,0.0625,275,5,0.0218181818181818,0.051,0.02,0.0625,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"6","BR","BRCE",8904459,0.0833333333333333,0.125,0.0181818181818182,0.0385714285714286,660,7,0.0833333333333333,0.125,0.0181818181818182,0.0385714285714286,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"7","BR","BRDF",2914830,0.05,0.05,0,0,20,1,0.05,0.05,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,1,0.166666666666667,0.166666666666667,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"12","BR","BRMG",20869101,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"13","BR","BRMS",2651235,0,0,0,0,15,1,0,0,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"15","BR","BRPA",8175113,0.2,0.2,NA,NA,10,1,0.2,0.2,NA,NA,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"16","BR","BRPB",3972202,0,0,0,0,20,1,0,0,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"17","BR","BRPE",9345173,0.05,0.05,0,0,120,1,0.05,0.05,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"18","BR","BRPI",3204028,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,111,3,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"19","BR","BRPR",11163018,0.137254901960784,0.0765714285714286,0.0392156862745098,0.016,51,5,0.137254901960784,0.0765714285714286,0.0392156862745098,0.016,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"20","BR","BRRJ",16550024,0.052,0.0483333333333333,0.004,0.005,250,2,0.052,0.0483333333333333,0.004,0.005,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,1,0.08,0.08,0,0,204453710,NA,NA,NA,NA,0,0,0.0537527079171895,0.0574924898537092,3539,0.00780156465227229,0.0151853650353899,3529,0.0537527079171895,0.0574924898537092,0.00780156465227229,0.0151853650353899
