"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","PT","PT01",714200,0.0133333333333333,0.0133333333333333,NA,NA,75,1,0.0133333333333333,0.0133333333333333,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"2","PT","PT02",152758,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"3","PT","PT03",848185,0.0048780487804878,0.00497142857142857,NA,NA,1640,25,0.0048780487804878,0.00497142857142857,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"4","PT","PT04",136252,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"5","PT","PT05",196264,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"6","PT","PT06",430104,0,0,NA,NA,80,1,0,0,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"7","PT","PT07",166706,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"8","PT","PT08",451006,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"9","PT","PT09",160939,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"10","PT","PT10",470930,0,0,NA,NA,175,4,0,0,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"11","PT","PT11",2250533,0.0145328719723183,0.016984126984127,NA,NA,1445,21,0.0145328719723183,0.016984126984127,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
"12","PT","PT12",118506,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0050314465408805,0.00777777777777778,NA,NA,795,9,0.0121003724980955,0.0123106285029872,6277,0,0,0,0.011305718067102,0.0118010673708405,0,0
