"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","PT","PT01",714200,0,0,NA,NA,300,3,0,0,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"2","PT","PT02",152758,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"3","PT","PT03",848185,0,0,NA,NA,589,14,0,0,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"4","PT","PT04",136252,0,0,NA,NA,20,1,0,0,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"5","PT","PT05",196264,0.0136363636363636,0.00666666666666667,NA,NA,220,3,0.0136363636363636,0.00666666666666667,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"6","PT","PT06",430104,0.0260869565217391,0.0277777777777778,NA,NA,230,3,0.0260869565217391,0.0277777777777778,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"7","PT","PT07",166706,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"8","PT","PT08",451006,0,0,NA,NA,486,9,0,0,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"9","PT","PT09",160939,0.0476190476190476,0.025,NA,NA,105,2,0.0476190476190476,0.025,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
"10","PT","PT10",470930,0,0,NA,NA,310,7,0,0,NA,NA,10561097,0.00526315789473684,0.00555555555555556,NA,NA,950,9,0.0204646277559737,0.0169045500675653,7545,0,0,0,0.0187646399551291,0.0156353864670462,0,0
