"date","region","regionname","population","sample_size","reach","cases","recentcases","fatalities","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","recentcasesnursing_est","recentcasesnursing_low","recentcasesnursing_high","fatalities_est","fatalities_low","fatalities_high","hospital_est","hospital_low","hospital_high","icu_est","icu_low","icu_high","p_cases","p_cases_low","p_cases_high","p_recovered","p_recovered_low","p_recovered_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_recentcasesnursing","p_recentcasesnursing_low","p_recentcasesnursing_high","p_stillsick","p_stillsick_low","p_stillsick_high","p_hospital","p_hospital_low","p_hospital_high","p_severe","p_severe_low","p_severe_high","p_icu","p_icu_low","p_icu_high","p_tested","p_tested_low","p_tested_high","p_positive","p_positive_low","p_positive_high"
"2020/08/19","ESMRC","Rivas Barrio Centro",36332,29,551,56,3,0,3692.5444646098,2775.88798811134,4609.20094110826,208.007633587786,0,442.711343832923,0,0,0,0,0,0,197.45652173913,0,470.367627487056,263.275362318841,0,626.825281706455,0.101633393829401,0.0764033906229038,0.126863397035898,0.918918918918919,0.830966945007364,1.00687089283047,0,0,0,0.0545454545454545,0,0.114561359075535,0,0,0,0.111111111111111,0.00845156856669055,0.213770653655532,0.0555555555555556,0,0.130380912320973,0.0571428571428571,0,0.134041379068973,0.0588235294117647,0,0.137913188300916,0.119480519480519,0.0870812094465343,0.151879829514505,0.456521739130435,0.312578591516343,0.600464886744527
"2020/08/19","ESMRE","Rivas Barrio Este",17394,17,383,29,1,0,1317.03916449086,856.199315366191,1777.87901361553,53.8513931888545,0,159.234672575456,0,0,0,0,0,0,223.957081545064,0,475.746932403068,74.6523605150215,0,220.65397816966,0.0757180156657963,0.0492238309397603,0.102212200391832,1,1,1,0,0,0,0.0344827586206897,0,0.100892243239672,0,0,0,0.05,0,0.145516829402721,0.15,0,0.306490574738305,0.05,0,0.145516829402721,0.05,0,0.145516829402721,0.107296137339056,0.0675572336856129,0.147035040992499,0.44,0.245419892751697,0.634580107248303
"2020/08/19","ESMRO","Rivas Barrio Oeste",39940,44,921,107,3,2,4640.15200868621,3813.59883542326,5466.70518194916,135.696489241223,0,288.987631224547,0,0,0,115.768115942029,0,275.978895046724,1157.68115942029,657.721556303748,1657.64076253683,801.265432098765,370.091812598186,1232.43905159934,0.116178067318132,0.0954831956791002,0.136872938957165,0.924050632911392,0.86563292548049,0.982468340342295,0.0256410256410256,0,0.0607184729519875,0.0283018867924528,0,0.0598714470737785,0,0,0,0.0256410256410256,0,0.0607184729519875,0.256410256410256,0.159507711788644,0.353312801031869,0.121621621621622,0.0471521205013178,0.196091122741925,0.178082191780822,0.0903192641484916,0.265845119413152,0.120991253644315,0.0965873321224614,0.145395175166168,0.407407407407407,0.300403866019271,0.514410948795544
"2020/08/19","ESMAR","Arganda del Rey",55389,21,516,64,2,0,6869.95348837209,5294.67889938741,8445.22807735677,238.232258064516,0,567.688453919264,0,0,0,0,0,0,812.155425219941,105.521168244115,1518.78968219577,690.205607476635,18.0440142637966,1362.36720068947,0.124031007751938,0.0955908014116054,0.152471214092271,0.964912280701754,0.917144820538211,1.0126797408653,0,0,0,0.03125,0,0.0738774125998142,0,0,0,0.0350877192982456,0,0.0828551794617894,0.087719298245614,0.0142810208146069,0.161157575676621,0.087719298245614,0.0142810208146069,0.161157575676621,0.0727272727272727,0.00409646021368237,0.141358085240863,0.176136363636364,0.136341324192379,0.215931403080348,0.435483870967742,0.312066451639708,0.558901290295776
