"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,0,0,0,0,40,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"7","ES","ESAN","ESMA",1661785,0,0,0,0,20,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,60,60,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0,0,NA,NA,25,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.0333333333333333,0.0333333333333333,0,0,150,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0,0,NA,NA,2,0,0,0,0,0,0,1.28740353648165,1.28740353648165,0.0136986301369863,0.0136986301369863,47026208,0.05,0.05,0,0,100,1.28740353648165,1.28740353648165,903,0.0136986301369863,0.0136986301369863,903,1.16403329356224,1.16403329356224,0.0123328644204373,0.0123328644204373
