"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"5","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"7","ES","ESAN","ESMA",1661785,0.1,0.1,0.02,0.02,50,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,8414240,0,0,0,0,18,0.0393157365034456,0.0393157365034456,0.00922144713324051,0.00922144713324051,150,130,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0.00372037726742685,0.00372037726742685,0,0,52,52,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"10","ES","ESAR","ESHU",220461,0.02,0.02,0,0,50,1319291,0.05,0.05,0,0,80,0.00372037726742685,0.00372037726742685,0,0,52,52,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"11","ES","ESAR","ESZ",964693,0,0,0,0,2,1319291,0.05,0.05,0,0,80,0.00372037726742685,0.00372037726742685,0,0,52,52,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.1,0.1,0,0,50,0,0,0,0,0,0,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.3,0.3,0,0,20,0,0,0,0,0,0,2.97150932192489,2.97150932192489,0.0759637987179014,0.0759637987179014,47026208,0.11,0.11,0,0,100,2.97150932192489,2.97150932192489,1091,0.0759637987179014,0.0759637987179014,1091,2.73124825375319,2.73124825375319,0.0695856460127879,0.0695856460127879
