"","date","sample_size","p_w","p_w_low","p_w_high","p_m","p_m_low","p_m_high","p_w_recent","p_w_recent_low","p_w_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_w_recovered","p_w_recovered_low","p_w_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_w_fatalities","p_w_fatalities_low","p_w_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_w_stillsick","p_w_stillsick_low","p_w_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_w_active_cases","p_w_active_cases_low","p_w_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/23",244,0.0116309461578672,0.00922864360663305,0.0140332487091014,0.0140446916471507,0.0114080850800632,0.0166812982142382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8379508625196,NA,NA,6.81767067855936,NA,60550092
"2","2020/03/25",94,0.0173833485818847,0.0135092845591314,0.021257412604638,0.0223269165822357,0.0179474701497943,0.0267063630146772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17703568161025,NA,NA,6.53451114488348,NA,60550092
"3","2020/03/29",45,0.0245901639344262,0.0179248901642471,0.0312554377046053,0.0279382716049383,0.0208459175973316,0.0350306256125449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41128254580521,NA,NA,7.97318518518519,NA,60550092
"4","2020/04/07",44,0.0296866410115448,0.0218871138073644,0.0374861682157252,0.0316774891774892,0.0236289487256265,0.0397260296293518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22979659153381,NA,NA,7.70836675579323,NA,60550092
"5","2020/04/09",51,0.0459901178259217,0.0379863153029725,0.0539939203488709,0.0476322043969103,0.0394937795374157,0.0557706292564049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20524515393387,NA,NA,7.15227003388768,NA,60550092
"6","2020/04/16",35,0.0339162692103869,0.0257490622281242,0.0420834761926495,0.0406633562515915,0.0317518879142431,0.04957482458894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05140434552199,NA,NA,15.338801504928,NA,60550092
"7","2020/06/05",34,0.0614277808522413,0.0503568210079311,0.0724987406965515,0.0645533508459205,0.053223141824378,0.075883559867463,NA,NA,NA,NA,NA,NA,0.0409356725146199,0.0237896163456684,0.0580817286835713,0.0733838383838384,0.0508186192258846,0.0959490575417922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15827338129496,NA,NA,4.26089705100541,NA,60550092
"8","2020/06/10",44,0.0467769537934969,0.0368920973152762,0.0566618102717175,0.063524531024531,0.052106898281496,0.074942163767566,NA,NA,NA,NA,NA,NA,0.0550584996558844,0.0433303383180468,0.0667866609937219,0.0711558811558812,0.0579370790114489,0.0843746833003134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38961779806047,NA,NA,2.63662518037518,NA,60550092
