"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/20",675,0.00785250938886992,0.00600698355392734,0.0096980352238125,0.00663954767092022,0.00494149773609529,0.00833759760574515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3004438374872,NA,NA,12.3340547216037,NA,875899
"2","2020/03/21",95,0.00672268907563025,0.00207987405627185,0.0113655040949887,0.010719445673006,0.00486857484176102,0.0165703165042511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14705882352941,NA,NA,13.2697131062951,NA,875899
"3","2020/03/23",55,0.00345065562456867,0.000431301086933696,0.00647001016220364,0.00212121212121212,1e-06,0.00449010184385664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11249137336094,NA,NA,6.35921009293737,NA,875899
"4","2020/03/24",55,0.0066030814380044,0.00230341372064698,0.0109027491553618,0.00745454545454546,0.00288801930282979,0.0120210716062611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67204695524578,NA,NA,6.19474272508307,NA,875899
"5","2020/03/27",32,0.0034324942791762,1e-06,0.00730998392637947,0.0059375,0.000844179193230857,0.0110308208067691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43478260869565,NA,NA,4.91785718847879,NA,875899
"6","2020/03/29",44,0.00390625,0.000489027705538463,0.00732347229446154,0.0071969696969697,0.00256623937090959,0.0118277000230298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36796875,NA,NA,5.7634860972361,NA,875899
"7","2020/03/31",37,0.00559910414333707,0.000705121917338999,0.0104930863693351,0.00945945945945946,0.00311065941509896,0.01580825950382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28667413213886,NA,NA,6.34525761221413,NA,875899
"8","2020/04/03",37,0.013347022587269,0.00614021336390119,0.0205538318106368,0.0124774774774775,0.00550631003041227,0.0194486449245427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34086242299795,NA,NA,3.57875058500058,NA,875899
"9","2020/04/06",30,0.0125348189415042,0.00439704171129453,0.0206725961717138,0.0169166666666667,0.00748391433814113,0.0263494189951922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5849582172702,NA,NA,2.62404625929626,NA,875899
"10","2020/04/18",30,0.0102272727272727,0.00357983289636795,0.0168747125581775,0.0161111111111111,0.00779265883447756,0.0244295633877447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861363636363636,0.838531917878953,0.884195354848319,1.26404273504274,NA,875899
