"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/04/08",99,0.00926022266153366,0.00734528642672258,0.0111751588963447,0.0141233708141921,0.0117642821211544,0.0164824595072297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807512225574862,0.799630162043506,0.815394289106218,3.5386198020181,NA,43993643
"2","2020/04/09",46,0.00947653429602888,0.0066241675229162,0.0123289010691416,0.0169564941023005,0.013155452560903,0.0207575356436979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35965703971119,NA,NA,9.52250704936569,NA,43993643
"3","2020/04/10",47,0.00861706599411517,0.00599081456978405,0.0112433174184463,0.0098801521225203,0.00706979461011128,0.0126905096349293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69903320722993,NA,NA,9.58983533765032,NA,43993643
"4","2020/04/11",964,0.0061755770893851,0.00566430407188106,0.00668685010688914,0.00716437340637343,0.00661396247557571,0.00771478433717114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79160476306628,NA,NA,66.624835493074,NA,43993643
"5","2020/04/12",589,0.00527016143152292,0.0046763598713057,0.00586396299174013,0.00761134546253891,0.00689857709967508,0.00832411382540274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6220891550233,NA,NA,96.0626542621604,NA,43993643
"6","2020/04/13",33,0.0106892738665684,0.00681969542271469,0.0145588523104221,0.0134126984126984,0.0090840826703691,0.0177413141550277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.881312200516,NA,NA,55.2498597487688,NA,43993643
"7","2020/04/16",32,0.00297265160523187,0.00113295740391884,0.00481234580654489,0.00579861111111111,0.00323283195963353,0.00836439026258869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1257431629013,NA,NA,57.029445545393,NA,43993643
"8","2020/04/26",30,0.00552740672501152,0.00240869451892605,0.00864611893109698,0.00733333333333333,0.00374435685783285,0.0109223098088338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8281897742976,NA,NA,28.5346060606061,NA,43993643
