"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/05/16",95,0.00907205806117159,0.0060802004048686,0.0120639157174746,0.0170347660595339,0.0129515332242223,0.0211179988948454,0.00183823529411765,0.000368720268383841,0.00330775031985145,0.002571802054155,0.00083427087580967,0.00430933323250032,0.0416137229987294,0.0346375168054324,0.0485899291920264,0.0344111280875987,0.0280435202257909,0.0407787359494065,NA,NA,NA,NA,NA,0.00123228589032656,2.5412203144699e-05,0.00243915957750841,0.00171904378189632,0.00314413838479154,0.649040953862105,0.633980736136651,0.664101171587558,2.44020305587174,NA,211049519
"2","2020/05/17",39,0.0110851808634772,0.00612847079718221,0.0160418909297723,0.0138178161707573,0.00829143337689162,0.0193441989646231,0.00456919060052219,0.00119209087956538,0.00794629032147901,0.00644385026737968,0.00243714279048532,0.010450557744274,0.011826544021025,0.00639546298262886,0.0172576250594211,0.0160546642899584,0.00974034025765499,0.0223689883222618,NA,NA,NA,NA,NA,0.00202429149797571,-0.000264048227081212,0.00431263122303263,0.000596590909090909,0.00183976719758976,1.22870478413069,NA,NA,3.30403060448528,NA,211049519
"3","2020/05/20",63,0.0441922962078232,0.0372316579455124,0.0511529344701341,0.0463265306122449,0.0392077557805578,0.053445305443932,0.00685166152792052,0.0038591484706338,0.00984417458520724,0.00801948051948052,0.00478387376253684,0.0112550872764242,0.0345853477129044,0.0276788844502171,0.0414918109755917,0.0355173992673993,0.0285218717814875,0.042512926753311,NA,NA,NA,NA,NA,0.00788813194693438,0.00460497805784721,0.0111712858360216,0.0115969215969216,0.0155703211544938,2.78710062705285,NA,NA,9.8751295265581,NA,211049519
"4","2020/05/22",50,0.0317670416942422,0.0255141748785296,0.0380199085099549,0.0413095388218339,0.0342143290926053,0.0484047485510625,0.00449050086355786,0.00205496850880567,0.00692603321831005,0.00207103825136612,0.000415010232312015,0.00372706627042023,1.42229965156794,NA,NA,6.09872606560107,NA,NA,NA,NA,NA,NA,NA,0.00483592400690846,0.00230889116642405,0.00736295684739288,0.00318214936247723,0.00523374605637279,4.80575777630708,NA,NA,11.269901967584,NA,211049519
"5","2020/05/28",31,0.0160427807486631,0.0106132927499964,0.0214722687473298,0.0338556067588326,0.0260399178448808,0.0416712956727844,0.00333148250971682,0.000670234354210462,0.00599273066522319,0.00653333333333333,0.00281254218840591,0.0102541244782608,0.0389805097451274,0.0305001475457309,0.0474608719445239,0.132821869488536,0.117951782830542,0.147691956146531,NA,NA,NA,NA,NA,0.00349825087456272,0.00091129479749141,0.00608520695163403,0.00703703703703704,0.0106996075111548,4.82547399124939,NA,NA,13.7109465076353,NA,211049519
"6","2020/06/08",35,0.0544192841490139,0.0459224511059838,0.0629161171920439,0.0547426875340595,0.0462221018250354,0.0632632732430837,0.00769822940723634,0.00433740497873995,0.0110590538357327,0.0342512175324675,0.0272576526350172,0.0412447824299178,0.0459599703484062,0.0380586387774895,0.053861301919323,0.0458933003689979,0.0379974258777936,0.0537891748602023,NA,NA,NA,NA,NA,0.00796057619408643,0.00456942297205909,0.0113517294161138,0.0292140151515152,0.0356404198195188,1.59824689554419,NA,NA,4.94139726162569,NA,211049519
"7","2020/06/10",43,0.0325471698113208,0.0249936099522008,0.0401007296704407,0.0483836705929729,0.0392496810556477,0.0575176601302981,0.00816130580892943,0.00429760218395449,0.0120250094339044,0.0167045454545455,0.0112007434365466,0.0222083474725443,0.569750367107195,0.548281137100075,0.591219597114315,1.42686742424242,NA,NA,0.00244738130200685,0.000304823076178845,0.00458993952783486,0.00569047619047619,0.00895221373473708,0.0127889818002951,0.00790468121240112,0.0176732823881891,0.0296969696969697,0.037075827878304,4.15754716981132,NA,NA,14.7519540924192,NA,211049519
"8","2020/06/12",40,0.0724954462659381,0.0627950314625922,0.0821958610692839,0.0619775641025641,0.0529576836554962,0.070997444549632,0.0172477064220183,0.0123594661304086,0.0221359467136281,0.0280111768573307,0.021815893838514,0.0342064598761474,0.0650283553875236,0.05563142827837,0.0744252824966773,0.0734750337381916,0.0635316611516305,0.0834184063247528,0.0050682261208577,0.00232014816718996,0.00781630407452544,0.00243243243243243,0.00433875311405362,0.0231192660550459,0.0174767522357633,0.0287617798743284,0.0190368178829717,0.0241676566693589,4.99817850637523,NA,NA,9.24449519230769,NA,211049519
"9","2020/06/16",32,0.0513392857142857,0.0429964473826107,0.0596821240459608,0.0406175595238095,0.0331550267014952,0.0480800923461238,0.00409530900967982,0.00168014118512208,0.00651047683423757,0.00354838709677419,0.00129964997222056,0.00579712422132783,0.0315870570107858,0.0248591400632506,0.0383149739583211,0.0288010204081633,0.0223674242988087,0.0352346165175178,0.0101275318829707,0.00632686811611421,0.0139281956498273,0.00788888888888889,0.0112470853133126,0.00487621905476369,0.00223199546993114,0.00752044263959624,0.00366666666666667,0.00596099761755296,5.78422619047619,NA,NA,41.085431547619,NA,211049519
"10","2020/06/22",30,0.056632459141011,0.0478004229157743,0.0654644953662478,0.0555128798594145,0.0467633933493911,0.0642623663694379,0.00730488273740869,0.00403228608225961,0.0105774793925578,0.0051461038961039,0.00239633090129606,0.00789587689091173,0.045630317092034,0.0375873018533745,0.0536733323306935,0.0517856547559518,0.0432449870055252,0.0603263225063783,0.0084473049074819,0.0048496913288877,0.0120449184860761,0.00723395416464723,0.0105652167169046,0.0955143078112916,0.0841858994014578,0.106842716221125,0.171262626262626,0.185782859514161,5.9809958190802,NA,NA,20.6278023730945,NA,211049519
