"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"1","2020/03/23",42,0.0252319109461967,0.0193109195571741,0.0311529023352192,0.0315227862633523,0.0249261018404157,0.0381194706862889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6860853432282,0.668564154249212,0.703606532207189,1.82943503187439,NA,329064917
"2","2020/03/30",31,0.0158061116965227,0.0101949492471761,0.0214172741458692,0.0149462365591398,0.00948745293395448,0.0204050201843251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48472075869336,NA,NA,7.20383256528418,NA,329064917
"3","2020/04/03",36,0.0168161434977578,0.0108494842283828,0.0227828027671329,0.0261111111111111,0.0187113440633489,0.0335108781588733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34921524663677,NA,NA,8.1221164021164,NA,329064917
"4","2020/04/07",31,0.0169340463458111,0.0093844564231456,0.0244836362684765,0.0177112135176651,0.00999337984085198,0.0254290471944783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76737967914438,NA,NA,4.26592165898618,NA,329064917
"5","2020/04/09",35,0.025164113785558,0.0179842439721397,0.0323439835989762,0.0324313725490196,0.0243108579953968,0.0405518871026424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81892778993435,NA,NA,4.40794957983193,NA,329064917
"6","2020/04/12",30,0.0214876033057851,0.0148166648929324,0.0281585417186379,0.0247218045112782,0.0175782540376548,0.0318653549849016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12396694214876,NA,NA,5.71460289612921,NA,329064917
"7","2020/04/19",30,0.0752032520325203,0.0617494085831241,0.0886570954819166,0.0841938178780284,0.0700278321626843,0.0983598035933725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63008130081301,NA,NA,5.31779170147591,NA,329064917
"8","2020/05/06",31,0.0498480243161094,0.0393311749676181,0.0603648736646008,0.0622545818640895,0.0505786036613834,0.0739305600667956,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6516717325228,NA,NA,3.685238591079,NA,329064917
"9","2020/05/21",30,0.012216404886562,0.00322198011662666,0.0212108296564972,0.0114529914529915,0.00274076989197653,0.0201652130140064,NA,NA,NA,NA,NA,NA,0.0140280561122244,0.00370926445244392,0.024346847772005,0.0137435897435897,0.00352848488559868,0.0239586946015808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841186736474695,0.811259930129564,0.871113542819825,1.87149857549858,NA,329064917
"10","2020/06/05",51,0.0249687890137328,0.0173282352888164,0.0326093427386493,0.0277124183006536,0.0196743550836422,0.0357504815176649,NA,NA,NA,NA,NA,NA,0.0278592375366569,0.0191257019164303,0.0365927731568835,0.0367543859649123,0.0267690194175322,0.0467397525122924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0230961298377,NA,NA,3.83843302026693,NA,329064917
"11","2020/06/08",36,0.0236641221374046,0.015433033723069,0.0318952105517401,0.0235185185185185,0.01531217997181,0.031724857065227,NA,NA,NA,NA,NA,NA,0.0225711481844946,0.0134514513313788,0.0316908450376104,0.0246090534979424,0.0150964846220299,0.0341216223738549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63053435114504,NA,NA,4.4307661229475,NA,329064917
"12","2020/06/09",55,0.0297829379101464,0.0222973817119194,0.0372684941083734,0.0243809523809524,0.0175893645462867,0.0311725402156181,NA,NA,NA,NA,NA,NA,0.0317258883248731,0.0230727022988969,0.0403790743508493,0.0310682110682111,0.0225022773374802,0.0396341447989419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4427057041898,NA,NA,10.2187019160281,NA,329064917
"13","2020/06/13",31,0.0344218887908208,0.023806297469177,0.0450374801124646,0.0298041474654378,0.0199026428390311,0.0397056520918445,0,0,0,0,0,0,0.0363636363636364,0.0247030406838191,0.0480242320434536,0.0443737060041408,0.0315463428564979,0.0572010691517837,NA,NA,NA,NA,NA,0,0,0,0,0,4.08296557811121,NA,NA,11.2029397081413,NA,329064917
"14","2020/06/24",30,0.01669449081803,0.00643406216445573,0.0269549194716044,0.00992063492063492,0.00198394490462468,0.0178573249366452,0.00245098039215686,-0.00234696224098844,0.00724892302530216,0.00245098039215686,-0.00234696224098844,0.00724892302530216,0.0223880597014925,0.00792612017071182,0.0368499992322733,0.0159970238095238,0.00373243856616329,0.0282616090528843,NA,NA,NA,NA,NA,0.00246913580246914,-0.00236430316153829,0.00730257476647656,0.00260416666666667,0.00756767484762706,5.79131886477462,NA,NA,18.2631690716691,NA,329064917
"15","2020/07/04",39,0.0154440154440154,0.0079352500535495,0.0229527808344814,0.0178754578754579,0.00980719420235947,0.0259437215485563,0.00772797527047913,0.000980455181645627,0.0144754953593126,0.0151851851851852,0.00576231336229879,0.0246080570080716,0.0176,0.00729118862642887,0.0279088113735711,0.0114857142857143,0.00313202030659974,0.0198394082648288,NA,NA,NA,NA,NA,0.00772797527047913,0.000980455181645627,0.0144754953593126,0.0151851851851852,0.0246080570080716,0.603281853281853,0.573491930497938,0.633071776065768,1.50818625818626,NA,329064917
"16","2020/07/14",32,0.0344387755102041,0.0216742751822274,0.0472032758381807,0.0238318452380952,0.0131552884965968,0.0345084019795937,0.00164744645799012,-0.00157882842041576,0.00487372133639599,0.00125,-0.00156084662079502,0.00406084662079502,0.0362438220757825,0.0213757612939079,0.0511118828576572,0.0328809523809524,0.0186947579440491,0.0470671468178557,NA,NA,NA,NA,NA,0.016750418760469,0.00645590958694769,0.0270449279339903,0.0151754385964912,0.0249818698247386,1.09311224489796,NA,NA,2.25584821428571,NA,329064917
"17","2020/07/30",34,0.0223463687150838,0.0115198814621596,0.033172855968008,0.0277985739750446,0.0157570635593096,0.0398400843907795,0.00402414486921529,-0.00154170009834097,0.00958998983677155,0.0138528138528139,0.00357715290987516,0.0241284747957525,0.0338983050847458,0.00124647698758275,0.0665501331819088,0.0490909090909091,0.010107741552004,0.0880740766298142,0.0079155672823219,-0.0010060548657781,0.0168371894304219,0.00272727272727273,0.00797776159518048,0.00402414486921529,-0.00154170009834097,0.00958998983677155,0.0138528138528139,0.0241284747957525,0.80586592178771,0.776894229472586,0.834837614102833,2.19015620000914,NA,329064917
"18","2020/08/12",32,0.0198265179677819,0.0102084903009458,0.029444545634618,0.0301390276390276,0.0183431384591957,0.0419349168188596,0.00704225352112676,0.00016531510637608,0.0139191919358774,0.019375,0.00803935440936078,0.0307106455906392,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0106194690265487,0.00216751845759502,0.0190714195955023,0.0347179487179487,0.0498127712418758,0.780669144981413,0.752119895428461,0.809218394534365,2.21657384282384,NA,329064917
