"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"42",NA,12,0,784,12,0.00141825130275565,0.00120655831202092,0.00166708623837587,875899
"43",NA,6,2,790,14,0.001608484603184,0.00140052566580228,0.00184732260311553,875899
"44",NA,5,0,795,14,0.00156650547278706,0.00136382215344963,0.00179931040866646,875899
"45",NA,9,0,804,14,0.00153770645882073,0.00133861677557443,0.00176640633573735,875899
"46",NA,6,0,810,14,0.00150763819150023,0.00131233231411716,0.00173201017152364,875899
"47",NA,7,0,817,14,0.00148321602072257,0.00129097187223993,0.00170408806840312,875899
"48",NA,5,1,822,15,0.00156260637037488,0.00137272875193029,0.00177874810686572,875899
"49",NA,15,0,837,15,0.00155777208657031,0.00136839568585886,0.00177335685779697,875899
"50",NA,6,0,843,15,0.00153820953451853,0.00135113542280978,0.00175118536020857,875899
"51",NA,7,0,850,15,0.00152213912339277,0.00133694717361541,0.00173298358879615,875899
"52",NA,7,0,857,15,0.00150762552460067,0.00132413563361108,0.00171654222175779,875899
"53",NA,7,0,864,15,0.00149457284545512,0.00131261049161548,0.00170175996964847,875899
"54",NA,8,0,872,15,0.00148455105768719,0.00130375017671221,0.00169042496196467,875899
"55",NA,2,0,874,15,0.00146557214492347,0.00128703123421382,0.00166888079704424,875899
"56",NA,4,0,878,15,0.00145127895671116,0.00127442984747667,0.00165266892827634,875899
"57",NA,5,0,883,15,0.00144001874509096,0.00126449840940863,0.00163990240777222,875899
"58",NA,6,0,889,15,0.00143163949073244,0.00125709848709781,0.00163041452396973,875899
"59",NA,2,0,891,15,0.00141792531750478,0.00124501978280294,0.00161484358223988,875899
"60",NA,1,0,892,15,0.0014037106364788,0.00123250314911138,0.00159870062188836,875899
"61",NA,6,1,898,16,0.00149169274238088,0.00132046146793424,0.00168512848856761,875899
"62",NA,3,0,901,16,0.00148215901656113,0.00131199005289688,0.00167439939466226,875899
"63",NA,2,0,903,16,0.00147186560954484,0.00130285110133585,0.00166280580362525,875899
"64",NA,2,1,905,17,0.00155382763889694,0.00138531961582979,0.00174283270359517,875899
"65",NA,2,0,907,17,0.00154470101671913,0.00137715481848885,0.0017326310731508,875899
"66",NA,3,0,910,17,0.00153812969268715,0.00137127278838688,0.0017252897975967,875899
"67",NA,4,0,914,17,0.00153398591473522,0.00136755546220503,0.00172067082589245,875899
"68",NA,2,0,916,17,0.00152707855654853,0.00136137488464373,0.00171295132896521,875899
"69",NA,1,0,917,17,0.0015190243644977,0.00135417613440673,0.0017039401015205,875899
"70",NA,1,0,918,17,0.00151152662632427,0.00134747385597569,0.00169555255707198,875899
"71",NA,4,0,922,17,0.00150954224501561,0.00134568687128265,0.00169334920189479,875899
"72",NA,1,0,923,17,0.0015031441041132,0.00133996553195287,0.00168619426683116,875899
"73",NA,4,0,927,17,0.00150202219505381,0.00133895141781261,0.0016849533481356,875899
"74",NA,0,0,927,17,0.0014947642034081,0.00133246760619438,0.0016768287749761,875899
"75",NA,8,0,935,17,0.00150068275977103,0.00133772981524912,0.0016834854989418,875899
"76",NA,2,0,937,17,0.00149713421547288,0.00133455301999067,0.00167952177662846,875899
"77",NA,2,0,939,17,0.00149359197597412,0.00133138203182139,0.00167556489225141,875899
"78",NA,0,0,939,17,0.00148697341318655,0.00132546903289395,0.00166815661222661,875899
"79",NA,2,0,941,17,0.00148376269425953,0.00132259394839164,0.00166457115243385,875899
"80",NA,0,0,941,17,0.00147773246490395,0.00131720581138887,0.00165782235315877,875899
"81",NA,2,0,943,17,0.00147519576987774,0.00131493507976329,0.0016549885944612,875899
"82",NA,1,0,944,17,0.00147144774105373,0.00131158471453445,0.00165079573637807,875899
"83",NA,5,0,949,17,0.00147421796580663,0.00131404450747414,0.00165391552443273,875899
"84",NA,3,0,952,17,0.00147403801530602,0.00131387470702877,0.00165372547240894,875899
"85",NA,6,0,958,17,0.001478486429142,0.00131783040558001,0.00165872794549385,875899
"86",NA,0,0,958,17,0.00147356130632593,0.00131343118373087,0.00165321407805549,875899
"87",NA,2,0,960,17,0.00147161411741607,0.00131168639124647,0.00165104107584765,875899
"88",NA,0,1,960,18,0.00155294649523939,0.00139306148208636,0.00173118189547848,875899
"89",NA,4,0,964,18,0.00155435575814638,0.00139431601901425,0.00173276487534791,875899
"90",NA,6,0,970,18,0.00155914508670262,0.00139860582056622,0.00173811188659629,875899
"91",NA,2,0,972,18,0.00155746847678746,0.00139709229540116,0.00173625469424706,875899
"92",NA,2,0,974,18,0.00155566340794476,0.00139546362184334,0.00173425419404448,875899
"93",NA,1,0,975,18,0.00155223183575618,0.00139237603235641,0.00173044035227852,875899
"94",NA,5,0,980,18,0.00155523290670162,0.00139505868641564,0.00173379759406548,875899
