"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"14320","2019/12/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14319","2020/01/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14318","2020/01/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14317","2020/01/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14316","2020/01/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14315","2020/01/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14314","2020/01/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14313","2020/01/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14312","2020/01/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14311","2020/01/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14310","2020/01/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14309","2020/01/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14308","2020/01/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14307","2020/01/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14306","2020/01/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14305","2020/01/15",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14304","2020/01/16",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14303","2020/01/17",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14302","2020/01/18",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14301","2020/01/19",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14300","2020/01/20",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14299","2020/01/21",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14298","2020/01/22",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14297","2020/01/23",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14296","2020/01/24",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14295","2020/01/25",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14294","2020/01/26",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14293","2020/01/27",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14292","2020/01/28",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14291","2020/01/29",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14290","2020/01/30",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14289","2020/01/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14288","2020/02/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14287","2020/02/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14286","2020/02/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14285","2020/02/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14284","2020/02/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14283","2020/02/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14282","2020/02/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14281","2020/02/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14280","2020/02/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14279","2020/02/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14278","2020/02/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14277","2020/02/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14276","2020/02/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
"14275","2020/02/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,82913893
