"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"594","2019/12/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"593","2020/01/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"592","2020/01/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"591","2020/01/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"590","2020/01/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"589","2020/01/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"588","2020/01/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"587","2020/01/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"586","2020/01/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"585","2020/01/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"584","2020/01/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"583","2020/01/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"582","2020/01/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"581","2020/01/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"580","2020/01/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"579","2020/01/15",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"578","2020/01/16",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"577","2020/01/17",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"576","2020/01/18",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"575","2020/01/19",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"574","2020/01/20",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"573","2020/01/21",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"572","2020/01/22",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"571","2020/01/23",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"570","2020/01/24",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"569","2020/01/25",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"568","2020/01/26",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"567","2020/01/27",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"566","2020/01/28",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"565","2020/01/29",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"564","2020/01/30",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"563","2020/01/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"562","2020/02/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"561","2020/02/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"560","2020/02/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"559","2020/02/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"558","2020/02/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"557","2020/02/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"556","2020/02/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"555","2020/02/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"554","2020/02/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
"553","2020/02/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,43053054
