"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"768","2020/04/08",1,0,17,2,1.46940637529672e-05,8.14622062256234e-06,2.65049916495325e-05,1.20981139557521e-05,1.16582123541992e-05,31825299
"767","2020/04/09",2,0,19,2,1.41730104516002e-05,7.36041750084648e-06,2.72911455414134e-05,1.35585882497945e-05,1.30872651052736e-05,31825299
"766","2020/04/10",0,0,19,2,1.22940737507513e-05,6.09353177534961e-06,2.48040471373829e-05,1.35585882497945e-05,1.30872651052736e-05,31825299
"765","2020/04/11",0,0,19,2,1.07747806786463e-05,5.15681317854184e-06,2.25131092892835e-05,1.34643236208904e-05,1.30872651052736e-05,31825299
"764","2020/04/12",0,0,19,2,9.5975038426496e-06,4.47001307000514e-06,2.06066690560186e-05,1.34643236208904e-05,1.30872651052736e-05,31825299
"763","2020/04/13",0,0,19,2,8.69629694240849e-06,3.96302571419774e-06,1.90827882442475e-05,1.34643236208904e-05,1.30872651052736e-05,31825299
"762","2020/04/14",0,0,19,2,8.00233807500749e-06,3.58237533950502e-06,1.78756854315446e-05,1.14214950048017e-05,1.1075858032153e-05,31825299
"761","2020/04/15",0,0,19,2,7.46091538078454e-06,3.29077122345087e-06,1.69155661513455e-05,1.14214950048017e-05,1.1075858032153e-05,31825299
"760","2020/04/16",0,0,19,2,7.03208125726487e-06,3.10162620286173e-06,1.59433031495382e-05,1.14214950048017e-05,1.1075858032153e-05,31825299
"759","2020/04/17",0,0,19,2,6.68734513437381e-06,2.91274720270525e-06,1.53534041350029e-05,8.87485252598414e-06,8.59205863927156e-06,31825299
"758","2020/04/18",0,0,19,2,6.40637679183884e-06,2.76047943933866e-06,1.48675853238174e-05,4.35046011358655e-06,4.19335239874623e-06,31825299
"757","2020/04/19",5,0,24,2,7.79939104137113e-06,3.36072312145214e-06,1.81004201827659e-05,3.98112566198054e-06,3.72975331823603e-06,31825299
"756","2020/04/20",0,0,24,2,7.51479577040968e-06,3.20801068184765e-06,1.76034811200947e-05,3.11676897062953e-06,2.89681816985308e-06,31825299
"755","2020/04/21",0,0,24,2,7.19725607606197e-06,3.0724553370984e-06,1.68596413425267e-05,1.62487313361899e-06,1.46776541877866e-06,31825299
"754","2020/04/22",0,0,24,2,6.88224072757742e-06,2.91408184026957e-06,1.62539146216785e-05,1.62487313361899e-06,1.46776541877866e-06,31825299
"753","2020/04/23",0,0,24,2,6.59442281054271e-06,2.77216578695952e-06,1.56868006988505e-05,1.62487313361899e-06,1.46776541877866e-06,31825299
"752","2020/04/24",1,0,25,2,6.60628934905e-06,2.77715424660256e-06,1.57150287985489e-05,1.88912470758099e-06,1.7005954497726e-06,31825299
"751","2020/04/25",0,0,25,2,6.37443056689862e-06,2.66257622467953e-06,1.52609208613744e-05,1.88912470758099e-06,1.7005954497726e-06,31825299
"750","2020/04/26",0,0,25,2,6.16540698934907e-06,2.57526784440304e-06,1.47605009035966e-05,1.88912470758099e-06,1.7005954497726e-06,31825299
"749","2020/04/27",1,0,26,2,6.21940767611242e-06,2.58297820067691e-06,1.49753613218838e-05,2.12833269512377e-06,1.90838189434732e-06,31825299
"748","2020/04/28",1,0,27,2,6.27900617445349e-06,2.59431424606588e-06,1.51970481596869e-05,2.36088847936279e-06,2.10951613561827e-06,31825299
"747","2020/04/29",0,0,27,2,6.1087348883019e-06,2.52396279058296e-06,1.47849413924751e-05,2.36088847936279e-06,2.10951613561827e-06,31825299
"746","2020/04/30",0,0,27,2,5.94585055963854e-06,2.44522570409385e-06,1.44580268473233e-05,2.36088847936279e-06,2.10951613561827e-06,31825299
"745","2020/05/01",0,0,27,2,5.79591986501051e-06,2.38356684054525e-06,1.40934529337298e-05,7.36015345743804e-07,6.4175071683961e-07,31825299
"744","2020/05/02",2,0,29,2,6.0811401127774e-06,2.49027616146948e-06,1.48498651046833e-05,1.1554043190388e-06,9.98296604198474e-07,31825299
"743","2020/05/03",6,0,35,2,7.1759727326663e-06,2.93861899250865e-06,1.75233961228877e-05,2.38557107321016e-06,2.03993410056145e-06,31825299
"742","2020/05/04",0,0,35,2,6.98426846120649e-06,2.84905726421792e-06,1.71214550689609e-05,2.38557107321016e-06,2.03993410056145e-06,31825299
"741","2020/05/05",0,0,35,2,6.74807900187582e-06,2.74295291210713e-06,1.66012949090607e-05,2.38557107321016e-06,2.03993410056145e-06,31825299
"740","2020/05/06",1,0,36,2,6.6886339832447e-06,2.70992286650996e-06,1.65088922325795e-05,2.30711488767163e-06,1.96147791502292e-06,31825299
"739","2020/05/07",0,0,36,2,6.44798329543394e-06,2.61242241972615e-06,1.59149179949824e-05,2.30711488767163e-06,1.96147791502292e-06,31825299
"738","2020/05/08",0,0,36,2,6.22568340723247e-06,2.51476244170744e-06,1.54126422616578e-05,2.30711488767163e-06,1.96147791502292e-06,31825299
"737","2020/05/09",7,0,43,2,7.1994590004718e-06,2.89999491481005e-06,1.787320716832e-05,3.23991185369402e-06,2.70574562323692e-06,31825299
"736","2020/05/10",0,0,43,2,6.96575679976707e-06,2.79859292861438e-06,1.73379155279739e-05,3.007356069455e-06,2.50461138196597e-06,31825299
"735","2020/05/11",2,0,45,2,7.02354046498006e-06,2.81500529911795e-06,1.75239885618224e-05,3.31951342345411e-06,2.75392565002895e-06,31825299
"734","2020/05/12",0,0,45,2,6.75478072295017e-06,2.70119522040815e-06,1.68914346769224e-05,3.31951342345411e-06,2.75392565002895e-06,31825299
"733","2020/05/13",0,0,45,2,6.49611042148546e-06,2.58716868928582e-06,1.63110549315518e-05,3.31951342345411e-06,2.75392565002895e-06,31825299
"732","2020/05/14",0,0,45,2,6.26095663140648e-06,2.4888915130091e-06,1.57498138168987e-05,2.90012445015912e-06,2.39737976267009e-06,31825299
"731","2020/05/15",3,0,48,2,6.45788903528373e-06,2.5626965782884e-06,1.62736123914801e-05,2.07357576069299e-06,1.66509570210815e-06,31825299
"730","2020/05/16",0,0,48,2,6.25889076811864e-06,2.47964023303505e-06,1.5798144071607e-05,2.07357576069299e-06,1.66509570210815e-06,31825299
"729","2020/05/17",0,0,48,2,6.07146191250636e-06,2.40164608087295e-06,1.53489100865422e-05,2.07357576069299e-06,1.66509570210815e-06,31825299
"728","2020/05/18",0,0,48,2,5.90031759001161e-06,2.33051589623095e-06,1.49382150618682e-05,1.88778037226952e-06,1.51072185665275e-06,31825299
"727","2020/05/19",0,0,48,2,5.74824787771675e-06,2.26728832135301e-06,1.45735120463008e-05,1.88778037226952e-06,1.51072185665275e-06,31825299
"726","2020/05/20",2,0,50,2,5.84907562424915e-06,2.30400877766054e-06,1.48487653301928e-05,2.12174339723949e-06,1.68184179568659e-06,31825299
"725","2020/05/21",2,1,52,3,8.92941244109025e-06,4.87016476820347e-06,1.6372014159289e-05,1.29317738371625e-06,1.01038349700367e-06,31825299
"724","2020/05/22",6,0,58,3,9.74753875077555e-06,5.31002672686431e-06,1.78934149647829e-05,2.30154346138268e-06,1.83022031686171e-06,31825299
"723","2020/05/23",2,0,60,3,9.84466197651458e-06,5.35683447078214e-06,1.80922837844719e-05,2.31754150660072e-06,1.84621836207975e-06,31825299
"722","2020/05/24",0,0,60,3,9.57032201171927e-06,5.2019076883863e-06,1.76072066047007e-05,2.31754150660072e-06,1.84621836207975e-06,31825299
"721","2020/05/25",9,1,69,4,1.42340227250525e-05,9.10015117901447e-06,2.22641798967623e-05,4.17415316639018e-06,3.42003613515664e-06,31825299
