"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"20253","2020/03/10",56,0,321,3,0.000116425421692619,6.39453034301742e-05,0.000211976143503729,0.000112679533786233,9.41054698799965e-05,17282163
"20252","2020/03/11",61,1,382,4,0.000123093322843083,7.81590305450416e-05,0.00019386072246405,0.000132277934254161,0.000110232082701899,17282163
"20251","2020/03/12",121,1,503,5,0.000143154734372129,9.9139018935825e-05,0.00020671253551965,0.000166656895896166,0.000137667469051852,17282163
"20250","2020/03/13",111,0,614,5,0.000128608805465822,8.84542781737232e-05,0.000186991801695117,0.000189617706328551,0.000154494787976259,17282163
"20249","2020/03/14",190,0,804,5,0.00012701077642494,8.69313985516629e-05,0.000185568593130123,0.000219285512042479,0.000173515778242376,17282163
"20248","2020/03/15",155,7,959,12,0.000278552257662471,0.00023882052643771,0.000324894017303397,0.000264017677049401,0.000209568474134234,17282163
"20247","2020/03/16",176,8,1135,20,0.000425851695512423,0.000388755907518145,0.000466487230325474,0.000329474198559369,0.000265419716490197,17282163
"20246","2020/03/17",278,4,1413,24,0.000500859825694382,0.000463901164130081,0.000540762956404791,0.000427436990882369,0.00034787519066095,17282163
"20245","2020/03/18",292,19,1705,43,0.000863421689678291,0.000827937719187054,0.000900426441422324,0.000572761472739249,0.000478849616914258,17282163
"20244","2020/03/19",346,15,2051,58,0.00112594481200585,0.00109129416400993,0.00116169568343019,0.000738225790482366,0.000626954996427247,17282163
"20243","2020/03/20",409,18,2460,76,0.00143221077035746,0.00139811298213426,0.00146714015028789,0.000957412194954607,0.000825947169425106,17282163
"20242","2020/03/21",534,30,2994,106,0.00198021225665339,0.00194593123476098,0.00201509719940435,0.00126638629652253,0.0011084778217558,17282163
"20241","2020/03/22",637,30,3631,136,0.00252135912215696,0.0024865200548867,0.00255668632569053,0.00168840684275002,0.00149687989094428,17282163
"20240","2020/03/23",573,43,4204,179,0.00315219205380238,0.00311807844386552,0.00318667888667249,0.00209839045708729,0.00187723758403546,17282163
"20239","2020/03/24",545,34,4749,213,0.00349046940793413,0.00345754232266183,0.0035237100665031,0.00246452340012667,0.00221883656104293,17282163
"20238","2020/03/25",811,63,5560,276,0.00439957220360127,0.00436603851600741,0.00443336344920785,0.00308300943540975,0.00279681840712238,17282163
"20237","2020/03/26",852,80,6412,356,0.00548792289711696,0.00545361440647628,0.00552244722122923,0.00378220691324308,0.00345771049459456,17282163
"20236","2020/03/27",1019,78,7431,434,0.0065467054593576,0.00651107784697892,0.00658252802052873,0.00463492367282041,0.00426043351206912,17282163
"20235","2020/03/28",1172,112,8603,546,0.0080950795763808,0.00805733430253979,0.00813300167119558,0.00567169373490514,0.00523957189922983,17282163
"20234","2020/03/29",1159,93,9762,639,0.00916416603865341,0.00912511819535939,0.0092033809739273,0.00666117407311884,0.00617807482217438,17282163
"20233","2020/03/30",1104,132,10866,771,0.0105342159893024,0.0104938008174816,0.0105747868136024,0.00758359391847632,0.00705350980805565,17282163
