"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"78",NA,1,0,88,0,0,0,NA,6.01272366969214e-07,0,96462108
"79",NA,7,0,95,0,0,0,NA,6.3237266181245e-07,0,96462108
"80",NA,26,0,121,0,0,0,NA,8.60441490662841e-07,0,96462108
"81",NA,11,0,132,0,0,0,NA,9.64109140140292e-07,0,96462108
"82",NA,5,0,137,0,0,0,NA,9.64109140140292e-07,0,96462108
"83",NA,16,0,153,0,0,0,NA,1.03667649477451e-06,0,96462108
"84",NA,10,0,163,0,0,0,NA,1.14034414425196e-06,0,96462108
"85",NA,8,0,171,0,0,0,NA,1.18181120404294e-06,0,96462108
"86",NA,17,0,188,0,0,0,NA,1.31657914836362e-06,0,96462108
"87",NA,15,0,203,0,0,0,NA,1.39951326794559e-06,0,96462108
"88",NA,3,0,206,0,0,0,NA,1.34767944320686e-06,0,96462108
"89",NA,6,0,212,0,0,0,NA,1.29584561846813e-06,0,96462108
"90",NA,21,0,233,0,0,0,NA,1.50318091742304e-06,0,96462108
"91",NA,3,0,236,0,0,0,NA,1.46171385763206e-06,0,96462108
"92",NA,4,0,240,0,0,0,NA,1.23364502878166e-06,0,96462108
"93",NA,1,0,241,0,0,0,NA,1.12997737930421e-06,0,96462108
"94",NA,4,0,245,0,0,0,NA,1.11961061435647e-06,0,96462108
"95",NA,6,0,251,0,0,0,NA,1.01594296487902e-06,0,96462108
"96",NA,0,0,251,0,0,0,NA,9.12275315401567e-07,0,96462108
"97",NA,4,0,255,0,0,0,NA,8.70808255610587e-07,0,96462108
"98",NA,2,0,257,0,0,0,NA,7.1530678139441e-07,0,96462108
"99",NA,1,0,258,0,0,0,NA,5.70172072125979e-07,0,96462108
"100",NA,4,0,262,0,0,0,NA,5.80538837073724e-07,0,96462108
"101",NA,2,0,264,0,0,0,NA,5.39071777282744e-07,0,96462108
"102",NA,3,0,267,0,0,0,NA,3.52470008223333e-07,0,96462108
"103",NA,1,0,268,0,0,0,NA,3.31736478327842e-07,0,96462108
"104",NA,0,0,268,0,0,0,NA,2.90269418536862e-07,0,96462108
"105",NA,0,0,268,0,0,0,NA,2.79902653589117e-07,0,96462108
"106",NA,0,0,268,0,0,0,NA,2.38435593798137e-07,0,96462108
"107",NA,0,0,268,0,0,0,NA,1.76235004111666e-07,0,96462108
"108",NA,0,0,268,0,0,0,NA,1.76235004111666e-07,0,96462108
"109",NA,0,0,268,0,0,0,NA,1.34767944320686e-07,0,96462108
"110",NA,0,0,268,0,0,0,NA,1.14034414425196e-07,0,96462108
"111",NA,0,0,268,0,0,0,NA,1.03667649477451e-07,0,96462108
"112",NA,2,0,270,0,0,0,NA,8.29341195819606e-08,0,96462108
"113",NA,0,0,270,0,0,0,NA,6.22005896864705e-08,0,96462108
"114",NA,0,0,270,0,0,0,NA,3.11002948432352e-08,0,96462108
"115",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"116",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"117",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"118",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"119",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"120",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
"121",NA,0,0,270,0,0,0,NA,2.07335298954902e-08,0,96462108
