"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"10936","2020/03/14",1,0,1,0,1,1,0,NA,NA,NA,8.92229976880448e-09,8.92229976880448e-09,0,112078727
"10935","2020/03/15",0,0,1,0,0,1,0,0,NA,NA,0,8.92229976880448e-09,0,112078727
"10934","2020/03/16",3,0,4,0,3,4,0,0,NA,NA,2.67668993064134e-08,3.56891990752179e-08,0,112078727
"10933","2020/03/17",1,0,5,0,1,5,0,0,NA,NA,8.92229976880448e-09,4.46114988440224e-08,0,112078727
"10932","2020/03/18",0,0,5,0,0,5,0,0,NA,NA,0,4.46114988440224e-08,0,112078727
"10931","2020/03/19",1,0,6,0,1,6,0,0,0,NA,8.92229976880448e-09,5.35337986128269e-08,0,112078727
"10930","2020/03/20",1,0,7,0,1,7,0,0,0,NA,8.92229976880448e-09,6.24560983816313e-08,0,112078727
"10929","2020/03/21",2,0,9,0,2,9,0,0,0,NA,1.7844599537609e-08,8.03006979192403e-08,0,112078727
"10928","2020/03/22",0,0,9,0,0,9,0,0,0,NA,0,8.03006979192403e-08,0,112078727
"10927","2020/03/23",2,0,11,0,2,11,0,0,0,NA,1.7844599537609e-08,9.81452974568492e-08,0,112078727
"10926","2020/03/24",0,0,11,0,0,11,0,0,0,NA,0,9.81452974568492e-08,0,112078727
"10925","2020/03/25",0,0,11,0,0,11,0,0,0,NA,0,9.81452974568492e-08,0,112078727
"10924","2020/03/26",1,0,12,0,1,11,0,0,0,NA,8.92229976880448e-09,9.81452974568492e-08,0,112078727
"10923","2020/03/27",0,0,12,0,0,11,0,0,0,NA,0,9.81452974568492e-08,0,112078727
"10922","2020/03/28",4,0,16,0,4,12,0,0,0,NA,3.56891990752179e-08,1.07067597225654e-07,0,112078727
"10921","2020/03/29",0,0,16,0,0,11,0,0,0,NA,0,9.81452974568492e-08,0,112078727
"10920","2020/03/30",0,0,16,0,0,11,0,0,0,NA,0,9.81452974568492e-08,0,112078727
"10919","2020/03/31",7,0,23,0,7,17,0,0,0,NA,6.24560983816313e-08,1.51679096069676e-07,0,112078727
"10918","2020/04/01",2,0,25,0,2,18,0,0,0,NA,1.7844599537609e-08,1.60601395838481e-07,0,112078727
"10917","2020/04/02",4,0,29,0,4,20,0,0,0,NA,3.56891990752179e-08,1.7844599537609e-07,0,112078727
"10916","2020/04/03",0,0,29,0,0,20,0,0,0,NA,0,1.7844599537609e-07,0,112078727
"10915","2020/04/04",6,0,35,0,6,24,0,0,0,NA,5.35337986128269e-08,2.14135194451307e-07,0,112078727
"10914","2020/04/05",3,0,38,0,3,27,0,0,0,NA,2.67668993064134e-08,2.40902093757721e-07,0,112078727
"10913","2020/04/06",5,2,43,2,46.2634729266397,73.2634729266397,41.2634729266397,3.54987853465807e-06,1.50309135970185e-06,8.38381348511359e-06,3.81929556932589e-06,6.53678667555171e-07,3.68165074953427e-07,112078727
