"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"14736","2020/03/12",2,0,2,0,2,2,0,NA,NA,NA,2.05209973409918e-07,2.05209973409918e-07,0,9746115
"14735","2020/03/14",1,0,3,0,1,3,0,0,NA,NA,1.02604986704959e-07,3.07814960114877e-07,0,9746115
"14734","2020/03/16",3,0,6,0,3,6,0,0,NA,NA,3.07814960114877e-07,6.15629920229753e-07,0,9746115
"14733","2020/03/17",2,0,8,0,2,8,0,0,NA,NA,2.05209973409918e-07,8.20839893639671e-07,0,9746115
"14732","2020/03/18",1,0,9,0,1,9,0,0,0,NA,1.02604986704959e-07,9.2344488034463e-07,0,9746115
"14731","2020/03/19",3,0,12,0,3,12,0,0,0,NA,3.07814960114877e-07,1.23125984045951e-06,0,9746115
"14730","2020/03/20",12,0,24,0,12,24,0,0,0,NA,1.23125984045951e-06,2.46251968091901e-06,0,9746115
"14729","2020/03/21",0,0,24,0,0,24,0,0,0,NA,0,2.46251968091901e-06,0,9746115
"14728","2020/03/22",2,0,26,0,2,26,0,0,0,NA,2.05209973409918e-07,2.66772965432893e-06,0,9746115
"14727","2020/03/23",1,0,27,0,1,27,0,0,0,NA,1.02604986704959e-07,2.77033464103389e-06,0,9746115
"14726","2020/03/24",3,0,30,0,3,30,0,0,0,NA,3.07814960114877e-07,3.07814960114877e-06,0,9746115
"14725","2020/03/25",6,0,36,0,6,36,0,0,0,NA,6.15629920229753e-07,3.69377952137852e-06,0,9746115
"14724","2020/03/26",16,0,52,0,16,50,0,0,0,NA,1.64167978727934e-06,5.13024933524794e-06,0,9746115
"14723","2020/03/27",15,1,67,1,79.9894463581057,128.989446358106,64.9894463581057,3.66593451578267e-05,5.92854539034216e-06,0.000226684203108228,4.37665779556009e-05,1.32349604286534e-05,6.66824127953607e-06,9746115
"14722","2020/03/28",28,0,95,1,122.213868622305,248.203314980411,159.203314980411,4.25455883817697e-05,6.71256264913353e-06,0.000269662599124439,5.47332731468239e-05,2.54668978336917e-05,1.63350540169504e-05,9746115
"14721","2020/03/29",15,1,110,2,104.836695646446,351.040010626857,249.040010626857,7.88829635953e-05,3.24405479524956e-05,0.000191813096211858,7.51802658739108e-05,3.60184556232773e-05,2.55527469793715e-05,9746115
"14720","2020/03/30",29,1,139,3,240.15929743936,590.199308066217,460.199308066217,0.00011810945763436,6.61399922339419e-05,0.000210913904152591,0.000204065355154042,6.05573921574101e-05,4.72187438857654e-05,9746115
"14719","2020/03/31",2,4,141,7,30.581445576877,617.780753643094,488.780753643094,0.000221215521586789,0.000177087132066743,0.000276340276223296,4.79793647813251e-05,6.33873860141291e-05,5.01513427291894e-05,9746115
"14718","2020/04/01",31,3,172,10,543.72376950949,1149.50452315258,1001.50452315258,0.000309537692399061,0.000266399018427604,0.000359661922109423,0.000978505819281898,0.000117944896315361,0.000102759358283027,9746115
"14717","2020/04/02",47,4,219,14,946.691146117066,2096.19566926965,1901.19566926965,0.000452608849126991,0.000408437454034289,0.000501557259954082,0.00195653328823177,0.000215080128776405,0.000195072156368938,9746115
"14716","2020/04/03",3,1,222,15,53.4975292171089,2147.69319848676,1951.69319848676,0.000406194382281151,0.000367383700190208,0.000449105053140198,9.78846659185197e-05,0.000220364032077064,0.000200253454682892,9746115
"14715","2020/04/04",42,0,264,15,623.911601455664,2770.60479994242,2533.60479994242,0.000402389061312405,0.00036202475364021,0.000447253827357882,0.000950966680498727,0.000284277868662787,0.000259960486813712,9746115
"14714","2020/04/05",4,7,268,22,73.6269747607279,2841.23177470315,2603.23177470315,0.000506151149352206,0.000472663477804494,0.000542011384464372,0.000139053648874882,0.000291524548469123,0.000267104561633343,9746115
"14713","2020/04/06",30,0,298,22,472.810104785926,3308.04187948908,3046.04187948908,0.000481892566854266,0.000448606780545582,0.000517648096417476,0.000764576090704443,0.000339421593064424,0.000312539086547724,9746115
"14712","2020/04/07",7,0,305,22,95.9286542367881,3387.97053372586,3134.97053372586,0.000428863039891432,0.000398239571552157,0.000461841364151909,0.000134886079569452,0.000347622671569735,0.00032166360993338,9746115
"14711","2020/04/08",7,0,312,22,84.553109260432,3392.53419662819,3147.53419662819,0.000386682577611032,0.000358336405679522,0.000417271071144352,0.000104792353313625,0.000348090926141154,0.000322952704398439,9746115
"14710","2020/04/09",31,1,343,23,350.164874741856,3620.48520274774,3372.48520274774,0.000397533263705777,0.000369228233320199,0.000428008157262228,0.000405837275484707,0.000371479836093432,0.000346033799390602,9746115
"14709","2020/04/10",39,0,382,23,398.711738352763,3914.36024545406,3642.36024545406,0.000400706369694569,0.000371722113727182,0.00043195061252569,0.000418236474423944,0.000401632880943233,0.000373724324559484,9746115
"14708","2020/04/11",10,1,392,24,97.0977880021429,3771.29873601684,3518.29873601684,0.000390538516083999,0.000363187836976668,0.000419948899761447,9.67357807178459e-05,0.000386954056669436,0.000360994995033081,9746115
"14707","2020/04/12",1,1,393,25,9.24211342889817,3749.95940386886,3497.95940386886,0.000372676761720643,0.000347380930374834,0.000399814602881974,8.76417532859195e-06,0.0003847645347781,0.00035890807812845,9746115
