"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"108",NA,440,0,5448,8,0.000469958692195711,0.000367447799764663,0.000601068158556825,2832071
"109",NA,567,1,6015,9,0.000533451125128671,0.00042857034939028,0.000663998578776854,2832071
"110",NA,518,0,6533,9,0.000529517139926236,0.00042538224350547,0.000659144582916882,2832071
"111",NA,608,1,7141,10,0.000587695714183551,0.000482485204165587,0.000715848381437989,2832071
"112",NA,623,0,7764,10,0.000584072708886807,0.000479484843182421,0.000711473853901539,2832071
"113",NA,761,0,8525,10,0.000586465197705749,0.00048142519325325,0.000714423409784281,2832071
"114",NA,833,0,9358,10,0.000588894415857209,0.000483397579165204,0.000717414914709955,2832071
"115",NA,929,0,10287,10,0.000592081256456178,0.000485993493137704,0.000721326970827151,2832071
"116",NA,957,0,11244,10,0.000591626937467952,0.000485602220749975,0.000720800725740351,2832071
"117",NA,677,0,11921,10,0.000573164858038384,0.000470432354388615,0.000698331973609916,2832071
"118",NA,643,0,12564,10,0.000552458697809939,0.000453423247126514,0.00067312519752807,2832071
"119",NA,845,0,13409,10,0.000540823529854218,0.000443861462780395,0.000658967076375108,2832071
"120",NA,687,2,14096,12,0.000628109913820653,0.000532603249893641,0.000740742877401841,2832071
"121",NA,776,0,14872,12,0.000612342334846507,0.000519221985915308,0.000722163439177696,2832071
"122",NA,679,0,15551,12,0.000593869035277348,0.000503548367442393,0.000700390377298949,2832071
"123",NA,640,0,16191,12,0.000575567578078448,0.000488022128482082,0.000678817655186004,2832071
"124",NA,951,0,17142,12,0.000569383833043985,0.000482771754539601,0.000671534625386348,2832071
"125",NA,830,0,17972,12,0.000559606262429235,0.000474475208762943,0.000660011657440416,2832071
"126",NA,918,0,18890,12,0.000552728783335511,0.000468638367475131,0.000651908015072554,2832071
"127",NA,1311,0,20201,12,0.000556587251242968,0.000471904670874168,0.000656465992744554,2832071
"128",NA,1130,1,21331,13,0.000600265787229576,0.000515367187593498,0.000699150089474747,2832071
"129",NA,1189,1,22520,14,0.000643677028230144,0.00055861694342341,0.000741689133401655,2832071
"130",NA,1103,0,23623,14,0.000637052265869426,0.000552862742667663,0.000734062106430143,2832071
"131",NA,1526,0,25149,14,0.000640257241120413,0.000555639573496853,0.000737761229329439,2832071
"132",NA,1390,0,26539,14,0.000638173701000466,0.000553827120691666,0.000735366069000024,2832071
"133",NA,1733,0,28272,14,0.000642245417150744,0.000557356628337606,0.000740063282429079,2832071
"134",NA,1153,0,29425,14,0.000631449547166088,0.000547983932330034,0.000727628142162598,2832071
"135",NA,1547,1,30972,15,0.000672838524201287,0.000589373523199852,0.000768123544456976,2832071
"136",NA,1632,0,32604,15,0.000669765029337574,0.000586677753056463,0.000764619405093394,2832071
"137",NA,1365,0,33969,15,0.000660361219955421,0.000578437269223549,0.000753888042875191,2832071
"138",NA,1637,0,35606,15,0.000655626527597857,0.000574286948010826,0.000748486701950817,2832071
"139",NA,1491,1,37097,16,0.000690902485921621,0.00061014605562028,0.000782347506233409,2832071
"140",NA,1554,1,38651,17,0.000726058103668397,0.00064582661916538,0.000816256800600465,2832071
"141",NA,1830,2,40481,19,0.000807805530942415,0.000727311177088845,0.00089720850768865,2832071
"142",NA,1732,2,42213,21,0.000885907766253631,0.000805502712912258,0.000974338829314395,2832071
"143",NA,1501,2,43714,23,0.000956922120871539,0.000877158785042355,0.00104393863577285,2832071
"144",NA,1751,3,45465,26,0.0010725600975147,0.000992869344528756,0.0011586470758917,2832071
"145",NA,1742,2,47207,28,0.00114468614061544,0.00106535420441984,0.00122992555441278,2832071
"146",NA,1740,2,48947,30,0.00121505825981016,0.00113613549229324,0.00129946347486505,2832071
"147",NA,1967,3,50914,33,0.0013298004877445,0.00125082848208748,0.00141375845092231,2832071
"148",NA,1993,3,52907,36,0.00144326498649111,0.00136428707887028,0.00152681488631854,2832071
"149",NA,2355,0,55262,36,0.00144437131895913,0.0013653295518895,0.00152798897829801,2832071
"150",NA,1648,2,56910,38,0.00150507260052732,0.0014267883470892,0.00158765211215763,2832071
"151",NA,1523,2,58433,40,0.00156011025971011,0.00148277915468493,0.00164147439944954,2832071
"152",NA,1826,3,60259,43,0.00166039335561698,0.00158349231303903,0.00174102903605889,2832071
"153",NA,1901,2,62160,45,0.00172295457696679,0.00164648502679108,0.00180297568820071,2832071
"154",NA,1581,0,63741,45,0.00170027597004247,0.00162481007384686,0.00177924695374356,2832071
"155",NA,1754,4,65495,49,0.00183284524042985,0.00175773103062274,0.00191116935233041,2832071
"156",NA,1700,2,67195,51,0.00188792130125225,0.00181338944854157,0.00196551647666671,2832071
"157",NA,1595,3,68790,54,0.00197629587078352,0.00190232968464769,0.00205313800252206,2832071
"158",NA,1368,3,70158,57,0.0020570133590751,0.00198380962520565,0.00213291835348102,2832071
"159",NA,1721,5,71879,62,0.00221902042008634,0.00214599130293964,0.00229453475324669,2832071
"160",NA,1716,4,73595,66,0.00234408180508353,0.00227128164816178,0.00241921538589048,2832071
"161",NA,1476,3,75071,69,0.00242529363921448,0.00235300487297958,0.00249980325326136,2832071
"162",NA,1517,1,76588,70,0.00243768332155909,0.00236598273077589,0.00251155678311254,2832071
"163",NA,1828,0,78416,70,0.0024261455200815,0.0023547820045012,0.00249967176297424,2832071
"164",NA,1186,3,79602,73,0.00249879648165054,0.00242808611524065,0.00257156606494176,2832071
"165",NA,1274,3,80876,76,0.0025736160033532,0.00250343808688419,0.00264576119034739,2832071
"166",NA,1201,4,82077,80,0.00267962028009013,0.00260991294252774,0.00275118940883753,2832071
"167",NA,1097,2,83174,82,0.00271560650240698,0.00264654200879791,0.00278647331174035,2832071
"168",NA,1267,4,84441,86,0.0028241414686805,0.0027553762764594,0.00289462281549783,2832071
"169",NA,1021,7,85462,93,0.00302210819993565,0.00295358306542813,0.00309222316413654,2832071
"170",NA,1026,1,86488,94,0.00302536995514599,0.00295743202207974,0.00309486855392319,2832071
"171",NA,881,4,87369,98,0.00312131537442205,0.00305381900106102,0.00319030357176326,2832071
"172",NA,1034,1,88403,99,0.00312846950845418,0.00306143517996907,0.00319697164564053,2832071
"173",NA,1176,0,89579,99,0.00311134310598153,0.00304467420274977,0.00317947185100987,2832071
"174",NA,1199,5,90778,104,0.00325342048766105,0.00318673745150172,0.00332149887796521,2832071
"175",NA,1060,2,91838,106,0.00329720765644125,0.00323077430421859,0.00336500705589345,2832071
"176",NA,946,3,92784,109,0.00336852357264941,0.0033023320763314,0.00343604180234359,2832071
"177",NA,879,1,93663,110,0.00337637946483698,0.00331057337324237,0.00344349362038388,2832071
"178",NA,750,0,94413,110,0.00335049318610447,0.00328519033948962,0.00341709411938564,2832071
"179",NA,693,3,95106,113,0.00341528847316723,0.00335030597969287,0.0034815313662838,2832071
"180",NA,982,0,96088,113,0.00340117825877464,0.00333646307715521,0.00346714867824182,2832071
"181",NA,915,2,97003,115,0.00344645987670187,0.00338190201016197,0.00351225010246438,2832071
"182",NA,894,3,97897,118,0.00352181922586486,0.0034573464479547,0.00358749429551928,2832071
"183",NA,756,3,98653,121,0.00359270613036194,0.00352838736595679,0.0036581973577156,2832071
"184",NA,530,2,99183,123,0.00362622061882866,0.00356223896695102,0.00369135145014513,2832071
"185",NA,616,5,99799,128,0.00375173714008585,0.00368783466453638,0.00381674691212575,2832071
"186",NA,546,5,100345,133,0.0038748345757323,0.00381102764853338,0.00393970980375034,2832071
"187",NA,600,1,100945,134,0.00388448373683413,0.00382093717980854,0.00394908714580984,2832071
"188",NA,608,4,101553,138,0.00398267405258184,0.00391918154799987,0.00404719516430759,2832071
"189",NA,557,4,102110,142,0.004079623282839,0.00401619081033865,0.00414405761973214,2832071
"190",NA,520,4,102630,146,0.00417574828374041,0.00411237519686088,0.00424009797123355,2832071
