"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"10357","2020/04/10",11,0,44,1,0.00011282167869902,1.84430617882836e-05,0.000690163668624214,0.00017209644297083,0.000155065984225506,2172578
"10356","2020/04/11",2,0,46,1,0.000104054517040078,1.66713576686969e-05,0.00064945775452793,0.000176620552407356,0.000158669528324446,2172578
"10355","2020/04/12",3,0,49,1,9.67131076815557e-05,1.52587569944857e-05,0.000612987361998383,0.000182541763081736,0.000163209890992449,2172578
"10354","2020/04/13",8,0,57,1,9.84247012145164e-05,1.53414789464662e-05,0.000631452928558642,0.000121311311723842,0.000102439722303347,2172578
"10353","2020/04/14",0,0,57,1,8.65580872014413e-05,1.33033666197949e-05,0.000563188452524798,0.00010624026965509,8.82892455721797e-05,2172578
"10352","2020/04/15",18,0,75,1,0.000100811329955139,1.53292268248052e-05,0.000662976963122413,0.000130434988844323,0.000104198876723147,2172578
"10351","2020/04/16",12,0,87,1,0.000103820853317189,1.56547965065861e-05,0.000688528246213522,0.000128254527487451,9.78758713471419e-05,2172578
"10350","2020/04/17",8,0,95,1,9.99168488299482e-05,1.49348713091068e-05,0.000668460843985926,0.000136668577915236,0.000102607660424587,2172578
"10349","2020/04/18",13,0,108,1,9.97134331384916e-05,1.48033773555653e-05,0.000671655427639724,0.000148671120793017,0.000108626528608065,2172578
"10348","2020/04/19",1,0,109,1,8.83958578779504e-05,1.30363354928676e-05,0.000599388355282348,0.000149482091966209,0.000108977217112464,2172578
"10347","2020/04/20",0,0,109,1,7.8062809121681e-05,1.14424071836939e-05,0.000532562953768329,0.000120818997065819,8.44566662312065e-05,2172578
"10346","2020/04/21",11,0,120,1,7.68626004442485e-05,1.12213950938949e-05,0.000526481716187536,0.000119252872679547,7.92082804945939e-05,2172578
"10345","2020/04/22",36,0,156,1,9.04642346547326e-05,1.31557402641825e-05,0.000622068966650816,0.000111923814848191,6.03721559434248e-05,2172578
"10344","2020/04/23",10,0,166,1,8.72002619229092e-05,1.26471128033419e-05,0.000601234906153025,0.000112652733238348,5.74188129832405e-05,2172578
