"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"2098","2019/12/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2097","2020/01/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2096","2020/01/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2095","2020/01/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2094","2020/01/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2093","2020/01/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2092","2020/01/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2091","2020/01/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2090","2020/01/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2089","2020/01/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2088","2020/01/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2087","2020/01/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2086","2020/01/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2085","2020/01/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2084","2020/01/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2083","2020/01/15",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2082","2020/01/16",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2081","2020/01/17",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2080","2020/01/18",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2079","2020/01/19",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2078","2020/01/20",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2077","2020/01/21",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2076","2020/01/22",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2075","2020/01/23",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2074","2020/01/24",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2073","2020/01/25",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2072","2020/01/26",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2071","2020/01/27",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2070","2020/01/28",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2069","2020/01/29",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2068","2020/01/30",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2067","2020/01/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2066","2020/02/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2065","2020/02/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2064","2020/02/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2063","2020/02/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2062","2020/02/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2061","2020/02/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2060","2020/02/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2059","2020/02/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2058","2020/02/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
"2057","2020/02/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8858775
