"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"14087","2019/12/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14086","2020/01/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14085","2020/01/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14084","2020/01/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14083","2020/01/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14082","2020/01/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14081","2020/01/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14080","2020/01/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14079","2020/01/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14078","2020/01/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14077","2020/01/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14076","2020/01/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14075","2020/01/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14074","2020/01/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14073","2020/01/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14072","2020/01/15",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14071","2020/01/16",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14070","2020/01/17",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14069","2020/01/18",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14068","2020/01/19",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14067","2020/01/20",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14066","2020/01/21",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14065","2020/01/22",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14064","2020/01/23",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14063","2020/01/24",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14062","2020/01/25",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14061","2020/01/26",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14060","2020/01/27",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14059","2020/01/28",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14058","2020/01/29",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1366417756
"14057","2020/01/30",1,0,1,0,1,1,0,NA,NA,NA,7.3184060702443e-10,7.3184060702443e-10,0,1366417756
"14056","2020/01/31",0,0,1,0,0,1,0,0,NA,NA,0,7.3184060702443e-10,0,1366417756
"14055","2020/02/01",0,0,1,0,0,1,0,0,NA,NA,0,7.3184060702443e-10,0,1366417756
"14054","2020/02/02",1,0,2,0,1,2,0,0,NA,NA,7.3184060702443e-10,1.46368121404886e-09,0,1366417756
"14053","2020/02/03",0,0,2,0,0,2,0,0,NA,NA,0,1.46368121404886e-09,0,1366417756
"14052","2020/02/04",1,0,3,0,1,3,0,0,NA,NA,7.3184060702443e-10,2.19552182107329e-09,0,1366417756
"14051","2020/02/05",0,0,3,0,0,3,0,0,NA,NA,0,2.19552182107329e-09,0,1366417756
"14050","2020/02/06",0,0,3,0,0,3,0,0,0,NA,0,2.19552182107329e-09,0,1366417756
"14049","2020/02/07",0,0,3,0,0,3,0,0,0,NA,0,2.19552182107329e-09,0,1366417756
"14048","2020/02/08",0,0,3,0,0,3,0,0,0,NA,0,2.19552182107329e-09,0,1366417756
"14047","2020/02/09",0,0,3,0,0,3,0,0,0,NA,0,2.19552182107329e-09,0,1366417756
"14046","2020/02/10",0,0,3,0,0,3,0,0,0,NA,0,2.19552182107329e-09,0,1366417756
"14045","2020/02/11",0,0,3,0,0,2,0,0,0,NA,0,1.46368121404886e-09,0,1366417756
"14044","2020/02/12",0,0,3,0,0,2,0,0,0,NA,0,1.46368121404886e-09,0,1366417756
"14043","2020/02/13",0,0,3,0,0,2,0,0,0,NA,0,1.46368121404886e-09,0,1366417756
"14042","2020/02/14",0,0,3,0,0,1,0,0,0,NA,0,7.3184060702443e-10,0,1366417756
"14041","2020/02/15",0,0,3,0,0,1,0,0,0,NA,0,7.3184060702443e-10,0,1366417756
"14040","2020/02/16",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14039","2020/02/17",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14038","2020/02/18",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14037","2020/02/19",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14036","2020/02/20",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14035","2020/02/21",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14034","2020/02/22",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14033","2020/02/23",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14032","2020/02/24",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14031","2020/02/25",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14030","2020/02/26",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14029","2020/02/27",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14028","2020/02/28",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14027","2020/02/29",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14026","2020/03/01",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14025","2020/03/02",0,0,3,0,0,0,0,0,0,NA,0,0,0,1366417756
"14024","2020/03/03",2,0,5,0,2,2,0,0,0,NA,1.46368121404886e-09,1.46368121404886e-09,0,1366417756
"14023","2020/03/04",1,0,6,0,1,3,0,0,0,NA,7.3184060702443e-10,2.19552182107329e-09,0,1366417756
"14022","2020/03/05",22,0,28,0,22,25,0,0,0,NA,1.61004933545375e-08,1.82960151756108e-08,0,1366417756
"14021","2020/03/06",1,0,29,0,1,26,0,0,0,NA,7.3184060702443e-10,1.90278557826352e-08,0,1366417756
"14020","2020/03/07",2,0,31,0,2,28,0,0,0,NA,1.46368121404886e-09,2.04915369966841e-08,0,1366417756
"14019","2020/03/08",3,0,34,0,3,31,0,0,0,NA,2.19552182107329e-09,2.26870588177573e-08,0,1366417756
"14018","2020/03/10",10,0,44,0,10,41,0,0,0,NA,7.3184060702443e-09,3.00054648880016e-08,0,1366417756
"14017","2020/03/11",6,0,50,0,6,47,0,0,0,NA,4.39104364214658e-09,3.43965085301482e-08,0,1366417756
"14016","2020/03/12",23,0,73,0,23,70,0,0,0,NA,1.68323339615619e-08,5.12288424917101e-08,0,1366417756
"14015","2020/03/13",2,1,75,1,8.55307809729695,78.5530780972969,6.55307809729695,2.34730869999493e-07,3.70342902868952e-08,1.48777203245653e-06,2.67689528393617e-08,5.74883323583633e-08,4.7958086526043e-09,1366417756
"14014","2020/03/14",8,1,83,2,55.0579654302113,133.611043527508,53.6110435275082,4.180466689855e-07,1.71921317271771e-07,1.01652907401593e-06,2.77310831918297e-07,9.77819872003392e-08,3.92347386383848e-08,1366417756
"14013","2020/03/15",7,0,90,2,39.5228928761287,173.133936403637,86.1339364036369,3.71885887463497e-07,1.50217189217781e-07,9.20661037626061e-07,1.63311178804043e-07,1.26706445114167e-07,6.30363123030413e-08,1366417756
"14012","2020/03/16",3,0,93,2,14.1924128850011,185.326349288638,97.326349288638,3.21984105887918e-07,1.28488383142736e-07,8.06872667463423e-07,4.91368964856908e-08,1.35629347961018e-07,7.12273745428686e-08,1366417756
"14011","2020/03/17",32,1,125,3,194.318354482397,378.644703771035,259.644703771035,5.55508056642133e-07,3.04632072882225e-07,1.01298986043936e-06,8.63563291747309e-07,2.7710756985438e-07,1.90018537618473e-07,1366417756
"14010","2020/03/18",12,0,137,3,62.9788702481772,419.623574019213,310.623574019213,5.26199813716919e-07,2.86650317167044e-07,9.65937336794802e-07,2.41893940092648e-07,3.07097571131981e-07,2.27326944966319e-07,1366417756
"14009","2020/03/19",28,0,165,3,126.823600026112,545.447174045325,409.447174045325,5.46943534665786e-07,2.95880624183458e-07,1.01104028335164e-06,4.20396048953465e-07,3.99180390953091e-07,2.99650068397768e-07,1366417756
"14008","2020/03/20",26,1,191,4,135.463458608429,678.910632653754,518.910632653754,7.28280500674065e-07,4.6118385607998e-07,1.15006733360173e-06,5.16520395070089e-07,4.96854369516663e-07,3.79759872392754e-07,1366417756
"14007","2020/03/21",40,0,231,4,179.433165329808,855.343797983561,658.343797983561,7.5835265256875e-07,4.77905431548806e-07,1.20337352893075e-06,5.89063276565657e-07,6.25975324330871e-07,4.81802724747058e-07,1366417756
"14006","2020/03/22",89,0,320,4,342.772334085538,1188.1161320691,912.116132069099,9.01949530061451e-07,5.66117925233516e-07,1.43700264294318e-06,9.66135455145368e-07,8.69511631308968e-07,6.67523623770225e-07,1366417756
"14005","2020/03/23",119,3,439,7,680.152628069737,1862.26876013884,1473.26876013884,1.83628650465516e-06,1.41605991429301e-06,2.38121854389345e-06,2.84500020963599e-06,1.36288389986264e-06,1.07819790373014e-06,1366417756
"14004","2020/03/24",53,2,492,9,322.174146094691,2161.44290623353,1742.44290623353,2.18875132719988e-06,1.78958132658407e-06,2.67695706317162e-06,1.43325018263058e-06,1.58183168854659e-06,1.27519047420336e-06,1366417756
"14003","2020/03/25",70,0,562,9,346.532367620109,2499.42219575634,2012.42219575634,2.0360975649895e-06,1.65900202372806e-06,2.49890791865347e-06,1.25546923469991e-06,1.82917865695265e-06,1.47277228133176e-06,1366417756
"14002","2020/03/26",87,4,649,13,508.792774174105,2953.15700450023,2387.15700450023,2.77768428785164e-06,2.41363227128507e-06,3.19664685245111e-06,2.17760507641889e-06,2.1612402148119e-06,1.74701843123607e-06,1366417756
"14001","2020/03/27",75,4,724,17,474.06430571606,3387.69841734017,2753.69841734017,3.3491227294271e-06,3.00887456641647e-06,3.72784667794379e-06,2.19295516779521e-06,2.47925526616193e-06,2.01526832130844e-06,1366417756
"14000","2020/03/28",149,2,873,19,880.382984204861,4253.88898866003,3473.88898866003,3.77499272041951e-06,3.42726676936635e-06,4.15799848631423e-06,3.80691793419766e-06,3.11316869967549e-06,2.54233302619644e-06,1366417756
"13999","2020/03/29",106,6,979,25,695.46282510082,4755.03345927845,3901.03345927845,4.70075103232953e-06,4.36900041889082e-06,5.05769241229715e-06,3.33932338410571e-06,3.47992657325982e-06,2.85493469486095e-06,1366417756
"13998","2020/03/30",92,4,1071,29,594.157880736184,5286.21246976645,4352.21246976645,5.06197514628116e-06,4.75079428086972e-06,5.3935386099011e-06,2.80822822152535e-06,3.868664942734e-06,3.18512581577318e-06,1366417756
"13997","2020/03/31",180,3,1251,32,1097.6466759963,6257.03554573664,5171.03554573664,5.58295174713339e-06,5.26844906785881e-06,5.91622881978198e-06,4.89856788768082e-06,4.57915269196534e-06,3.78437379273681e-06,1366417756
"13996","2020/04/01",146,3,1397,35,839.667385480654,6961.23947260887,5755.23947260887,5.87986477162345e-06,5.57386503010296e-06,6.20266359982883e-06,3.53409497478086e-06,5.0945177212765e-06,4.21191794920504e-06,1366417756
"13995","2020/04/02",568,15,1965,50,4043.25091915366,10825.0572264327,9091.05722643272,1.023673394684e-05,9.86254069464915e-06,1.06251244119316e-05,2.10634523866118e-05,7.92221645166672e-06,6.65320483908636e-06,1366417756
"13994","2020/04/03",336,6,2301,56,2308.05297380492,12790.3378661521,10809.3378661521,1.15675028943317e-05,1.11855930045758e-05,1.19624523398656e-05,1.16029593458319e-05,9.36048862801231e-06,7.91071238549692e-06,1366417756
"13993","2020/04/04",601,12,2902,68,4257.38336301873,16367.5686011011,13904.5686011011,1.50446537832924e-05,1.46307542216715e-05,1.54702624369064e-05,2.20712814332756e-05,1.19784513405438e-05,1.01759279254427e-05,1366417756
"13992","2020/04/05",472,9,3374,77,3181.55508245579,19226.9495374622,16344.9495374622,1.66440506744392e-05,1.62334827637291e-05,1.70650024326426e-05,1.56947136976626e-05,1.40710624207244e-05,1.196189779128e-05,1366417756
"13991","2020/04/06",693,32,4067,109,5519.77808468965,24400.1952545317,20895.1952545317,2.37071342358081e-05,2.32866605265471e-05,2.41352001947169e-05,3.21755888875361e-05,1.78570537065911e-05,1.52919523789705e-05,1366417756
"13990","2020/04/07",354,5,4421,114,2458.7304621482,26350.1329425058,22578.1329425058,2.2472152734338e-05,2.20837679012803e-05,2.28673680493689e-05,1.24978435824392e-05,1.92840972878179e-05,1.65235945181218e-05,1366417756
"13989","2020/04/08",773,35,5194,149,5877.43691797286,31753.5055547626,27283.5055547626,2.89019357404061e-05,2.85097176489228e-05,2.92995497124512e-05,3.2704910304494e-05,2.32385047803511e-05,1.99671772669519e-05,1366417756
"13988","2020/04/09",540,17,5734,166,3864.69780013713,34737.8203706949,29876.8203706949,3.0032810228817e-05,2.96588246523253e-05,3.04115116095613e-05,2.02420187693137e-05,2.5422547546795e-05,2.18650703560492e-05,1366417756
"13987","2020/04/10",678,33,6412,199,4953.65314573637,38996.0106913304,33563.0106913304,3.42851391966855e-05,3.39186892843256e-05,3.46555481517178e-05,2.64873187201607e-05,2.85388641358745e-05,2.45627741179107e-05,1366417756
"13986","2020/04/11",1035,40,7447,239,7804.66964905172,46206.522459646,39830.522459646,4.10971809378778e-05,4.07193123742116e-05,4.14785560600561e-05,4.30710246713364e-05,3.38158094453553e-05,2.91495937349675e-05,1366417756
"13985","2020/04/12",909,34,8356,273,6772.38822743014,51881.2640110798,44776.2640110798,4.5560963247731e-05,4.51829828278428e-05,4.59421056810339e-05,3.69263440796207e-05,3.79688157470634e-05,3.27690882341548e-05,1366417756
"13984","2020/04/13",796,35,9152,308,5809.95465521997,56851.5512808191,49096.5512808191,4.88868652106505e-05,4.85161419964256e-05,4.92604212078608e-05,3.10347978703814e-05,4.16062737996352e-05,3.59308498921607e-05,1366417756
"13983","2020/04/14",1211,31,10363,339,8490.53450877217,61298.8348704377,52900.8348704377,5.31732113103169e-05,5.27963932675252e-05,5.35527187761655e-05,4.35654719263226e-05,4.48609765214714e-05,3.87149791036802e-05,1366417756
"13982","2020/04/15",1075,38,11438,377,7353.49458775297,66344.2764843857,57207.2764843857,5.72600744319452e-05,5.68835333639167e-05,5.76391080170086e-05,3.68125238179438e-05,4.85534355749295e-05,4.18666079485473e-05,1366417756
"13981","2020/04/16",942,37,12380,414,6233.63594927252,68320.5290706395,58842.5290706395,5.99553138147677e-05,5.95852527704075e-05,6.03276731656751e-05,3.0188982192702e-05,4.9999737467287e-05,4.30633521939095e-05,1366417756
"13980","2020/04/17",1007,23,13387,437,6227.97786862886,71366.9518568125,61353.9518568126,6.05922886395936e-05,6.02303168649452e-05,6.09564357899077e-05,2.81890963365176e-05,5.2229233368373e-05,4.49013133702374e-05,1366417756
