"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"26479","2020/03/06",7,0,7,0,7,7,0,NA,NA,NA,1.40522124003949e-06,1.40522124003949e-06,0,4981422
"26478","2020/03/07",9,0,16,0,9,16,0,0,NA,NA,1.80671302290792e-06,3.21193426294741e-06,0,4981422
"26477","2020/03/08",3,0,19,0,3,19,0,0,0,NA,6.02237674302639e-07,3.81417193725005e-06,0,4981422
"26476","2020/03/10",1,0,20,0,1,20,0,0,0,NA,2.00745891434213e-07,4.01491782868426e-06,0,4981422
"26475","2020/03/11",9,0,29,0,9,29,0,0,0,NA,1.80671302290792e-06,5.82163085159218e-06,0,4981422
"26474","2020/03/12",1,0,30,0,1,30,0,0,0,NA,2.00745891434213e-07,6.02237674302639e-06,0,4981422
"26473","2020/03/14",5,0,35,0,5,35,0,0,0,NA,1.00372945717106e-06,7.02610620019745e-06,0,4981422
"26472","2020/03/15",3,0,38,0,3,38,0,0,0,NA,6.02237674302639e-07,7.62834387450009e-06,0,4981422
"26471","2020/03/16",0,0,38,0,0,38,0,0,0,NA,0,7.62834387450009e-06,0,4981422
"26470","2020/03/17",1,0,39,0,1,39,0,0,0,NA,2.00745891434213e-07,7.82908976593431e-06,0,4981422
"26469","2020/03/18",2,0,41,0,2,41,0,0,0,NA,4.01491782868426e-07,8.23058154880273e-06,0,4981422
"26468","2020/03/19",3,0,44,0,3,44,0,0,0,NA,6.02237674302639e-07,8.83281922310537e-06,0,4981422
"26467","2020/03/20",3,0,47,0,3,40,0,0,0,NA,6.02237674302639e-07,8.02983565736852e-06,0,4981422
"26466","2020/03/21",1,0,48,0,1,32,0,0,0,NA,2.00745891434213e-07,6.42386852589481e-06,0,4981422
"26465","2020/03/22",4,0,52,0,4,33,0,0,0,NA,8.02983565736852e-07,6.62461441732903e-06,0,4981422
"26464","2020/03/23",7,0,59,0,7,39,0,0,0,NA,1.40522124003949e-06,7.82908976593431e-06,0,4981422
"26463","2020/03/24",0,0,59,0,0,30,0,0,0,NA,0,6.02237674302639e-06,0,4981422
"26462","2020/03/25",1,0,60,0,1,30,0,0,0,NA,2.00745891434213e-07,6.02237674302639e-06,0,4981422
"26461","2020/03/26",2,0,62,0,2,27,0,0,0,NA,4.01491782868426e-07,5.42013906872375e-06,0,4981422
"26460","2020/03/27",22,1,84,1,44.3883772569637,68.3883772569637,22.3883772569637,3.40229948358388e-05,5.05102688242464e-06,0.000229174028280731,1.79788753593445e-05,1.37286857561884e-05,4.49437475021463e-06,4981422
"26459","2020/03/28",7,0,91,1,13.1523581124169,81.5407353693806,28.5407353693806,3.43236640986087e-05,5.07436781383641e-06,0.000232169594395922,4.96084749401329e-06,1.63689676099276e-05,5.72943536391427e-06,4981422
"26458","2020/03/29",6,0,97,1,10.3808907353457,90.9216261047263,32.9216261047263,3.36900588268616e-05,4.96284902838009e-06,0.00022870332288304,3.60549298504144e-06,1.82521428830415e-05,6.60888117985713e-06,4981422
"26457","2020/03/30",9,0,106,1,14.2515397138014,103.173165818528,38.1731658185276,3.3695492520073e-05,4.94354792798424e-06,0.000229670316280975,4.53030801722564e-06,2.07115891443302e-05,7.66310620110636e-06,4981422
"26456","2020/03/31",9,0,115,1,13.0229787660011,113.196144584529,42.1961445845287,3.34050655970686e-05,4.88426131723535e-06,0.000228468203289355,3.78289965171737e-06,2.27236609515373e-05,8.47070265970816e-06,4981422
"26455","2020/04/01",2,0,117,1,2.6443113307564,112.840455915285,42.8404559152851,3.10538261663535e-05,4.52432727188393e-06,0.000213145526753318,7.01846020470325e-07,2.26522579125569e-05,8.60004551216201e-06,4981422
"26454","2020/04/02",17,0,134,1,20.5933683131245,132.43382422841,46.4338242284096,3.25859156866628e-05,4.7334642501697e-06,0.000224326591481118,5.00786390713334e-06,2.6585546100774e-05,9.32139943743164e-06,4981422
"26453","2020/04/03",21,0,155,1,23.3760212927176,151.809845521127,48.8098455211273,3.4636154097701e-05,5.01865718704274e-06,0.000239040668842056,5.22358371410134e-06,3.04752027676289e-05,9.79837594990492e-06,4981422
"26452","2020/04/04",0,0,155,1,0,144.809845521127,48.8098455211273,3.17494383583483e-05,4.58867437877678e-06,0.000219677133930621,0,2.90699815275894e-05,9.79837594990492e-06,4981422
"26451","2020/04/06",62,0,217,1,62,206.809845521127,48.8098455211273,4.06870229393322e-05,5.86585297635139e-06,0.000282215364472949,1.24462452689212e-05,4.15162267965106e-05,9.79837594990492e-06,4981422
"26450","2020/04/07",36,0,253,1,36,241.809845521127,48.8098455211273,4.31739332360874e-05,6.21152380988423e-06,0.000300085545532003,7.22685209163167e-06,4.8542332996708e-05,9.79837594990492e-06,4981422
