"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"26248","2020/03/07",1,0,1,0,1,1,0,NA,NA,NA,3.07593291045818e-08,3.07593291045818e-08,0,32510462
"26247","2020/03/09",6,0,7,0,6,7,0,0,NA,NA,1.84555974627491e-07,2.15315303732072e-07,0,32510462
"26246","2020/03/10",2,0,9,0,2,9,0,0,NA,NA,6.15186582091636e-08,2.76833961941236e-07,0,32510462
"26245","2020/03/11",2,0,11,0,2,11,0,0,0,NA,6.15186582091636e-08,3.383526201504e-07,0,32510462
"26244","2020/03/12",6,0,17,0,6,17,0,0,0,NA,1.84555974627491e-07,5.2290859477789e-07,0,32510462
"26243","2020/03/13",5,0,22,0,5,22,0,0,0,NA,1.53796645522909e-07,6.76705240300799e-07,0,32510462
"26242","2020/03/14",16,0,38,0,16,38,0,0,0,NA,4.92149265673309e-07,1.16885450597411e-06,0,32510462
"26241","2020/03/15",5,0,43,0,5,43,0,0,0,NA,1.53796645522909e-07,1.32265115149702e-06,0,32510462
"26240","2020/03/16",28,0,71,0,28,71,0,0,0,NA,8.6126121492829e-07,2.18391236642531e-06,0,32510462
"26239","2020/03/17",15,0,86,0,15,86,0,0,0,NA,4.61389936568727e-07,2.64530230299403e-06,0,32510462
"26238","2020/03/18",31,0,117,0,31,117,0,0,0,NA,9.53539202242035e-07,3.59884150523607e-06,0,32510462
"26237","2020/03/19",28,0,145,0,28,145,0,0,0,NA,8.6126121492829e-07,4.46010272016436e-06,0,32510462
"26236","2020/03/20",89,2,234,2,456.547129665564,600.547129665564,367.547129665564,3.69222642547601e-05,1.48340504301354e-05,9.19002941319982e-05,7.20374092575392e-05,1.8472426804195e-05,1.13055031228275e-05,32510462
"26235","2020/03/21",29,1,263,3,163.360850611762,757.907980277326,501.907980277326,4.55703742710666e-05,2.48856517333893e-05,8.34480460248031e-05,2.83057608502577e-05,2.33127409963391e-05,1.54383527455662e-05,32510462
"26234","2020/03/22",55,2,318,5,378.661022958157,1134.56900323548,825.569003235482,6.73429121765585e-05,4.7129036498822e-05,9.62266186055601e-05,8.01891069614998e-05,3.48985813623775e-05,2.53939486690617e-05,32510462
"26233","2020/03/23",45,0,363,5,233.235153757341,1365.80415699282,1013.80415699282,5.78715319489835e-05,4.0138504837893e-05,8.34389378390714e-05,3.71836794829037e-05,4.20112195573481e-05,3.11839357125353e-05,32510462
"26232","2020/03/24",32,0,395,5,128.47676115093,1488.28091814375,1110.28091814375,4.87807592662568e-05,3.36234668743368e-05,7.07708840223344e-05,1.58663138152199e-05,4.57785225612528e-05,3.41514961597209e-05,32510462
"26231","2020/03/25",21,2,416,7,94.2287782320633,1577.50969637582,1183.50969637582,5.74162011579656e-05,4.40701266590199e-05,7.48039637126218e-05,1.30054290525036e-05,4.85231399164926e-05,3.64039642492874e-05,32510462
"26230","2020/03/26",142,1,558,8,599.297833584211,2160.80752996003,1640.80752996003,7.24378282150904e-05,5.7405822068831e-05,9.14060415375181e-05,7.77989848008045e-05,6.64649899456989e-05,5.04701388113164e-05,32510462
"26229","2020/03/27",22,1,580,9,87.4055947640363,2243.21312472406,1706.21312472406,7.08796238117567e-05,5.75852781367408e-05,8.72431502330588e-05,1.06815097860651e-05,6.89997307551047e-05,5.24819710259443e-05,32510462
"26228","2020/03/28",55,2,635,11,224.986421067004,2440.19954579107,1876.19954579107,7.98995258133704e-05,6.74070686398756e-05,9.47071924950158e-05,2.83091470200015e-05,7.50589009098384e-05,5.77106392948543e-05,32510462
"26227","2020/03/29",36,5,671,16,182.898294964205,2608.09784075527,2023.09784075527,0.000104859198795915,9.33938487771988e-05,0.000117732074607527,2.85820695545238e-05,8.02233398207406e-05,6.22291322945602e-05,32510462
"26226","2020/03/30",181,2,852,18,896.332069191383,3473.42990994666,2738.42990994666,0.000129779714276065,0.00011703963015178,0.000143906591431765,0.000136532535018934,0.000106840373721747,8.42322668298794e-05,32510462
"26225","2020/03/31",98,6,950,24,564.768719304751,4010.19862925141,3205.19862925141,0.000168401138365455,0.00015591060026311,0.000181892336729661,0.000100113363414864,0.000123351019411887,9.85897594826984e-05,32510462
"26224","2020/04/01",115,6,1065,30,722.298875771688,4275.95037535753,3444.95037535753,0.000205752710485159,0.000193468929054119,0.000218816417080324,0.000139544555371275,0.000131525364830482,0.000105964362344575,32510462
"26223","2020/04/02",258,17,1323,47,2216.12159378826,6328.71111853403,5268.71111853403,0.000349551027054007,0.000336297087312379,0.000363327323144538,0.000585523491447658,0.000194666908102814,0.000162062019251957,32510462
"26222","2020/04/03",91,8,1414,55,797.152352403909,6747.20244797978,5651.20244797978,0.000381001081071142,0.000368552823149773,0.00039386979195215,0.000214792014175596,0.00020753942063265,0.000173827195934028,32510462
"26221","2020/04/04",181,6,1595,61,1529.36331138393,8043.33060560638,6811.33060560638,0.000414543050372672,0.000402181628617656,0.00042728441177916,0.000397483970049622,0.000247407453194802,0.000209511959737957,32510462
"26220","2020/04/05",151,12,1746,73,1332.60996662111,9247.46381107656,7896.46381107656,0.000473966021031308,0.000462048075493821,0.000486191374895693,0.000361747905765219,0.000284445782747614,0.000242889929127324,32510462
"26219","2020/04/06",535,10,2281,83,4707.79292554114,13861.0279583856,11996.0279583856,0.000617398704681607,0.000603581305808406,0.000631532416385878,0.00127425920830264,0.000426355920699793,0.000368989771919748,32510462
