"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"19740","2020/05/12",0,0,180,6,1.03051069554891e-05,7.52314404999509e-06,1.41158043310548e-05,1.96540068090366e-06,1.41031203713287e-06,54045422
"19739","2020/05/13",0,0,180,6,1.00659702401481e-05,7.34643677259665e-06,1.37922315282834e-05,1.88626251728031e-06,1.34967682830188e-06,54045422
"19738","2020/05/14",1,0,181,6,9.90628812113806e-06,7.22788810930363e-06,1.35772085642393e-05,1.94099339087776e-06,1.38590474710697e-06,54045422
"19737","2020/05/15",0,0,181,6,9.71466195344422e-06,7.08618272151285e-06,1.3318123534013e-05,1.94099339087776e-06,1.38590474710697e-06,54045422
"19736","2020/05/16",1,0,182,6,9.59705255223343e-06,6.9986013565294e-06,1.31602606004129e-05,1.71103269858764e-06,1.21145291919393e-06,54045422
"19735","2020/05/17",0,0,182,6,9.44464826628271e-06,6.88632293531013e-06,1.29534123961004e-05,1.29930416295845e-06,9.10742112318895e-07,54045422
"19734","2020/05/18",5,0,187,6,9.56410817394927e-06,6.97230083911485e-06,1.31193657981367e-05,1.55502898044372e-06,1.07395215584237e-06,54045422
"19733","2020/05/19",4,0,191,6,9.63669428690127e-06,7.02411351614144e-06,1.32210102478825e-05,1.69185246491589e-06,1.15526677593746e-06,54045422
"19732","2020/05/20",2,0,193,6,9.60581148767218e-06,7.00000514383697e-06,1.31816495046341e-05,9.04017279187743e-07,5.89467047717629e-07,54045422
"19731","2020/05/21",6,0,199,6,9.7675822863291e-06,7.11684160190722e-06,1.34056185393592e-05,1.13668516794661e-06,7.29620162514698e-07,54045422
"19730","2020/05/22",0,0,199,6,9.62831995159802e-06,7.01436240713799e-06,1.3216389417804e-05,1.07644167442519e-06,6.87879623785634e-07,54045422
"19729","2020/05/23",2,0,201,6,9.58217135373188e-06,6.97927954331477e-06,1.31558002917693e-05,1.0543893812038e-06,6.65827330564243e-07,54045422
"19728","2020/05/24",0,0,201,6,9.44295812972862e-06,6.87694917969949e-06,1.29664268136564e-05,1.0543893812038e-06,6.65827330564243e-07,54045422
"19727","2020/05/25",0,0,201,6,9.31070500219615e-06,6.7792943701912e-06,1.2787352621697e-05,1.0543893812038e-06,6.65827330564243e-07,54045422
"19726","2020/05/26",2,0,203,6,9.28020919653085e-06,6.75622493670269e-06,1.27471011605198e-05,1.09108914008448e-06,6.84024134652572e-07,54045422
"19725","2020/05/27",3,0,206,6,9.30277673686919e-06,6.77180727824702e-06,1.27796984556886e-05,1.22656647120394e-06,7.63992601394947e-07,54045422
"19724","2020/05/28",0,0,206,6,9.19458862873756e-06,6.69223465293702e-06,1.2632620407984e-05,1.17383541322463e-06,7.29764498208002e-07,54045422
"19723","2020/05/29",0,0,206,6,9.09115169395435e-06,6.61615688084056e-06,1.24920011134906e-05,1.17383541322463e-06,7.29764498208002e-07,54045422
"19722","2020/05/30",18,0,224,6,9.78071062286799e-06,7.11715563391035e-06,1.34410859069163e-05,1.70406055650554e-06,1.01945122918823e-06,54045422
"19721","2020/05/31",0,0,224,6,9.670596819424e-06,7.03622285893928e-06,1.32912849292485e-05,1.5022449693453e-06,8.91647461197432e-07,54045422
"19720","2020/06/01",4,0,228,6,9.7118959441683e-06,7.06508982628935e-06,1.33502793523421e-05,1.57308702076152e-06,9.25483603028934e-07,54045422
"19719","2020/06/02",0,0,228,6,9.57106743276892e-06,6.96151352987972e-06,1.3158824070287e-05,1.27858705232949e-06,7.42001363351059e-07,54045422
"19718","2020/06/03",5,0,233,6,9.63553186798459e-06,7.00730112884051e-06,1.32495339749027e-05,1.48535812245791e-06,8.56257659517686e-07,54045422
"19717","2020/06/04",1,0,234,6,9.53406210008662e-06,6.93280122515391e-06,1.31113437665725e-05,1.43075698899214e-06,8.20159480844273e-07,54045422
"19716","2020/06/05",2,0,236,6,9.47494902055968e-06,6.88878833024905e-06,1.30319955612512e-05,1.51105316713248e-06,8.6344974939989e-07,54045422
"19715","2020/06/06",0,0,236,6,9.34054615132565e-06,6.79008688310522e-06,1.28489964719193e-05,1.51105316713248e-06,8.6344974939989e-07,54045422
"19714","2020/06/07",4,0,240,6,9.37055784263258e-06,6.81094605800766e-06,1.28920936290323e-05,1.57579849869822e-06,8.91189171380911e-07,54045422
"19713","2020/06/08",3,0,243,6,9.36603953771288e-06,6.80673227212409e-06,1.28876372854057e-05,1.55595128532831e-06,8.71341958010999e-07,54045422
"19712","2020/06/09",1,0,244,6,9.28692115673419e-06,6.74863338218954e-06,1.27799066399151e-05,1.59401243761e-06,8.90900155500336e-07,54045422
"19711","2020/06/10",2,0,246,6,9.24852918245301e-06,6.71985952249475e-06,1.2728732163575e-05,1.66920373177629e-06,9.29085540081902e-07,54045422
"19710","2020/06/11",3,0,249,6,9.25076943830476e-06,6.72063623910161e-06,1.27334276333505e-05,9.94708824483662e-07,5.3213495467467e-07,54045422
"19709","2020/06/12",12,0,261,6,9.58538054103148e-06,6.9631550886651e-06,1.31950989093938e-05,1.43541597579545e-06,7.50806648478147e-07,54045422
"19708","2020/06/13",0,0,261,6,9.47100796440638e-06,6.87923881066933e-06,1.3039232149163e-05,1.26503183642408e-06,6.54434328276212e-07,54045422
"19707","2020/06/14",0,0,261,6,9.34853667580027e-06,6.7894828605198e-06,1.28721347080758e-05,1.26503183642408e-06,6.54434328276212e-07,54045422
"19706","2020/06/15",1,0,262,6,9.26197584081107e-06,6.72584609330658e-06,1.27544096736229e-05,1.09361181912318e-06,5.57026130144749e-07,54045422
"19705","2020/06/16",0,0,262,6,9.14600953126771e-06,6.6411374154903e-06,1.2595657206389e-05,1.0528679639946e-06,5.34785229808533e-07,54045422
"19704","2020/06/17",0,0,262,6,9.03877783773913e-06,6.56255380888791e-06,1.24493462726897e-05,9.72571785854267e-07,4.91494961252916e-07,54045422
"19703","2020/06/18",1,0,263,6,8.97569480733649e-06,6.51605591459198e-06,1.23637823754758e-05,1.00669990299243e-06,5.07120123598718e-07,54045422
"19702","2020/06/19",23,0,286,6,9.66496434037e-06,7.0159530068501e-06,1.33141621116077e-05,1.62777631597131e-06,7.7664039552277e-07,54045422
"19701","2020/06/20",0,0,286,6,9.56430471657711e-06,6.94217086112149e-06,1.31768472055096e-05,1.51214619822177e-06,7.16519142150307e-07,54045422
