"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"10732","2019/12/31",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10731","2020/01/01",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10730","2020/01/02",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10729","2020/01/03",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10728","2020/01/04",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10727","2020/01/05",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10726","2020/01/06",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10725","2020/01/07",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10724","2020/01/08",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10723","2020/01/09",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10722","2020/01/10",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10721","2020/01/11",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10720","2020/01/12",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10719","2020/01/13",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10718","2020/01/14",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10717","2020/01/15",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10716","2020/01/16",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10715","2020/01/17",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10714","2020/01/18",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10713","2020/01/19",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10712","2020/01/20",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10711","2020/01/21",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10710","2020/01/22",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10709","2020/01/23",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10708","2020/01/24",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10707","2020/01/25",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10706","2020/01/26",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10705","2020/01/27",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10704","2020/01/28",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10703","2020/01/29",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5517919
"10702","2020/01/30",1,0,1,0,1,1,0,NA,NA,NA,1.81227741835282e-07,1.81227741835282e-07,0,5517919
"10701","2020/01/31",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10700","2020/02/01",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10699","2020/02/02",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10698","2020/02/03",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10697","2020/02/04",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10696","2020/02/05",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10695","2020/02/06",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10694","2020/02/07",0,0,1,0,0,1,0,0,NA,NA,0,1.81227741835282e-07,0,5517919
"10693","2020/02/08",0,0,1,0,0,1,0,0,0,NA,0,1.81227741835282e-07,0,5517919
"10692","2020/02/09",0,0,1,0,0,1,0,0,0,NA,0,1.81227741835282e-07,0,5517919
"10691","2020/02/10",0,0,1,0,0,1,0,0,0,NA,0,1.81227741835282e-07,0,5517919
"10690","2020/02/11",0,0,1,0,0,0,0,0,0,NA,0,0,0,5517919
"10689","2020/02/12",0,0,1,0,0,0,0,0,0,NA,0,0,0,5517919
"10688","2020/02/13",0,0,1,0,0,0,0,0,0,NA,0,0,0,5517919
