"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"1","2020/03/21",1,0,1,0,NA,NA,NA,23310719
"2","2020/03/22",0,0,1,0,0,NA,NA,23310719
"3","2020/03/23",0,0,1,0,0,NA,NA,23310719
"4","2020/03/24",1,0,2,0,0,NA,NA,23310719
"5","2020/03/25",5,1,7,1,0,NA,NA,23310719
"6","2020/03/26",0,0,7,1,0,NA,NA,23310719
"7","2020/03/27",3,0,10,1,0,NA,NA,23310719
"8","2020/03/28",0,0,10,1,2.38186778197428e-05,2.37737150748206e-05,2.3863725601792e-05,23310719
"9","2020/03/29",0,0,10,1,1.59709732003801e-05,5.98276841305927e-06,4.26344406730646e-05,23310719
"10","2020/03/30",0,0,10,1,1.17963433759581e-05,3.18748893752053e-06,4.36562196045629e-05,23310719
"11","2020/03/31",10,2,20,3,5.62534414437599e-05,5.61472512867004e-05,5.63598324361087e-05,23310719
"12","2020/04/01",0,0,20,3,4.5352252582163e-05,3.84453218271347e-05,5.35000545326324e-05,23310719
"13","2020/04/02",54,2,74,5,0.000222220575605986,0.000221801087709427,0.000222640856871492,23310719
"14","2020/04/03",0,0,74,5,0.000159491010802293,0.0001423228500124,0.000178730137321736,23310719
"15","2020/04/04",24,0,98,5,0.000138726883479366,0.000111809827334595,0.000172123941684533,23310719
"16","2020/04/05",22,0,120,5,0.000115822985076369,8.82941223979357e-05,0.000151934959062625,23310719
"17","2020/04/06",64,5,184,10,0.000252745905812568,0.000225814204463863,0.000282889612974891,23310719
"18","2020/04/07",69,0,253,10,0.000252008083217534,0.000220257535190032,0.000288335533911168,23310719
"19","2020/04/08",25,1,278,11,0.000220148125720406,0.000192445058421598,0.000251839136092716,23310719
"20","2020/04/09",64,0,342,11,0.000199125195017451,0.000171929201847802,0.000230623087088129,23310719
"21","2020/04/10",68,0,410,11,0.000181262515613642,0.000155295472549082,0.000211571522513004,23310719
"22","2020/04/11",28,0,438,11,0.000150666805455258,0.0001283546942477,0.000176857468276812,23310719
"23","2020/04/12",53,0,491,11,0.00013475653111666,0.000114328783739464,0.000158834215537335,23310719
"24","2020/04/13",38,1,529,12,0.000129797295957064,0.000111457781917826,0.000151154434871013,23310719
"25","2020/04/14",19,1,548,13,0.000122114574716681,0.000105967214178221,0.000140722481702275,23310719
"26","2020/04/15",22,1,570,14,0.000117172939400034,0.000102617321858797,0.000133793179152892,23310719
"27","2020/04/16",14,0,584,14,0.000104960859741053,9.18169752726175e-05,0.000119986331992211,23310719
