"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"9788","2020/03/15",1,0,1,0,1,1,0,NA,NA,NA,7.37472916307149e-07,7.37472916307149e-07,0,1355982
"9787","2020/03/16",0,0,1,0,0,1,0,0,NA,NA,0,7.37472916307149e-07,0,1355982
"9786","2020/03/17",0,0,1,0,0,1,0,0,NA,NA,0,7.37472916307149e-07,0,1355982
"9785","2020/03/18",0,0,1,0,0,1,0,0,NA,NA,0,7.37472916307149e-07,0,1355982
"9784","2020/03/19",2,0,3,0,2,3,0,0,NA,NA,1.4749458326143e-06,2.21241874892145e-06,0,1355982
"9783","2020/03/20",1,0,4,0,1,4,0,0,NA,NA,7.37472916307149e-07,2.94989166522859e-06,0,1355982
"9782","2020/03/21",0,0,4,0,0,4,0,0,NA,NA,0,2.94989166522859e-06,0,1355982
"9781","2020/03/22",2,0,6,0,2,6,0,0,0,NA,1.4749458326143e-06,4.42483749784289e-06,0,1355982
"9780","2020/03/23",0,0,6,0,0,6,0,0,0,NA,0,4.42483749784289e-06,0,1355982
"9779","2020/03/24",3,0,9,0,3,9,0,0,0,NA,2.21241874892145e-06,6.63725624676434e-06,0,1355982
"9778","2020/03/25",0,0,9,0,0,9,0,0,0,NA,0,6.63725624676434e-06,0,1355982
"9777","2020/03/26",2,0,11,0,2,11,0,0,0,NA,1.4749458326143e-06,8.11220207937863e-06,0,1355982
"9776","2020/03/27",1,0,12,0,1,11,0,0,0,NA,7.37472916307149e-07,8.11220207937863e-06,0,1355982
"9775","2020/03/28",1,0,13,0,1,12,0,0,0,NA,7.37472916307149e-07,8.84967499568578e-06,0,1355982
"9774","2020/03/29",0,0,13,0,0,12,0,0,0,NA,0,8.84967499568578e-06,0,1355982
"9773","2020/03/30",1,0,14,0,1,13,0,0,0,NA,7.37472916307149e-07,9.58714791199293e-06,0,1355982
"9772","2020/03/31",0,0,14,0,0,11,0,0,0,NA,0,8.11220207937863e-06,0,1355982
"9771","2020/04/01",1,0,15,0,1,11,0,0,0,NA,7.37472916307149e-07,8.11220207937863e-06,0,1355982
"9770","2020/04/02",0,0,15,0,0,11,0,0,0,NA,0,8.11220207937863e-06,0,1355982
"9769","2020/04/03",0,0,15,0,0,9,0,0,0,NA,0,6.63725624676434e-06,0,1355982
"9768","2020/04/04",1,0,16,0,1,10,0,0,0,NA,7.37472916307149e-07,7.37472916307149e-06,0,1355982
"9767","2020/04/05",0,0,16,0,0,7,0,0,0,NA,0,5.16231041415004e-06,0,1355982
"9766","2020/04/06",0,0,16,0,0,7,0,0,0,NA,0,5.16231041415004e-06,0,1355982
"9765","2020/04/07",0,0,16,0,0,5,0,0,0,NA,0,3.68736458153574e-06,0,1355982
"9764","2020/04/08",0,0,16,0,0,4,0,0,0,NA,0,2.94989166522859e-06,0,1355982
"9763","2020/04/09",2,0,18,0,2,5,0,0,0,NA,1.4749458326143e-06,3.68736458153574e-06,0,1355982
"9762","2020/04/10",0,0,18,0,0,5,0,0,0,NA,0,3.68736458153574e-06,0,1355982
"9761","2020/04/11",0,0,18,0,0,4,0,0,0,NA,0,2.94989166522859e-06,0,1355982
"9760","2020/04/12",0,0,18,0,0,4,0,0,0,NA,0,2.94989166522859e-06,0,1355982
"9759","2020/04/13",3,0,21,0,3,6,0,0,0,NA,2.21241874892145e-06,4.42483749784289e-06,0,1355982
"9758","2020/04/14",0,0,21,0,0,6,0,0,0,NA,0,4.42483749784289e-06,0,1355982
"9757","2020/04/15",20,0,41,0,20,26,0,0,0,NA,1.4749458326143e-05,1.91742958239859e-05,0,1355982
"9756","2020/04/16",10,0,51,0,10,35,0,0,0,NA,7.37472916307149e-06,2.58115520707502e-05,0,1355982
"9755","2020/04/17",0,0,51,0,0,35,0,0,0,NA,0,2.58115520707502e-05,0,1355982
"9754","2020/04/18",28,0,79,0,28,63,0,0,0,NA,2.06492416566002e-05,4.64607937273504e-05,0,1355982
"9753","2020/04/19",0,0,79,0,0,63,0,0,0,NA,0,4.64607937273504e-05,0,1355982
"9752","2020/04/20",0,0,79,0,0,63,0,0,0,NA,0,4.64607937273504e-05,0,1355982
"9751","2020/04/21",0,0,79,0,0,61,0,0,0,NA,0,4.49858478947361e-05,0,1355982
"9750","2020/04/22",0,0,79,0,0,61,0,0,0,NA,0,4.49858478947361e-05,0,1355982
"9749","2020/04/23",4,0,83,0,4,65,0,0,0,NA,2.94989166522859e-06,4.79357395599647e-05,0,1355982
"9748","2020/04/24",1,1,84,1,1.68998596449991,66.6899859644999,0.689985964499911,0.000104690785731664,1.54051675677127e-05,0.000711460006451613,2.10626141070213e-06,4.91820584377226e-05,5.0884596145075e-07,1355982
"9747","2020/04/25",128,0,212,1,199.049208750452,262.739194714952,71.7391947149518,0.000243126569521525,3.56373699196959e-05,0.00165866698189295,0.000228274298535241,0.000193763040154627,5.29057131399619e-05,1355982
"9746","2020/04/26",2,0,214,1,2.78383878622638,265.523033501178,72.5230335011782,0.000219671610778184,3.20704988018494e-05,0.00150467309161712,2.85761845942585e-06,0.000195816045862835,5.34837730155549e-05,1355982
"9745","2020/04/27",44,0,258,1,51.9804632735612,297.503496774739,80.5034967747394,0.00022477771434246,3.26339654732153e-05,0.00154823418277162,4.52870144383461e-05,0.000219400771378041,5.93691485393902e-05,1355982
"9744","2020/04/28",0,0,258,1,0,287.503496774739,80.5034967747394,0.000187534913506444,2.7073679680627e-05,0.00129902341309872,0,0.00021202604221497,5.93691485393902e-05,1355982
"9743","2020/04/29",57,0,315,1,57,344.503496774739,80.5034967747394,0.000191812154421899,2.75747297490918e-05,0.00133426158365822,4.20359562295075e-05,0.000254061998444477,5.93691485393902e-05,1355982
"9742","2020/04/30",0,0,315,1,0,316.503496774739,80.5034967747394,0.000162699270352668,2.33137464341633e-05,0.00113542680272531,0,0.000233412756787877,5.93691485393902e-05,1355982
"9741","2020/05/01",0,0,315,1,0,316.503496774739,80.5034967747394,0.000139622429686215,1.99504301028408e-05,0.000977142987443978,0,0.000233412756787877,5.93691485393902e-05,1355982
"9740","2020/05/02",0,0,315,1,0,316.503496774739,80.5034967747394,0.000122129230138039,1.74160666801325e-05,0.000856424652480519,0,0.000233412756787877,5.93691485393902e-05,1355982
"9739","2020/05/03",0,0,315,1,0,316.503496774739,80.5034967747394,0.000109043265793504,1.55270321812045e-05,0.00076578921690561,0,0.000233412756787877,5.93691485393902e-05,1355982
"9738","2020/05/04",0,0,315,1,0,316.503496774739,80.5034967747394,9.9176071194745e-05,1.41051035482587e-05,0.000697328670007489,0,0.000233412756787877,5.93691485393902e-05,1355982
"9737","2020/05/05",0,1,315,2,0,312.503496774739,80.5034967747394,0.000183231051984282,6.93738930587706e-05,0.000483951771062128,0,0.000230462865122649,5.93691485393902e-05,1355982
"9736","2020/05/06",124,2,439,4,183.018699924767,493.832210735006,138.832210735006,0.000477842062817922,0.00029512257304413,0.000773688825774584,0.000199211920515501,0.000364187880617151,0.000102384995328114,1355982
"9735","2020/05/07",0,0,439,4,0,294.783001984554,67.7830019845542,0.000447610895089668,0.000276267101587108,0.000725223930942066,0,0.000217394480151325,4.99881281496024e-05,1355982
"9734","2020/05/08",0,0,439,4,0,291.999163198328,66.9991631983278,0.000415860250707601,0.000256500942970875,0.000674226558840472,0,0.000215341474443118,4.94100682740094e-05,1355982
"9733","2020/05/09",0,0,439,4,0,240.018699924767,59.0186999247666,0.000386247274978559,0.0002380912784979,0.000626595641678149,0,0.000177007290601768,4.35246927501741e-05,1355982
"9732","2020/05/10",0,0,439,4,0,240.018699924767,59.0186999247666,0.000360690936067111,0.000222220565496255,0.000585445145774149,0,0.000177007290601768,4.35246927501741e-05,1355982
"9731","2020/05/11",0,0,439,4,0,183.018699924767,59.0186999247666,0.000339371294264213,0.000208988889469086,0.000551095685819239,0,0.000134971334372261,4.35246927501741e-05,1355982
"9730","2020/05/12",0,0,439,4,0,183.018699924767,59.0186999247666,0.000321783099215524,0.000198085855218388,0.000522724668182849,0,0.000134971334372261,4.35246927501741e-05,1355982
"9729","2020/05/13",0,0,439,4,0,183.018699924767,59.0186999247666,0.000307277050833318,0.000189101994389925,0.00049930296226348,0,0.000134971334372261,4.35246927501741e-05,1355982
"9728","2020/05/14",83,2,522,6,113.542376843607,296.561076768373,89.5610767683733,0.000526618931309717,0.00038148996958957,0.000726958821780175,0.000114547059677673,0.00021870576214756,6.60488684719807e-05,1355982
"9727","2020/05/15",72,1,594,7,110.575088745906,407.13616551428,128.13616551428,0.000672755598639015,0.000510521122086575,0.000886545288567681,0.000125235707110799,0.000300251895315926,9.44969516662314e-05,1355982
"9726","2020/05/16",0,0,594,7,0,407.13616551428,128.13616551428,0.000643420633920431,0.000488134191360246,0.000848107179300295,0,0.000300251895315926,9.44969516662314e-05,1355982
"9725","2020/05/17",0,0,594,7,0,407.13616551428,128.13616551428,0.000611723852791817,0.000463956554499314,0.000806554123323669,0,0.000300251895315926,9.44969516662314e-05,1355982
"9724","2020/05/18",0,0,594,7,0,224.117465589513,69.1174655895132,0.000581420750486869,0.000440855022662652,0.000766805574891667,0,0.000165280560943665,5.09722589160573e-05,1355982
"9723","2020/05/19",125,0,719,7,158.205490762457,382.32295635197,102.32295635197,0.000671098866257556,0.000508728642148678,0.000885292572460573,0.00014766554309653,0.000281952825592058,7.54604090260567e-05,1355982
"9722","2020/05/20",171,0,890,7,206.389768858863,588.712725210833,137.712725210833,0.000792187775528131,0.000600387708402328,0.00104526035912059,0.000183707249307941,0.000434159690328362,0.000101559405073838,1355982
"9721","2020/05/21",0,0,890,7,0,588.712725210833,137.712725210833,0.000748161053526183,0.000566871852163468,0.000987427687363802,0,0.000434159690328362,0.000101559405073838,1355982
"9720","2020/05/22",13,3,903,10,19.7864911254902,608.499216336323,144.499216336323,0.00101358286048939,0.000835036029390704,0.00123030645255808,2.22095772691277e-05,0.000448751691642163,0.000106564258475646,1355982
"9719","2020/05/23",0,0,903,10,0,608.499216336323,144.499216336323,0.000945958299996763,0.000779109913460526,0.00114853769650834,0,0.000448751691642163,0.000106564258475646,1355982
"9718","2020/05/24",140,2,1043,12,223.600628855418,832.099845191741,228.099845191741,0.00122850058848337,0.0010451647268644,0.00144399601049664,0.000263368652094088,0.00061365109949228,0.000168217458042762,1355982
"9717","2020/05/25",0,0,1043,12,0,832.099845191741,228.099845191741,0.00115424533738992,0.000981777144178545,0.001357010913104,0,0.00061365109949228,0.000168217458042762,1355982
"9716","2020/05/26",0,0,1043,12,0,718.557468348134,197.557468348134,0.00108472164214737,0.000922449393562635,0.00127553993655803,0,0.00052991667171698,0.000145693282320956,1355982
"9715","2020/05/27",0,0,1043,12,0,607.982379602228,158.982379602228,0.0010230573138036,0.000869853585256655,0.00120324418392577,0,0.000448370538548615,0.000117245199126705,1355982
"9714","2020/05/28",0,0,1043,12,0,607.982379602228,158.982379602228,0.000970392118604715,0.000824949449759992,0.00114147704944116,0,0.000448370538548615,0.000117245199126705,1355982
"9713","2020/05/29",0,0,1043,12,0,607.982379602228,158.982379602228,0.000926155736009624,0.000787240865257498,0.00108958323328777,0,0.000448370538548615,0.000117245199126705,1355982
