"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"27622","2020/03/28",54,1,227,6,0.000182494337838537,0.000137108376507221,0.000242904074802257,0.000170945644006089,0.000153074332668264,11694721
"27621","2020/03/29",0,0,227,6,0.000146532278915419,0.000109123763316473,0.00019676473860121,0.000170774626672713,0.000153074332668264,11694721
"27620","2020/03/30",51,2,278,8,0.000195003329856442,0.000156605949559973,0.000242815159717403,0.000206206584173869,0.000184487382835077,11694721
"27619","2020/03/31",34,0,312,8,0.000181844581712715,0.000145375740661744,0.000227461966816133,0.000225595437565531,0.000201396484892783,11694721
"27618","2020/04/01",50,1,362,9,0.000199472563965031,0.000163271649047567,0.000243700017773394,0.000252291810009842,0.000224672510669567,11694721
"27617","2020/04/02",32,1,394,10,0.000204557498434119,0.000170618521612055,0.000245247525123721,0.00025959960303557,0.000230526656361596,11694721
"27616","2020/04/03",61,3,455,13,0.000262635466095242,0.000228630756681184,0.000301697763906941,0.000291808224992974,0.000258032301651152,11694721
"27615","2020/04/04",0,0,455,13,0.000226474463309376,0.000196777221787112,0.000260653555657777,0.000273793525600494,0.000241300232258994,11694721
"27614","2020/04/05",40,5,495,18,0.000297165488998707,0.000268821727718356,0.000328497731940625,0.00028428036005608,0.000249563841380688,11694721
"27613","2020/04/06",58,1,553,19,0.000309465210803085,0.000281218409771789,0.000340549243469213,0.000297198344993555,0.000259660040317454,11694721
"27612","2020/04/07",21,3,574,22,0.00033153422877244,0.000305226993467594,0.000360108860618863,0.000246979020316751,0.000212690044974799,11694721
"27611","2020/04/08",22,0,596,22,0.000309039080530372,0.000284274355406887,0.000335961199026763,0.00025838650315512,0.000222216337146029,11694721
"27610","2020/04/09",27,1,623,23,0.000305844314024259,0.00028223157747963,0.000331432596084046,0.000228228643198612,0.000194367211190101,11694721
"27609","2020/04/10",20,2,643,25,0.000313474164675049,0.000291077913659494,0.000337593638360594,0.000237979006018987,0.000202407400676713,11694721
"27608","2020/04/11",28,0,671,25,0.000301289881036617,0.000279629224423379,0.00032462841679816,0.000214777467903277,0.000181172561894831,11694721
"27607","2020/04/12",14,3,685,28,0.000319556978101448,0.000298961534167869,0.000341571241054678,0.000201492162701414,0.000169597430026732,11694721
"27606","2020/04/13",22,3,707,31,0.000340886338899763,0.000320973455923727,0.000362034597889296,0.000184548199284416,0.000155047709277001,11694721
"27605","2020/04/14",19,3,726,34,0.000360537067182254,0.000341272357972622,0.000380889262712597,0.000177369935385522,0.000148981058045054,11694721
"27604","2020/04/15",21,0,747,34,0.000350154987451747,0.000331359729584042,0.000370016342635372,0.000152003180811297,0.000127034650138355,11694721
"27603","2020/04/16",33,1,780,35,0.000356832907957943,0.000338157970580826,0.000376539177778415,0.000167099957686441,0.00013930964101279,11694721
"27602","2020/04/17",42,2,822,37,0.000378156580179373,0.000359380465446628,0.000397913667776126,0.000162408453898321,0.000134447119891293,11694721
"27601","2020/04/18",42,0,864,37,0.000378800978930864,0.000359925148530118,0.000398666728971215,0.000148364917993333,0.000121771722653316,11694721
"27600","2020/04/19",2,0,866,37,0.000362068080913857,0.00034396724638308,0.000381121448612125,0.000137071801885056,0.000112103271212114,11694721
"27599","2020/04/20",13,1,879,38,0.000360358474771052,0.000342765141008616,0.000378854833245879,0.000130993852803255,0.000106794900130507,11694721
"27598","2020/04/21",5,0,884,38,0.00034697499490229,0.000329986235292988,0.000364838390851519,0.000119701491041073,9.73837290354635e-05,11694721
"27597","2020/04/22",17,0,901,38,0.000339740409902105,0.000323065280783025,0.000357276231728442,0.000116361324633945,9.43000886284005e-05,11694721
"27596","2020/04/23",0,0,901,38,0.000327491394753915,0.000311381245026319,0.000344435046589912,0.000103788870581747,8.41218772434703e-05,11694721
"27595","2020/04/24",17,0,918,38,0.000322659148483798,0.000306756241465047,0.000339386496597666,0.000103232948474872,8.33094291365312e-05,11694721
"27594","2020/04/25",4,0,922,38,0.000314304711815519,0.000298787005445928,0.000330628340820913,9.39890307061254e-05,7.56046673681715e-05,11694721
"27593","2020/04/26",17,0,939,38,0.000311235298108713,0.000295846676164429,0.000327424367394216,9.01882054827313e-05,7.19748594781537e-05,11694721
"27592","2020/04/27",10,0,949,38,0.000306503572932512,0.000291327943484682,0.000322469719508165,8.35742441154921e-05,6.63014934444842e-05,11694721
"27591","2020/04/28",18,1,967,39,0.000312860985443065,0.000297744840806273,0.000328744558419041,7.4301146390271e-05,5.83110257195855e-05,11694721
"27590","2020/04/29",8,1,975,40,0.00031621252114823,0.000301295187739451,0.000331868422065167,5.75738416060991e-05,4.44910156028109e-05,11694721
"27589","2020/04/30",5,0,980,40,0.000310975133488962,0.000296288328190009,0.000326389953459323,4.07465129542164e-05,3.08275076183901e-05,11694721
"27588","2020/05/01",14,0,994,40,0.000308991312495351,0.000294383367852471,0.000324324135205378,4.42623183266786e-05,3.33172089905944e-05,11694721
"27587","2020/05/02",4,1,998,41,0.000311889941789565,0.000297485899573919,0.000326991416832943,4.01828444570422e-05,3.00073131211514e-05,11694721
"27586","2020/05/03",11,1,1009,42,0.00031716481115561,0.000302848456666225,0.000332157933187818,4.16780098849278e-05,3.09894265489081e-05,11694721
"27585","2020/05/04",4,0,1013,42,0.000312987475916641,0.000298847917692062,0.000327796026946424,3.65036968908973e-05,2.69267262218236e-05,11694721
"27584","2020/05/05",5,1,1018,43,0.000316838535988783,0.000302841971940738,0.000331481984627811,3.80598783053805e-05,2.8055364302866e-05,11694721
"27583","2020/05/06",4,0,1022,43,0.000313290468362674,0.00029944038560607,0.000327781162077537,3.33108946751691e-05,2.44179933396007e-05,11694721
"27582","2020/05/07",3,0,1025,43,0.000309796438991448,0.000296090978459382,0.000324136297941775,3.28540380345752e-05,2.4046645365695e-05,11694721
"27581","2020/05/08",1,1,1026,44,0.0003131726131428,0.000299619824398463,0.000327338439035521,2.75245566424934e-05,2.00853026406237e-05,11694721
"27580","2020/05/09",4,1,1030,45,0.000317671140654103,0.000304216552432848,0.000331720785070545,2.55284778356944e-05,1.86022758339536e-05,11694721
"27579","2020/05/10",2,0,1032,45,0.000314767117902498,0.00030142837574915,0.000328696123138381,2.03148124801564e-05,1.47567491454262e-05,11694721
"27578","2020/05/11",0,0,1032,45,0.000311555560812215,0.000298345989247362,0.000325349999568904,1.77202482040684e-05,1.28462542028434e-05,11694721
"27577","2020/05/12",0,0,1032,45,0.000308635302597366,0.000295544165112811,0.000322306312401762,1.61336403801451e-05,1.16871897123609e-05,11694721
"27576","2020/05/13",0,0,1032,45,0.000305999370537601,0.000293014794881965,0.000319559341046678,1.17816500633092e-05,8.53232072915918e-06,11694721
"27575","2020/05/14",0,0,1032,45,0.00030363150218649,0.000290742287198029,0.000317092123091234,1.05315901763771e-05,7.62429550897969e-06,11694721
"27574","2020/05/15",0,0,1032,45,0.000301508800146397,0.000288705940134402,0.00031487941163732,7.07389649678171e-06,5.10719716295408e-06,11694721
"27573","2020/05/16",3,0,1035,45,0.00030047720543599,0.000287714455189751,0.000313806099617335,6.70896149911856e-06,4.82777083197908e-06,11694721
"27572","2020/05/17",0,0,1035,45,0.000298751075049821,0.000286058014511986,0.000312007356254947,5.15278008463534e-06,3.69913275093665e-06,11694721
"27571","2020/05/18",2,0,1037,45,0.000297743990971747,0.000285090739874747,0.00031095883436527,4.50083536110638e-06,3.21820536078401e-06,11694721
"27570","2020/05/19",6,1,1043,46,0.000304623765120271,0.000291951433774507,0.000317846146793449,5.34650390436614e-06,3.80734790397929e-06,11694721
"27569","2020/05/20",1,1,1044,47,0.000310100280582196,0.000297467242526123,0.000323269826958214,5.33829835941256e-06,3.79914235902572e-06,11694721
"27568","2020/05/21",1,0,1045,47,0.000309003313456516,0.000296411954984871,0.000322129543432144,4.40032097745136e-06,3.11769097712899e-06,11694721
