"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","GB","GBENG",56286961,0.0420168067226891,0.0526881720430108,0,0,595,0.0420168067226891,0.0526881720430108,0,0,66796807,0.068814055636896,0.0774310819204436,0.02,0.0166666666666667,683,0.0417575272696058,0.0554804244806521,813,0,0,657,0.0541102069987898,0.0655020147422681,0.0101940298507463,0.00849502487562189
"2","GB","GBNIR",1893667,NA,NA,NA,NA,0,NA,NA,NA,NA,66796807,0.068814055636896,0.0774310819204436,0.02,0.0166666666666667,683,0.0417575272696058,0.0554804244806521,813,0,0,657,0.0541102069987898,0.0655020147422681,0.0101940298507463,0.00849502487562189
"3","GB","GBSCT",5463300,0.0483870967741935,0.108571428571429,0,0,62,0.0483870967741935,0.108571428571429,0,0,66796807,0.068814055636896,0.0774310819204436,0.02,0.0166666666666667,683,0.0417575272696058,0.0554804244806521,813,0,0,657,0.0541102069987898,0.0655020147422681,0.0101940298507463,0.00849502487562189
"4","GB","GBWLS",3152879,0.0256410256410256,0.0133333333333333,NA,NA,156,0.0256410256410256,0.0133333333333333,NA,NA,66796807,0.068814055636896,0.0774310819204436,0.02,0.0166666666666667,683,0.0417575272696058,0.0554804244806521,813,0,0,657,0.0541102069987898,0.0655020147422681,0.0101940298507463,0.00849502487562189
