"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"5","BR","BRBA",15203934,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,30,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"6","BR","BRCE",8904459,0.005,0.005,0,0,200,0.005,0.005,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"7","BR","BRDF",2914830,0.285714285714286,0.285714285714286,0.0714285714285714,0.0714285714285714,14,0.285714285714286,0.285714285714286,0.0714285714285714,0.0714285714285714,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"10","BR","BRGO",6610681,0.1,0.1,0,0,10,0.1,0.1,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"12","BR","BRMG",20869101,0,0,0,0,100,0,0,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"13","BR","BRMS",2651235,0,0,0,0,4,0,0,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"16","BR","BRPB",3972202,0.05,0.05,0,0,200,0.05,0.05,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"17","BR","BRPE",9345173,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"19","BR","BRPR",11163018,0,0,0,0,3,0,0,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"20","BR","BRRJ",16550024,0.00917431192660551,0.00917431192660551,NA,NA,109,0.00917431192660551,0.00917431192660551,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"24","BR","BRRS",11247972,0,0,0,0,3,0,0,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"25","BR","BRSC",6819190,0.1,0.1,0.0333333333333333,0.0333333333333333,30,0.1,0.1,0.0333333333333333,0.0333333333333333,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"27","BR","BRSP",44396484,0.06,0.06,0.04,0.04,50,0.06,0.06,0.04,0.04,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
"28","BR","BRTO",1515126,0.3,0.3,0,0,50,0.3,0.3,0,0,204453710,0.116666666666667,0.116666666666667,0,0,60,0.0405441597828297,0.0405441597828297,803,0.019947170344079,0.019947170344079,694,0.0458365704584151,0.0458365704584151,0.018359862359139,0.018359862359139
